Datum und Zeit Messreihe #1	Zeit (s) Messreihe #1	Spannung, Ch A (V) Messreihe #1	Stromsonde (PS-2184), Ch A (A) Messreihe #1	Spannung, Ch B (V) Messreihe #1	Stromsonde (PS-2184), Ch B (A) Messreihe #1
15.01.2026 14:34:44	3,400	0,012	0,1183	0,003	0,0281
15.01.2026 14:34:44	3,450	0,051	0,5090	0,004	0,0374
15.01.2026 14:34:44	3,500	0,088	0,8797	0,006	0,0594
15.01.2026 14:34:44	3,550	0,115	1,1513	0,008	0,0797
15.01.2026 14:34:44	3,600	0,137	1,3666	0,012	0,1189
15.01.2026 14:34:44	3,650	0,160	1,6041	0,017	0,1747
15.01.2026 14:34:44	3,700	0,185	1,8486	0,025	0,2521
15.01.2026 14:34:44	3,750	0,207	2,0716	0,033	0,3275
15.01.2026 14:34:44	3,800	0,228	2,2799	0,043	0,4280
15.01.2026 14:34:44	3,850	0,246	2,4597	0,054	0,5382
15.01.2026 14:34:44	3,900	0,258	2,5783	0,069	0,6867
15.01.2026 14:34:44	3,950	0,265	2,6502	0,085	0,8538
15.01.2026 14:34:45	4,000	0,271	2,7101	0,106	1,0621
15.01.2026 14:34:45	4,050	0,277	2,7709	0,130	1,2967
15.01.2026 14:34:45	4,100	0,284	2,8408	0,157	1,5730
15.01.2026 14:34:45	4,150	0,293	2,9293	0,188	1,8779
15.01.2026 14:34:45	4,200	0,304	3,0441	0,222	2,2190
15.01.2026 14:34:45	4,250	0,319	3,1900	0,258	2,5750
15.01.2026 14:34:45	4,300	0,337	3,3684	0,295	2,9541
15.01.2026 14:34:45	4,350	0,363	3,6304	0,333	3,3317
15.01.2026 14:34:45	4,400	0,403	4,0310	0,370	3,6968
15.01.2026 14:34:45	4,450	0,453	4,5317	0,403	4,0255
15.01.2026 14:34:45	4,500	0,504	5,0416	0,430	4,2997
15.01.2026 14:34:45	4,550	0,555	5,5499	0,452	4,5170
15.01.2026 14:34:45	4,600	0,601	6,0121	0,469	4,6895
15.01.2026 14:34:45	4,650	0,636	6,3611	0,480	4,8003
15.01.2026 14:34:45	4,700	0,660	6,5970	0,488	4,8769
15.01.2026 14:34:45	4,750	0,675	6,7504	0,492	4,9183
15.01.2026 14:34:45	4,800	0,685	6,8473	0,495	4,9527
15.01.2026 14:34:45	4,850	0,693	6,9264	0,497	4,9676
15.01.2026 14:34:45	4,900	0,703	7,0338	0,499	4,9907
15.01.2026 14:34:45	4,950	0,720	7,1998	0,502	5,0220
15.01.2026 14:34:46	5,000	0,741	7,4111	0,507	5,0670
15.01.2026 14:34:46	5,050	0,766	7,6552	0,511	5,1116
15.01.2026 14:34:46	5,100	0,793	7,9262	0,517	5,1671
15.01.2026 14:34:46	5,150	0,820	8,2027	0,522	5,2153
15.01.2026 14:34:46	5,200	0,847	8,4652	0,527	5,2655
15.01.2026 14:34:46	5,250	0,869	8,6879	0,530	5,2978
15.01.2026 14:34:46	5,300	0,887	8,8742	0,533	5,3337
15.01.2026 14:34:46	5,350	0,903	9,0275	0,535	5,3535
15.01.2026 14:34:46	5,400	0,915	9,1463	0,538	5,3757
15.01.2026 14:34:46	5,450	0,927	9,2727	0,539	5,3921
15.01.2026 14:34:46	5,500	0,943	9,4306	0,542	5,4176
15.01.2026 14:34:46	5,550	0,963	9,6259	0,544	5,4386
15.01.2026 14:34:46	5,600	0,984	9,8350	0,547	5,4707
15.01.2026 14:34:46	5,650	1,006	10,0635	0,550	5,4958
15.01.2026 14:34:46	5,700	1,033	10,3343	0,553	5,5330
15.01.2026 14:34:46	5,750	1,062	10,6220	0,556	5,5635
15.01.2026 14:34:46	5,800	1,091	10,9143	0,560	5,6036
15.01.2026 14:34:46	5,850	1,122	11,2195	0,563	5,6314
15.01.2026 14:34:46	5,900	1,148	11,4751	0,567	5,6670
15.01.2026 14:34:46	5,950	1,162	11,6204	0,568	5,6810
15.01.2026 14:34:47	6,000	1,166	11,6640	0,570	5,6964
15.01.2026 14:34:47	6,050	1,163	11,6336	0,569	5,6901
15.01.2026 14:34:47	6,100	1,159	11,5890	0,570	5,6963
15.01.2026 14:34:47	6,150	1,155	11,5540	0,569	5,6907
15.01.2026 14:34:47	6,200	1,155	11,5496	0,570	5,6954
15.01.2026 14:34:47	6,250	1,169	11,6872	0,569	5,6943
15.01.2026 14:34:47	6,300	1,196	11,9573	0,572	5,7166
15.01.2026 14:34:47	6,350	1,239	12,3902	0,575	5,7512
15.01.2026 14:34:47	6,400	1,296	12,9624	0,581	5,8099
15.01.2026 14:34:47	6,450	1,355	13,5537	0,586	5,8590
15.01.2026 14:34:47	6,500	1,403	14,0254	0,591	5,9083
15.01.2026 14:34:47	6,550	1,435	14,3451	0,593	5,9318
15.01.2026 14:34:47	6,600	1,454	14,5380	0,596	5,9560
15.01.2026 14:34:47	6,650	1,464	14,6436	0,596	5,9588
15.01.2026 14:34:47	6,700	1,481	14,8133	0,598	5,9782
15.01.2026 14:34:47	6,750	1,508	15,0815	0,599	5,9893
15.01.2026 14:34:47	6,800	1,542	15,4233	0,602	6,0187
15.01.2026 14:34:47	6,850	1,578	15,7771	0,604	6,0427
15.01.2026 14:34:47	6,900	1,614	16,1407	0,607	6,0728
15.01.2026 14:34:47	6,950	1,655	16,5543	0,610	6,0974
15.01.2026 14:34:48	7,000	1,696	16,9553	0,613	6,1333
15.01.2026 14:34:48	7,050	1,727	17,2743	0,615	6,1491
15.01.2026 14:34:48	7,100	1,754	17,5389	0,617	6,1710
15.01.2026 14:34:48	7,150	1,783	17,8315	0,618	6,1834
15.01.2026 14:34:48	7,200	1,819	18,1907	0,621	6,2120
15.01.2026 14:34:48	7,250	1,850	18,4951	0,622	6,2236
15.01.2026 14:34:48	7,300	1,876	18,7584	0,625	6,2460
15.01.2026 14:34:48	7,350	1,915	19,1513	0,626	6,2643
15.01.2026 14:34:48	7,400	1,960	19,6044	0,629	6,2928
15.01.2026 14:34:48	7,450	1,991	19,9063	0,631	6,3051
15.01.2026 14:34:48	7,500	2,003	20,0307	0,632	6,3219
15.01.2026 14:34:48	7,550	2,005	20,0458	0,632	6,3192
15.01.2026 14:34:48	7,600	2,003	20,0287	0,632	6,3249
15.01.2026 14:34:48	7,650	2,001	20,0082	0,632	6,3205
15.01.2026 14:34:48	7,700	2,001	20,0105	0,632	6,3239
15.01.2026 14:34:48	7,750	2,018	20,1789	0,632	6,3248
15.01.2026 14:34:48	7,800	2,069	20,6870	0,635	6,3527
15.01.2026 14:34:48	7,850	2,157	21,5654	0,639	6,3915
15.01.2026 14:34:48	7,900	2,246	22,4641	0,644	6,4409
15.01.2026 14:34:48	7,950	2,318	23,1790	0,647	6,4736
15.01.2026 14:34:49	8,000	2,384	23,8357	0,651	6,5068
15.01.2026 14:34:49	8,050	2,452	24,5193	0,653	6,5320
15.01.2026 14:34:49	8,100	2,514	25,1438	0,657	6,5699
15.01.2026 14:34:49	8,150	2,571	25,7105	0,659	6,5864
15.01.2026 14:34:49	8,200	2,627	26,2721	0,661	6,6118
15.01.2026 14:34:49	8,250	2,669	26,6862	0,663	6,6285
15.01.2026 14:34:49	8,300	2,696	26,9647	0,664	6,6429
15.01.2026 14:34:49	8,350	2,729	27,2926	0,665	6,6516
15.01.2026 14:34:49	8,400	2,768	27,6816	0,667	6,6709
15.01.2026 14:34:49	8,450	2,797	27,9744	0,668	6,6765
15.01.2026 14:34:49	8,500	2,812	28,1219	0,669	6,6921
15.01.2026 14:34:49	8,550	2,816	28,1626	0,669	6,6858
15.01.2026 14:34:49	8,600	2,817	28,1691	0,669	6,6878
15.01.2026 14:34:49	8,650	2,817	28,1679	0,669	6,6852
15.01.2026 14:34:49	8,700	2,817	28,1701	0,669	6,6942
15.01.2026 14:34:49	8,750	2,817	28,1662	0,669	6,6869
15.01.2026 14:34:49	8,800	2,817	28,1682	0,669	6,6919
15.01.2026 14:34:49	8,850	2,817	28,1665	0,669	6,6862
15.01.2026 14:34:49	8,900	2,817	28,1687	0,669	6,6895
15.01.2026 14:34:49	8,950	2,818	28,1820	0,669	6,6891
15.01.2026 14:34:50	9,000	2,829	28,2903	0,670	6,6953
15.01.2026 14:34:50	9,050	2,849	28,4938	0,670	6,6994
15.01.2026 14:34:50	9,100	2,870	28,6975	0,671	6,7077
15.01.2026 14:34:50	9,150	2,888	28,8792	0,671	6,7099
15.01.2026 14:34:50	9,200	2,910	29,1044	0,672	6,7191
15.01.2026 14:34:50	9,250	2,929	29,2880	0,672	6,7246
15.01.2026 14:34:50	9,300	2,938	29,3764	0,673	6,7311
15.01.2026 14:34:50	9,350	2,941	29,4137	0,673	6,7332
15.01.2026 14:34:50	9,400	2,942	29,4179	0,673	6,7345
15.01.2026 14:34:50	9,450	2,942	29,4185	0,673	6,7311
15.01.2026 14:34:50	9,500	2,946	29,4572	0,674	6,7370
15.01.2026 14:34:50	9,550	2,953	29,5332	0,674	6,7358
15.01.2026 14:34:50	9,600	2,959	29,5862	0,674	6,7426
15.01.2026 14:34:50	9,650	2,961	29,6132	0,674	6,7386
15.01.2026 14:34:50	9,700	2,963	29,6318	0,674	6,7425
15.01.2026 14:34:50	9,750	2,971	29,7101	0,674	6,7423
15.01.2026 14:34:50	9,800	2,983	29,8289	0,675	6,7495
15.01.2026 14:34:50	9,850	2,993	29,9299	0,675	6,7482
15.01.2026 14:34:50	9,900	3,005	30,0469	0,675	6,7543
15.01.2026 14:34:50	9,950	3,021	30,2108	0,676	6,7581
15.01.2026 14:34:51	10,000	3,043	30,4273	0,677	6,7692
15.01.2026 14:34:51	10,050	3,064	30,6437	0,676	6,7640
15.01.2026 14:34:51	10,100	3,096	30,9607	0,679	6,7884
15.01.2026 14:34:51	10,150	3,134	31,3440	0,679	6,7922
15.01.2026 14:34:51	10,200	3,173	31,7307	0,681	6,8101
15.01.2026 14:34:51	10,250	3,212	32,1201	0,681	6,8148
15.01.2026 14:34:51	10,300	3,252	32,5198	0,683	6,8335
15.01.2026 14:34:51	10,350	3,286	32,8630	0,684	6,8400
15.01.2026 14:34:51	10,400	3,324	33,2365	0,686	6,8552
15.01.2026 14:34:51	10,450	3,376	33,7640	0,687	6,8664
15.01.2026 14:34:51	10,500	3,445	34,4500	0,689	6,8894
15.01.2026 14:34:51	10,550	3,525	35,2518	0,691	6,9067
15.01.2026 14:34:51	10,600	3,584	35,8382	0,693	6,9302
15.01.2026 14:34:51	10,650	3,620	36,2038	0,693	6,9327
15.01.2026 14:34:51	10,700	3,653	36,5252	0,695	6,9478
15.01.2026 14:34:51	10,750	3,687	36,8688	0,695	6,9483
15.01.2026 14:34:51	10,800	3,726	37,2640	0,697	6,9676
15.01.2026 14:34:51	10,850	3,766	37,6589	0,697	6,9700
15.01.2026 14:34:51	10,900	3,795	37,9519	0,698	6,9827
15.01.2026 14:34:51	10,950	3,811	38,1129	0,698	6,9822
15.01.2026 14:34:52	11,000	3,834	38,3398	0,699	6,9943
15.01.2026 14:34:52	11,050	3,862	38,6198	0,699	6,9935
15.01.2026 14:34:52	11,100	3,886	38,8600	0,700	7,0043
15.01.2026 14:34:52	11,150	3,910	39,0989	0,700	7,0042
15.01.2026 14:34:52	11,200	3,929	39,2857	0,702	7,0153
15.01.2026 14:34:52	11,250	3,936	39,3639	0,701	7,0133
15.01.2026 14:34:52	11,300	3,933	39,3296	0,702	7,0184
15.01.2026 14:34:52	11,350	3,929	39,2882	0,701	7,0123
15.01.2026 14:34:52	11,400	3,927	39,2733	0,702	7,0189
15.01.2026 14:34:52	11,450	3,926	39,2606	0,701	7,0108
15.01.2026 14:34:52	11,500	3,926	39,2592	0,702	7,0156
15.01.2026 14:34:52	11,550	3,926	39,2553	0,701	7,0107
15.01.2026 14:34:52	11,600	3,929	39,2942	0,702	7,0180
15.01.2026 14:34:52	11,650	3,952	39,5220	0,701	7,0117
15.01.2026 14:34:52	11,700	4,004	40,0404	0,703	7,0306
15.01.2026 14:34:52	11,750	4,068	40,6815	0,704	7,0386
15.01.2026 14:34:52	11,800	4,135	41,3495	0,706	7,0579
15.01.2026 14:34:52	11,850	4,193	41,9315	0,707	7,0654
15.01.2026 14:34:52	11,900	4,238	42,3826	0,708	7,0791
15.01.2026 14:34:52	11,950	4,283	42,8319	0,708	7,0835
15.01.2026 14:34:53	12,000	4,340	43,3973	0,710	7,1029
15.01.2026 14:34:53	12,050	4,394	43,9362	0,711	7,1058
15.01.2026 14:34:53	12,100	4,433	44,3325	0,712	7,1210
15.01.2026 14:34:53	12,150	4,465	44,6480	0,712	7,1194
15.01.2026 14:34:53	12,200	4,498	44,9836	0,713	7,1343
15.01.2026 14:34:53	12,250	4,526	45,2554	0,713	7,1290
15.01.2026 14:34:53	12,300	4,549	45,4919	0,714	7,1416
15.01.2026 14:34:53	12,350	4,573	45,7336	0,714	7,1410
15.01.2026 14:34:53	12,400	4,597	45,9750	0,715	7,1521
15.01.2026 14:34:53	12,450	4,623	46,2299	0,715	7,1478
15.01.2026 14:34:53	12,500	4,646	46,4565	0,716	7,1580
15.01.2026 14:34:53	12,550	4,670	46,6991	0,716	7,1592
15.01.2026 14:34:53	12,600	4,701	47,0082	0,717	7,1692
15.01.2026 14:34:53	12,650	4,732	47,3242	0,717	7,1674
15.01.2026 14:34:53	12,700	4,757	47,5651	0,718	7,1765
15.01.2026 14:34:53	12,750	4,782	47,8192	0,717	7,1744
15.01.2026 14:34:53	12,800	4,812	48,1150	0,719	7,1853
15.01.2026 14:34:53	12,850	4,840	48,3989	0,719	7,1864
15.01.2026 14:34:53	12,900	4,871	48,7085	0,720	7,1998
15.01.2026 14:34:53	12,950	4,901	49,0058	0,719	7,1941
15.01.2026 14:34:54	13,000	4,926	49,2626	0,721	7,2078
15.01.2026 14:34:54	13,050	4,950	49,5000	0,721	7,2051
15.01.2026 14:34:54	13,100	4,983	49,8293	0,722	7,2177
15.01.2026 14:34:54	13,150	5,016	50,1645	0,721	7,2103
15.01.2026 14:34:54	13,200	5,039	50,3855	0,723	7,2253
15.01.2026 14:34:54	13,250	5,052	50,5186	0,722	7,2174
15.01.2026 14:34:54	13,300	5,064	50,6391	0,723	7,2304
15.01.2026 14:34:54	13,350	5,069	50,6920	0,722	7,2235
15.01.2026 14:34:54	13,400	5,072	50,7155	0,723	7,2276
15.01.2026 14:34:54	13,450	5,073	50,7268	0,722	7,2232
15.01.2026 14:34:54	13,500	5,073	50,7339	0,723	7,2294
15.01.2026 14:34:54	13,550	5,074	50,7352	0,722	7,2235
15.01.2026 14:34:54	13,600	5,074	50,7374	0,723	7,2274
15.01.2026 14:34:54	13,650	5,074	50,7367	0,722	7,2222
15.01.2026 14:34:54	13,700	5,075	50,7526	0,723	7,2319
15.01.2026 14:34:54	13,750	5,092	50,9211	0,723	7,2263
15.01.2026 14:34:54	13,800	5,126	51,2618	0,724	7,2376
15.01.2026 14:34:54	13,850	5,172	51,7218	0,724	7,2396
15.01.2026 14:34:54	13,900	5,230	52,3033	0,726	7,2553
15.01.2026 14:34:54	13,950	5,279	52,7938	0,725	7,2530
15.01.2026 14:34:55	14,000	5,323	53,2282	0,726	7,2649
15.01.2026 14:34:55	14,050	5,359	53,5945	0,726	7,2640
15.01.2026 14:34:55	14,100	5,381	53,8104	0,727	7,2741
15.01.2026 14:34:55	14,150	5,393	53,9309	0,727	7,2705
15.01.2026 14:34:55	14,200	5,430	54,3002	0,728	7,2821
15.01.2026 14:34:55	14,250	5,496	54,9563	0,728	7,2846
15.01.2026 14:34:55	14,300	5,577	55,7740	0,730	7,3015
15.01.2026 14:34:55	14,350	5,647	56,4685	0,731	7,3068
15.01.2026 14:34:55	14,400	5,688	56,8834	0,732	7,3175
15.01.2026 14:34:55	14,450	5,715	57,1542	0,732	7,3156
15.01.2026 14:34:55	14,500	5,741	57,4079	0,732	7,3228
15.01.2026 14:34:55	14,550	5,771	57,7144	0,732	7,3213
15.01.2026 14:34:55	14,600	5,800	57,9972	0,733	7,3330
15.01.2026 14:34:55	14,650	5,826	58,2645	0,733	7,3305
15.01.2026 14:34:55	14,700	5,859	58,5945	0,734	7,3371
15.01.2026 14:34:55	14,750	5,897	58,9681	0,734	7,3372
15.01.2026 14:34:55	14,800	5,922	59,2245	0,735	7,3482
15.01.2026 14:34:55	14,850	5,934	59,3396	0,734	7,3421
15.01.2026 14:34:55	14,900	5,940	59,3960	0,735	7,3494
15.01.2026 14:34:55	14,950	5,941	59,4101	0,734	7,3433
15.01.2026 14:34:56	15,000	5,942	59,4151	0,735	7,3494
15.01.2026 14:34:56	15,050	5,941	59,4130	0,734	7,3423
15.01.2026 14:34:56	15,100	5,942	59,4190	0,735	7,3501
15.01.2026 14:34:56	15,150	5,942	59,4155	0,734	7,3420
15.01.2026 14:34:56	15,200	5,942	59,4223	0,735	7,3485
15.01.2026 14:34:56	15,250	5,943	59,4253	0,734	7,3446
15.01.2026 14:34:56	15,300	5,943	59,4260	0,735	7,3469
15.01.2026 14:34:56	15,350	5,943	59,4257	0,734	7,3419
15.01.2026 14:34:56	15,400	5,943	59,4299	0,735	7,3486
15.01.2026 14:34:56	15,450	5,943	59,4316	0,734	7,3445
15.01.2026 14:34:56	15,500	5,943	59,4344	0,735	7,3491
15.01.2026 14:34:56	15,550	5,944	59,4387	0,734	7,3421
15.01.2026 14:34:56	15,600	5,950	59,5005	0,735	7,3478
15.01.2026 14:34:56	15,650	5,967	59,6704	0,735	7,3476
15.01.2026 14:34:56	15,700	6,004	60,0417	0,736	7,3570
15.01.2026 14:34:56	15,750	6,039	60,3944	0,736	7,3550
15.01.2026 14:34:56	15,800	6,058	60,5827	0,736	7,3644
15.01.2026 14:34:56	15,850	6,071	60,7110	0,736	7,3575
15.01.2026 14:34:56	15,900	6,083	60,8326	0,736	7,3638
15.01.2026 14:34:56	15,950	6,102	61,0203	0,736	7,3628
15.01.2026 14:34:57	16,000	6,119	61,1949	0,737	7,3705
15.01.2026 14:34:57	16,050	6,139	61,3864	0,737	7,3666
15.01.2026 14:34:57	16,100	6,159	61,5866	0,737	7,3744
15.01.2026 14:34:57	16,150	6,169	61,6932	0,737	7,3696
15.01.2026 14:34:57	16,200	6,175	61,7485	0,738	7,3768
15.01.2026 14:34:57	16,250	6,180	61,7951	0,737	7,3700
15.01.2026 14:34:57	16,300	6,188	61,8807	0,738	7,3760
15.01.2026 14:34:57	16,350	6,193	61,9299	0,737	7,3729
15.01.2026 14:34:57	16,400	6,196	61,9583	0,738	7,3815
15.01.2026 14:34:57	16,450	6,197	61,9699	0,737	7,3742
15.01.2026 14:34:57	16,500	6,198	61,9772	0,738	7,3788
15.01.2026 14:34:57	16,550	6,198	61,9789	0,737	7,3733
15.01.2026 14:34:57	16,600	6,198	61,9825	0,738	7,3780
15.01.2026 14:34:57	16,650	6,198	61,9823	0,737	7,3742
15.01.2026 14:34:57	16,700	6,199	61,9935	0,738	7,3794
15.01.2026 14:34:57	16,750	6,207	62,0707	0,738	7,3761
15.01.2026 14:34:57	16,800	6,219	62,1924	0,738	7,3805
15.01.2026 14:34:57	16,850	6,231	62,3126	0,738	7,3761
15.01.2026 14:34:57	16,900	6,244	62,4380	0,739	7,3853
15.01.2026 14:34:57	16,950	6,256	62,5609	0,738	7,3809
15.01.2026 14:34:58	17,000	6,264	62,6435	0,739	7,3866
15.01.2026 14:34:58	17,050	6,279	62,7900	0,738	7,3832
15.01.2026 14:34:58	17,100	6,300	63,0038	0,739	7,3880
15.01.2026 14:34:58	17,150	6,313	63,1280	0,738	7,3843
15.01.2026 14:34:58	17,200	6,320	63,1986	0,739	7,3930
15.01.2026 14:34:58	17,250	6,330	63,2956	0,739	7,3858
15.01.2026 14:34:58	17,300	6,343	63,4310	0,739	7,3943
15.01.2026 14:34:58	17,350	6,354	63,5355	0,739	7,3899
15.01.2026 14:34:58	17,400	6,365	63,6541	0,740	7,3977
15.01.2026 14:34:58	17,450	6,375	63,7457	0,739	7,3946
15.01.2026 14:34:58	17,500	6,390	63,9049	0,740	7,3983
15.01.2026 14:34:58	17,550	6,411	64,1088	0,740	7,3955
15.01.2026 14:34:58	17,600	6,423	64,2336	0,740	7,4043
15.01.2026 14:34:58	17,650	6,429	64,2944	0,740	7,4014
15.01.2026 14:34:58	17,700	6,439	64,3915	0,741	7,4088
15.01.2026 14:34:58	17,750	6,452	64,5200	0,740	7,3990
15.01.2026 14:34:58	17,800	6,462	64,6173	0,741	7,4083
15.01.2026 14:34:58	17,850	6,466	64,6561	0,740	7,4014
15.01.2026 14:34:58	17,900	6,468	64,6807	0,741	7,4102
15.01.2026 14:34:58	17,950	6,473	64,7277	0,740	7,4042
15.01.2026 14:34:59	18,000	6,484	64,8357	0,741	7,4127
15.01.2026 14:34:59	18,050	6,497	64,9677	0,740	7,4048
15.01.2026 14:34:59	18,100	6,511	65,1113	0,741	7,4145
15.01.2026 14:34:59	18,150	6,521	65,2082	0,741	7,4092
15.01.2026 14:34:59	18,200	6,532	65,3232	0,742	7,4170
15.01.2026 14:34:59	18,250	6,543	65,4336	0,741	7,4106
15.01.2026 14:34:59	18,300	6,560	65,5993	0,742	7,4180
15.01.2026 14:34:59	18,350	6,581	65,8140	0,741	7,4124
15.01.2026 14:34:59	18,400	6,600	65,9958	0,743	7,4270
15.01.2026 14:34:59	18,450	6,607	66,0738	0,742	7,4155
15.01.2026 14:34:59	18,500	6,612	66,1176	0,742	7,4241
15.01.2026 14:34:59	18,550	6,614	66,1371	0,741	7,4144
15.01.2026 14:34:59	18,600	6,621	66,2148	0,742	7,4248
15.01.2026 14:34:59	18,650	6,628	66,2764	0,742	7,4196
15.01.2026 14:34:59	18,700	6,631	66,3137	0,742	7,4232
15.01.2026 14:34:59	18,750	6,634	66,3361	0,742	7,4213
15.01.2026 14:34:59	18,800	6,640	66,3972	0,743	7,4261
15.01.2026 14:34:59	18,850	6,646	66,4635	0,742	7,4229
15.01.2026 14:34:59	18,900	6,653	66,5271	0,743	7,4289
15.01.2026 14:34:59	18,950	6,662	66,6164	0,742	7,4227
15.01.2026 14:35:00	19,000	6,668	66,6799	0,743	7,4306
15.01.2026 14:35:00	19,050	6,671	66,7058	0,742	7,4225
15.01.2026 14:35:00	19,100	6,673	66,7272	0,743	7,4318
