Datum und Zeit Messreihe #1	Zeit (s) Messreihe #1	Spannung, Ch A (V) Messreihe #1	Stromsonde (PS-2184), Ch A (A) Messreihe #1	Spannung, Ch B (V) Messreihe #1	Stromsonde (PS-2184), Ch B (A) Messreihe #1
15.01.2026 15:00:00	0,000	0,069	0,6876	0,032	0,3164
15.01.2026 15:00:00	0,050	0,069	0,6935	0,032	0,3201
15.01.2026 15:00:00	0,100	0,069	0,6903	0,031	0,3119
15.01.2026 15:00:00	0,150	0,070	0,6966	0,032	0,3193
15.01.2026 15:00:00	0,200	0,069	0,6933	0,031	0,3132
15.01.2026 15:00:00	0,250	0,070	0,7027	0,032	0,3212
15.01.2026 15:00:00	0,300	0,070	0,7038	0,032	0,3153
15.01.2026 15:00:00	0,350	0,072	0,7152	0,032	0,3208
15.01.2026 15:00:00	0,400	0,073	0,7331	0,031	0,3146
15.01.2026 15:00:00	0,450	0,076	0,7589	0,032	0,3219
15.01.2026 15:00:00	0,500	0,078	0,7845	0,032	0,3162
15.01.2026 15:00:00	0,550	0,081	0,8119	0,032	0,3210
15.01.2026 15:00:00	0,600	0,082	0,8237	0,032	0,3160
15.01.2026 15:00:00	0,650	0,084	0,8400	0,032	0,3207
15.01.2026 15:00:00	0,700	0,085	0,8549	0,032	0,3154
15.01.2026 15:00:00	0,750	0,092	0,9181	0,032	0,3204
15.01.2026 15:00:00	0,800	0,101	1,0058	0,032	0,3159
15.01.2026 15:00:00	0,850	0,111	1,1143	0,032	0,3223
15.01.2026 15:00:00	0,900	0,116	1,1639	0,032	0,3173
15.01.2026 15:00:00	0,950	0,123	1,2264	0,032	0,3204
15.01.2026 15:00:01	1,000	0,131	1,3088	0,032	0,3169
15.01.2026 15:00:01	1,050	0,140	1,4047	0,032	0,3201
15.01.2026 15:00:01	1,100	0,165	1,6459	0,031	0,3148
15.01.2026 15:00:01	1,150	0,193	1,9335	0,032	0,3228
15.01.2026 15:00:01	1,200	0,210	2,0960	0,032	0,3154
15.01.2026 15:00:01	1,250	0,218	2,1839	0,032	0,3233
15.01.2026 15:00:01	1,300	0,222	2,2211	0,032	0,3167
15.01.2026 15:00:01	1,350	0,224	2,2445	0,032	0,3221
15.01.2026 15:00:01	1,400	0,225	2,2523	0,032	0,3163
15.01.2026 15:00:01	1,450	0,227	2,2729	0,032	0,3246
15.01.2026 15:00:01	1,500	0,234	2,3365	0,032	0,3163
15.01.2026 15:00:01	1,550	0,239	2,3921	0,032	0,3221
15.01.2026 15:00:01	1,600	0,241	2,4147	0,032	0,3152
15.01.2026 15:00:01	1,650	0,247	2,4732	0,033	0,3251
15.01.2026 15:00:01	1,700	0,255	2,5468	0,032	0,3209
15.01.2026 15:00:01	1,750	0,263	2,6292	0,032	0,3226
15.01.2026 15:00:01	1,800	0,271	2,7123	0,032	0,3180
15.01.2026 15:00:01	1,850	0,281	2,8114	0,032	0,3235
15.01.2026 15:00:01	1,900	0,292	2,9188	0,032	0,3169
15.01.2026 15:00:01	1,950	0,308	3,0802	0,032	0,3233
15.01.2026 15:00:02	2,000	0,320	3,1961	0,031	0,3146
15.01.2026 15:00:02	2,050	0,326	3,2637	0,032	0,3228
15.01.2026 15:00:02	2,100	0,330	3,2963	0,032	0,3191
15.01.2026 15:00:02	2,150	0,332	3,3186	0,033	0,3251
15.01.2026 15:00:02	2,200	0,335	3,3502	0,032	0,3175
15.01.2026 15:00:02	2,250	0,343	3,4307	0,033	0,3261
15.01.2026 15:00:02	2,300	0,351	3,5081	0,032	0,3155
15.01.2026 15:00:02	2,350	0,360	3,5990	0,033	0,3269
15.01.2026 15:00:02	2,400	0,369	3,6935	0,032	0,3178
15.01.2026 15:00:02	2,450	0,378	3,7801	0,032	0,3248
15.01.2026 15:00:02	2,500	0,382	3,8188	0,032	0,3184
15.01.2026 15:00:02	2,550	0,387	3,8681	0,032	0,3241
15.01.2026 15:00:02	2,600	0,394	3,9377	0,032	0,3189
15.01.2026 15:00:02	2,650	0,399	3,9894	0,033	0,3251
15.01.2026 15:00:02	2,700	0,406	4,0632	0,032	0,3156
15.01.2026 15:00:02	2,750	0,414	4,1360	0,032	0,3224
15.01.2026 15:00:02	2,800	0,417	4,1700	0,032	0,3210
15.01.2026 15:00:02	2,850	0,419	4,1904	0,033	0,3255
15.01.2026 15:00:02	2,900	0,419	4,1925	0,032	0,3174
15.01.2026 15:00:02	2,950	0,420	4,2025	0,032	0,3244
15.01.2026 15:00:03	3,000	0,420	4,2008	0,032	0,3196
15.01.2026 15:00:03	3,050	0,420	4,2040	0,032	0,3248
15.01.2026 15:00:03	3,100	0,420	4,2004	0,032	0,3190
15.01.2026 15:00:03	3,150	0,420	4,2028	0,032	0,3241
15.01.2026 15:00:03	3,200	0,420	4,1997	0,032	0,3192
15.01.2026 15:00:03	3,250	0,420	4,2004	0,032	0,3225
15.01.2026 15:00:03	3,300	0,420	4,1996	0,032	0,3196
15.01.2026 15:00:03	3,350	0,420	4,2045	0,033	0,3277
15.01.2026 15:00:03	3,400	0,420	4,1958	0,032	0,3176
15.01.2026 15:00:03	3,450	0,420	4,2003	0,032	0,3232
15.01.2026 15:00:03	3,500	0,420	4,1965	0,032	0,3166
15.01.2026 15:00:03	3,550	0,420	4,2040	0,032	0,3243
15.01.2026 15:00:03	3,600	0,420	4,2025	0,032	0,3175
15.01.2026 15:00:03	3,650	0,421	4,2116	0,033	0,3278
15.01.2026 15:00:03	3,700	0,424	4,2386	0,032	0,3176
15.01.2026 15:00:03	3,750	0,434	4,3420	0,033	0,3263
15.01.2026 15:00:03	3,800	0,450	4,4993	0,032	0,3222
15.01.2026 15:00:03	3,850	0,467	4,6707	0,032	0,3249
15.01.2026 15:00:03	3,900	0,479	4,7853	0,032	0,3165
15.01.2026 15:00:03	3,950	0,486	4,8575	0,033	0,3250
15.01.2026 15:00:04	4,000	0,494	4,9412	0,032	0,3179
15.01.2026 15:00:04	4,050	0,504	5,0384	0,033	0,3271
15.01.2026 15:00:04	4,100	0,517	5,1715	0,032	0,3198
15.01.2026 15:00:04	4,150	0,531	5,3112	0,033	0,3250
15.01.2026 15:00:04	4,200	0,538	5,3826	0,032	0,3155
15.01.2026 15:00:04	4,250	0,548	5,4792	0,033	0,3266
15.01.2026 15:00:04	4,300	0,554	5,5353	0,032	0,3184
15.01.2026 15:00:04	4,350	0,557	5,5738	0,032	0,3248
15.01.2026 15:00:04	4,400	0,564	5,6403	0,032	0,3196
15.01.2026 15:00:04	4,450	0,578	5,7798	0,033	0,3257
15.01.2026 15:00:04	4,500	0,594	5,9360	0,032	0,3197
15.01.2026 15:00:04	4,550	0,609	6,0899	0,033	0,3263
15.01.2026 15:00:04	4,600	0,622	6,2165	0,032	0,3165
15.01.2026 15:00:04	4,650	0,635	6,3547	0,033	0,3261
15.01.2026 15:00:04	4,700	0,648	6,4807	0,032	0,3218
15.01.2026 15:00:04	4,750	0,662	6,6207	0,032	0,3236
15.01.2026 15:00:04	4,800	0,672	6,7238	0,032	0,3202
15.01.2026 15:00:04	4,850	0,678	6,7840	0,033	0,3257
15.01.2026 15:00:04	4,900	0,681	6,8063	0,032	0,3203
15.01.2026 15:00:04	4,950	0,682	6,8223	0,033	0,3259
15.01.2026 15:00:05	5,000	0,682	6,8244	0,032	0,3188
15.01.2026 15:00:05	5,050	0,684	6,8390	0,033	0,3273
15.01.2026 15:00:05	5,100	0,690	6,9026	0,032	0,3199
15.01.2026 15:00:05	5,150	0,696	6,9626	0,032	0,3234
15.01.2026 15:00:05	5,200	0,704	7,0446	0,032	0,3215
15.01.2026 15:00:05	5,250	0,715	7,1538	0,033	0,3274
15.01.2026 15:00:05	5,300	0,725	7,2546	0,032	0,3199
15.01.2026 15:00:05	5,350	0,732	7,3182	0,033	0,3266
15.01.2026 15:00:05	5,400	0,734	7,3430	0,032	0,3214
15.01.2026 15:00:05	5,450	0,736	7,3624	0,033	0,3269
15.01.2026 15:00:05	5,500	0,737	7,3705	0,032	0,3249
15.01.2026 15:00:05	5,550	0,738	7,3757	0,032	0,3248
15.01.2026 15:00:05	5,600	0,742	7,4245	0,032	0,3213
15.01.2026 15:00:05	5,650	0,759	7,5942	0,033	0,3269
15.01.2026 15:00:05	5,700	0,774	7,7391	0,032	0,3211
15.01.2026 15:00:05	5,750	0,782	7,8197	0,033	0,3271
15.01.2026 15:00:05	5,800	0,786	7,8554	0,032	0,3174
15.01.2026 15:00:05	5,850	0,795	7,9491	0,033	0,3268
15.01.2026 15:00:05	5,900	0,809	8,0946	0,032	0,3223
15.01.2026 15:00:05	5,950	0,826	8,2554	0,033	0,3260
15.01.2026 15:00:06	6,000	0,834	8,3375	0,032	0,3205
15.01.2026 15:00:06	6,050	0,839	8,3874	0,033	0,3286
15.01.2026 15:00:06	6,100	0,840	8,4038	0,032	0,3214
15.01.2026 15:00:06	6,150	0,843	8,4254	0,033	0,3300
15.01.2026 15:00:06	6,200	0,849	8,4912	0,032	0,3245
15.01.2026 15:00:06	6,250	0,855	8,5464	0,032	0,3243
15.01.2026 15:00:06	6,300	0,861	8,6074	0,032	0,3233
15.01.2026 15:00:06	6,350	0,870	8,6953	0,033	0,3270
15.01.2026 15:00:06	6,400	0,874	8,7359	0,032	0,3250
15.01.2026 15:00:06	6,450	0,876	8,7605	0,033	0,3305
15.01.2026 15:00:06	6,500	0,876	8,7640	0,032	0,3244
15.01.2026 15:00:06	6,550	0,878	8,7756	0,033	0,3309
15.01.2026 15:00:06	6,600	0,877	8,7741	0,032	0,3241
15.01.2026 15:00:06	6,650	0,884	8,8434	0,033	0,3322
15.01.2026 15:00:06	6,700	0,890	8,8952	0,032	0,3228
15.01.2026 15:00:06	6,750	0,893	8,9295	0,033	0,3282
15.01.2026 15:00:06	6,800	0,903	9,0284	0,033	0,3279
15.01.2026 15:00:06	6,850	0,917	9,1685	0,033	0,3296
15.01.2026 15:00:06	6,900	0,929	9,2943	0,032	0,3248
15.01.2026 15:00:06	6,950	0,945	9,4520	0,033	0,3289
15.01.2026 15:00:07	7,000	0,955	9,5517	0,032	0,3224
15.01.2026 15:00:07	7,050	0,964	9,6423	0,033	0,3277
15.01.2026 15:00:07	7,100	0,974	9,7394	0,032	0,3241
15.01.2026 15:00:07	7,150	0,984	9,8431	0,032	0,3250
15.01.2026 15:00:07	7,200	0,994	9,9385	0,032	0,3248
15.01.2026 15:00:07	7,250	1,005	10,0542	0,033	0,3309
15.01.2026 15:00:07	7,300	1,011	10,1126	0,032	0,3227
15.01.2026 15:00:07	7,350	1,016	10,1567	0,033	0,3270
15.01.2026 15:00:07	7,400	1,025	10,2465	0,033	0,3259
15.01.2026 15:00:07	7,450	1,031	10,3073	0,033	0,3294
15.01.2026 15:00:07	7,500	1,034	10,3378	0,033	0,3272
15.01.2026 15:00:07	7,550	1,035	10,3541	0,033	0,3275
15.01.2026 15:00:07	7,600	1,036	10,3600	0,032	0,3224
15.01.2026 15:00:07	7,650	1,038	10,3766	0,033	0,3267
15.01.2026 15:00:07	7,700	1,048	10,4849	0,032	0,3237
15.01.2026 15:00:07	7,750	1,067	10,6739	0,033	0,3312
15.01.2026 15:00:07	7,800	1,078	10,7758	0,032	0,3218
15.01.2026 15:00:07	7,850	1,088	10,8786	0,033	0,3298
15.01.2026 15:00:07	7,900	1,097	10,9713	0,033	0,3298
15.01.2026 15:00:07	7,950	1,102	11,0211	0,033	0,3295
15.01.2026 15:00:08	8,000	1,113	11,1303	0,033	0,3272
15.01.2026 15:00:08	8,050	1,131	11,3054	0,033	0,3280
15.01.2026 15:00:08	8,100	1,151	11,5144	0,033	0,3270
15.01.2026 15:00:08	8,150	1,171	11,7116	0,033	0,3320
15.01.2026 15:00:08	8,200	1,183	11,8273	0,033	0,3260
15.01.2026 15:00:08	8,250	1,189	11,8863	0,033	0,3287
15.01.2026 15:00:08	8,300	1,197	11,9745	0,033	0,3294
15.01.2026 15:00:08	8,350	1,268	12,6808	0,033	0,3299
15.01.2026 15:00:08	8,400	1,328	13,2828	0,033	0,3276
15.01.2026 15:00:08	8,450	1,358	13,5789	0,033	0,3281
15.01.2026 15:00:08	8,500	1,373	13,7281	0,033	0,3258
15.01.2026 15:00:08	8,550	1,381	13,8060	0,033	0,3337
15.01.2026 15:00:08	8,600	1,384	13,8417	0,033	0,3297
15.01.2026 15:00:08	8,650	1,386	13,8600	0,033	0,3322
15.01.2026 15:00:08	8,700	1,387	13,8666	0,033	0,3269
15.01.2026 15:00:08	8,750	1,387	13,8738	0,033	0,3298
15.01.2026 15:00:08	8,800	1,385	13,8464	0,033	0,3303
15.01.2026 15:00:08	8,850	1,370	13,7016	0,033	0,3307
15.01.2026 15:00:08	8,900	1,365	13,6513	0,033	0,3298
15.01.2026 15:00:08	8,950	1,375	13,7487	0,033	0,3317
15.01.2026 15:00:09	9,000	1,383	13,8281	0,033	0,3282
15.01.2026 15:00:09	9,050	1,400	13,9962	0,033	0,3317
15.01.2026 15:00:09	9,100	1,424	14,2450	0,033	0,3306
15.01.2026 15:00:09	9,150	1,447	14,4732	0,033	0,3325
15.01.2026 15:00:09	9,200	1,463	14,6295	0,033	0,3300
15.01.2026 15:00:09	9,250	1,477	14,7748	0,033	0,3329
15.01.2026 15:00:09	9,300	1,489	14,8917	0,033	0,3292
15.01.2026 15:00:09	9,350	1,502	15,0156	0,034	0,3360
15.01.2026 15:00:09	9,400	1,508	15,0826	0,033	0,3292
15.01.2026 15:00:09	9,450	1,513	15,1296	0,033	0,3341
15.01.2026 15:00:09	9,500	1,523	15,2296	0,033	0,3332
15.01.2026 15:00:09	9,550	1,535	15,3547	0,033	0,3326
15.01.2026 15:00:09	9,600	1,547	15,4671	0,033	0,3296
15.01.2026 15:00:09	9,650	1,565	15,6520	0,033	0,3304
15.01.2026 15:00:09	9,700	1,583	15,8329	0,033	0,3308
15.01.2026 15:00:09	9,750	1,599	15,9921	0,033	0,3343
15.01.2026 15:00:09	9,800	1,609	16,0914	0,033	0,3308
15.01.2026 15:00:09	9,850	1,615	16,1458	0,033	0,3331
15.01.2026 15:00:09	9,900	1,623	16,2267	0,033	0,3306
15.01.2026 15:00:09	9,950	1,635	16,3469	0,033	0,3332
15.01.2026 15:00:10	10,000	1,647	16,4697	0,033	0,3303
15.01.2026 15:00:10	10,050	1,659	16,5924	0,033	0,3337
15.01.2026 15:00:10	10,100	1,666	16,6629	0,034	0,3357
15.01.2026 15:00:10	10,150	1,670	16,6954	0,033	0,3332
15.01.2026 15:00:10	10,200	1,671	16,7114	0,033	0,3291
15.01.2026 15:00:10	10,250	1,675	16,7549	0,033	0,3312
15.01.2026 15:00:10	10,300	1,689	16,8876	0,033	0,3316
15.01.2026 15:00:10	10,350	1,700	16,9993	0,033	0,3327
15.01.2026 15:00:10	10,400	1,713	17,1324	0,033	0,3325
15.01.2026 15:00:10	10,450	1,728	17,2777	0,033	0,3349
15.01.2026 15:00:10	10,500	1,736	17,3595	0,033	0,3344
15.01.2026 15:00:10	10,550	1,740	17,4019	0,034	0,3364
15.01.2026 15:00:10	10,600	1,742	17,4197	0,033	0,3327
15.01.2026 15:00:10	10,650	1,743	17,4323	0,034	0,3364
15.01.2026 15:00:10	10,700	1,744	17,4372	0,033	0,3346
15.01.2026 15:00:10	10,750	1,747	17,4714	0,034	0,3361
15.01.2026 15:00:10	10,800	1,757	17,5656	0,033	0,3337
15.01.2026 15:00:10	10,850	1,768	17,6778	0,033	0,3346
15.01.2026 15:00:10	10,900	1,774	17,7425	0,033	0,3346
15.01.2026 15:00:10	10,950	1,780	17,8007	0,034	0,3385
15.01.2026 15:00:11	11,000	1,793	17,9310	0,034	0,3362
15.01.2026 15:00:11	11,050	1,808	18,0750	0,034	0,3378
15.01.2026 15:00:11	11,100	1,825	18,2516	0,033	0,3331
15.01.2026 15:00:11	11,150	1,838	18,3827	0,033	0,3340
15.01.2026 15:00:11	11,200	1,845	18,4506	0,033	0,3345
15.01.2026 15:00:11	11,250	1,848	18,4836	0,034	0,3371
15.01.2026 15:00:11	11,300	1,852	18,5231	0,034	0,3367
15.01.2026 15:00:11	11,350	1,863	18,6331	0,033	0,3338
15.01.2026 15:00:11	11,400	1,880	18,8048	0,033	0,3324
15.01.2026 15:00:11	11,450	1,893	18,9271	0,034	0,3363
15.01.2026 15:00:11	11,500	1,909	19,0921	0,034	0,3388
15.01.2026 15:00:11	11,550	1,933	19,3253	0,034	0,3367
15.01.2026 15:00:11	11,600	1,945	19,4462	0,033	0,3326
15.01.2026 15:00:11	11,650	1,951	19,5128	0,034	0,3392
15.01.2026 15:00:11	11,700	1,954	19,5425	0,034	0,3369
15.01.2026 15:00:11	11,750	1,955	19,5511	0,034	0,3386
15.01.2026 15:00:11	11,800	1,949	19,4906	0,034	0,3362
15.01.2026 15:00:11	11,850	1,945	19,4451	0,034	0,3356
15.01.2026 15:00:11	11,900	1,946	19,4648	0,034	0,3356
15.01.2026 15:00:11	11,950	1,952	19,5193	0,034	0,3372
15.01.2026 15:00:12	12,000	1,955	19,5487	0,034	0,3368
15.01.2026 15:00:12	12,050	1,956	19,5630	0,034	0,3385
15.01.2026 15:00:12	12,100	1,957	19,5705	0,034	0,3365
15.01.2026 15:00:12	12,150	1,958	19,5784	0,034	0,3372
15.01.2026 15:00:12	12,200	1,973	19,7253	0,034	0,3358
15.01.2026 15:00:12	12,250	2,006	20,0614	0,034	0,3368
15.01.2026 15:00:12	12,300	2,039	20,3856	0,034	0,3360
15.01.2026 15:00:12	12,350	2,060	20,6032	0,034	0,3371
15.01.2026 15:00:12	12,400	2,076	20,7583	0,034	0,3393
15.01.2026 15:00:12	12,450	2,091	20,9086	0,034	0,3392
15.01.2026 15:00:12	12,500	2,104	21,0385	0,033	0,3344
15.01.2026 15:00:12	12,550	2,114	21,1379	0,034	0,3396
15.01.2026 15:00:12	12,600	2,124	21,2402	0,034	0,3366
15.01.2026 15:00:12	12,650	2,130	21,3006	0,034	0,3424
15.01.2026 15:00:12	12,700	2,138	21,3797	0,034	0,3381
15.01.2026 15:00:12	12,750	2,146	21,4562	0,034	0,3408
15.01.2026 15:00:12	12,800	2,151	21,5107	0,034	0,3368
15.01.2026 15:00:12	12,850	2,161	21,6090	0,034	0,3412
15.01.2026 15:00:12	12,900	2,166	21,6640	0,034	0,3369
15.01.2026 15:00:12	12,950	2,170	21,6961	0,034	0,3419
15.01.2026 15:00:13	13,000	2,171	21,7102	0,034	0,3407
15.01.2026 15:00:13	13,050	2,172	21,7162	0,034	0,3405
15.01.2026 15:00:13	13,100	2,172	21,7217	0,034	0,3395
15.01.2026 15:00:13	13,150	2,172	21,7239	0,034	0,3406
15.01.2026 15:00:13	13,200	2,172	21,7247	0,034	0,3375
15.01.2026 15:00:13	13,250	2,173	21,7288	0,034	0,3399
15.01.2026 15:00:13	13,300	2,173	21,7312	0,034	0,3375
15.01.2026 15:00:13	13,350	2,179	21,7861	0,034	0,3416
15.01.2026 15:00:13	13,400	2,192	21,9224	0,034	0,3392
15.01.2026 15:00:13	13,450	2,206	22,0607	0,034	0,3387
15.01.2026 15:00:13	13,500	2,216	22,1573	0,034	0,3394
15.01.2026 15:00:13	13,550	2,220	22,1991	0,034	0,3386
15.01.2026 15:00:13	13,600	2,222	22,2239	0,034	0,3393
15.01.2026 15:00:13	13,650	2,223	22,2325	0,034	0,3380
15.01.2026 15:00:13	13,700	2,224	22,2390	0,034	0,3379
15.01.2026 15:00:13	13,750	2,225	22,2490	0,034	0,3405
15.01.2026 15:00:13	13,800	2,233	22,3258	0,034	0,3389
15.01.2026 15:00:13	13,850	2,239	22,3858	0,034	0,3391
15.01.2026 15:00:13	13,900	2,242	22,4206	0,034	0,3394
15.01.2026 15:00:13	13,950	2,244	22,4395	0,034	0,3409
15.01.2026 15:00:14	14,000	2,247	22,4699	0,034	0,3379
15.01.2026 15:00:14	14,050	2,255	22,5518	0,034	0,3434
15.01.2026 15:00:14	14,100	2,266	22,6608	0,034	0,3413
15.01.2026 15:00:14	14,150	2,272	22,7241	0,034	0,3401
15.01.2026 15:00:14	14,200	2,276	22,7582	0,034	0,3408
15.01.2026 15:00:14	14,250	2,277	22,7737	0,034	0,3415
15.01.2026 15:00:14	14,300	2,278	22,7836	0,034	0,3409
15.01.2026 15:00:14	14,350	2,279	22,7868	0,034	0,3416
15.01.2026 15:00:14	14,400	2,279	22,7902	0,034	0,3421
15.01.2026 15:00:14	14,450	2,282	22,8223	0,034	0,3393
15.01.2026 15:00:14	14,500	2,295	22,9510	0,034	0,3383
15.01.2026 15:00:14	14,550	2,305	23,0497	0,034	0,3410
15.01.2026 15:00:14	14,600	2,310	23,0988	0,034	0,3405
15.01.2026 15:00:14	14,650	2,312	23,1187	0,034	0,3407
15.01.2026 15:00:14	14,700	2,314	23,1361	0,034	0,3394
15.01.2026 15:00:14	14,750	2,321	23,2110	0,034	0,3407
15.01.2026 15:00:14	14,800	2,329	23,2939	0,034	0,3401
15.01.2026 15:00:14	14,850	2,340	23,3992	0,034	0,3396
15.01.2026 15:00:14	14,900	2,352	23,5225	0,034	0,3421
15.01.2026 15:00:14	14,950	2,360	23,6010	0,034	0,3414
15.01.2026 15:00:15	15,000	2,364	23,6443	0,034	0,3425
15.01.2026 15:00:15	15,050	2,367	23,6653	0,034	0,3430
15.01.2026 15:00:15	15,100	2,374	23,7392	0,034	0,3434
15.01.2026 15:00:15	15,150	2,384	23,8393	0,034	0,3402
15.01.2026 15:00:15	15,200	2,394	23,9439	0,034	0,3399
15.01.2026 15:00:15	15,250	2,400	23,9982	0,034	0,3428
15.01.2026 15:00:15	15,300	2,403	24,0287	0,034	0,3442
15.01.2026 15:00:15	15,350	2,404	24,0433	0,034	0,3420
15.01.2026 15:00:15	15,400	2,412	24,1175	0,034	0,3423
15.01.2026 15:00:15	15,450	2,417	24,1678	0,034	0,3423
15.01.2026 15:00:15	15,500	2,420	24,1992	0,034	0,3440
15.01.2026 15:00:15	15,550	2,427	24,2681	0,034	0,3436
15.01.2026 15:00:15	15,600	2,434	24,3364	0,034	0,3433
15.01.2026 15:00:15	15,650	2,438	24,3800	0,034	0,3410
15.01.2026 15:00:15	15,700	2,447	24,4701	0,035	0,3455
15.01.2026 15:00:15	15,750	2,452	24,5215	0,034	0,3426
15.01.2026 15:00:15	15,800	2,455	24,5511	0,034	0,3437
15.01.2026 15:00:15	15,850	2,456	24,5635	0,034	0,3440
15.01.2026 15:00:15	15,900	2,457	24,5698	0,034	0,3423
15.01.2026 15:00:15	15,950	2,462	24,6227	0,034	0,3442
15.01.2026 15:00:16	16,000	2,475	24,7519	0,035	0,3452
15.01.2026 15:00:16	16,050	2,484	24,8432	0,034	0,3435
15.01.2026 15:00:16	16,100	2,489	24,8897	0,034	0,3422
15.01.2026 15:00:16	16,150	2,491	24,9129	0,034	0,3439
15.01.2026 15:00:16	16,200	2,497	24,9671	0,034	0,3417
15.01.2026 15:00:16	16,250	2,509	25,0889	0,034	0,3424
15.01.2026 15:00:16	16,300	2,519	25,1864	0,034	0,3419
15.01.2026 15:00:16	16,350	2,523	25,2346	0,034	0,3439
15.01.2026 15:00:16	16,400	2,526	25,2613	0,035	0,3455
15.01.2026 15:00:16	16,450	2,527	25,2712	0,035	0,3458
15.01.2026 15:00:16	16,500	2,528	25,2795	0,035	0,3460
15.01.2026 15:00:16	16,550	2,528	25,2764	0,034	0,3407
15.01.2026 15:00:16	16,600	2,528	25,2813	0,034	0,3433
15.01.2026 15:00:16	16,650	2,529	25,2908	0,034	0,3416
15.01.2026 15:00:16	16,700	2,539	25,3907	0,035	0,3457
15.01.2026 15:00:16	16,750	2,551	25,5084	0,034	0,3429
15.01.2026 15:00:16	16,800	2,557	25,5749	0,034	0,3413
15.01.2026 15:00:16	16,850	2,565	25,6546	0,034	0,3448
15.01.2026 15:00:16	16,900	2,574	25,7363	0,034	0,3436
15.01.2026 15:00:16	16,950	2,578	25,7803	0,035	0,3459
15.01.2026 15:00:17	17,000	2,581	25,8096	0,035	0,3457
15.01.2026 15:00:17	17,050	2,591	25,9146	0,035	0,3466
15.01.2026 15:00:17	17,100	2,609	26,0875	0,034	0,3418
15.01.2026 15:00:17	17,150	2,627	26,2699	0,034	0,3447
15.01.2026 15:00:17	17,200	2,640	26,4028	0,035	0,3457
15.01.2026 15:00:17	17,250	2,647	26,4681	0,035	0,3477
15.01.2026 15:00:17	17,300	2,648	26,4791	0,034	0,3441
15.01.2026 15:00:17	17,350	2,642	26,4222	0,035	0,3460
15.01.2026 15:00:17	17,400	2,639	26,3873	0,034	0,3437
15.01.2026 15:00:17	17,450	2,637	26,3705	0,035	0,3458
15.01.2026 15:00:17	17,500	2,636	26,3617	0,034	0,3440
15.01.2026 15:00:17	17,550	2,636	26,3572	0,035	0,3457
15.01.2026 15:00:17	17,600	2,636	26,3554	0,034	0,3436
15.01.2026 15:00:17	17,650	2,635	26,3533	0,034	0,3447
15.01.2026 15:00:17	17,700	2,636	26,3588	0,035	0,3462
15.01.2026 15:00:17	17,750	2,636	26,3607	0,035	0,3463
15.01.2026 15:00:17	17,800	2,642	26,4193	0,035	0,3450
15.01.2026 15:00:17	17,850	2,656	26,5562	0,034	0,3444
15.01.2026 15:00:17	17,900	2,664	26,6395	0,035	0,3460
15.01.2026 15:00:17	17,950	2,674	26,7429	0,035	0,3470
15.01.2026 15:00:18	18,000	2,683	26,8334	0,034	0,3441
15.01.2026 15:00:18	18,050	2,694	26,9438	0,035	0,3468
15.01.2026 15:00:18	18,100	2,700	27,0019	0,034	0,3416
15.01.2026 15:00:18	18,150	2,704	27,0397	0,035	0,3478
15.01.2026 15:00:18	18,200	2,711	27,1148	0,034	0,3427
15.01.2026 15:00:18	18,250	2,719	27,1859	0,035	0,3478
15.01.2026 15:00:18	18,300	2,731	27,3138	0,035	0,3461
15.01.2026 15:00:18	18,350	2,751	27,5088	0,035	0,3488
15.01.2026 15:00:18	18,400	2,772	27,7239	0,035	0,3504
15.01.2026 15:00:18	18,450	2,792	27,9197	0,035	0,3513
15.01.2026 15:00:18	18,500	2,809	28,0874	0,035	0,3475
15.01.2026 15:00:18	18,550	2,820	28,2035	0,035	0,3506
15.01.2026 15:00:18	18,600	2,825	28,2544	0,035	0,3454
15.01.2026 15:00:18	18,650	2,828	28,2833	0,035	0,3468
15.01.2026 15:00:18	18,700	2,834	28,3385	0,035	0,3458
15.01.2026 15:00:18	18,750	2,848	28,4799	0,035	0,3491
15.01.2026 15:00:18	18,800	2,858	28,5800	0,035	0,3496
15.01.2026 15:00:18	18,850	2,863	28,6277	0,035	0,3502
15.01.2026 15:00:18	18,900	2,866	28,6555	0,035	0,3545
15.01.2026 15:00:18	18,950	2,866	28,6645	0,035	0,3522
15.01.2026 15:00:19	19,000	2,867	28,6679	0,035	0,3480
15.01.2026 15:00:19	19,050	2,867	28,6693	0,035	0,3485
15.01.2026 15:00:19	19,100	2,867	28,6730	0,035	0,3486
15.01.2026 15:00:19	19,150	2,867	28,6749	0,035	0,3505
15.01.2026 15:00:19	19,200	2,867	28,6736	0,035	0,3469
15.01.2026 15:00:19	19,250	2,868	28,6759	0,035	0,3498
15.01.2026 15:00:19	19,300	2,867	28,6747	0,035	0,3480
15.01.2026 15:00:19	19,350	2,867	28,6738	0,035	0,3490
15.01.2026 15:00:19	19,400	2,880	28,7963	0,035	0,3482
15.01.2026 15:00:19	19,450	2,907	29,0661	0,035	0,3487
15.01.2026 15:00:19	19,500	2,934	29,3410	0,035	0,3484
15.01.2026 15:00:19	19,550	2,962	29,6194	0,035	0,3478
15.01.2026 15:00:19	19,600	2,982	29,8200	0,035	0,3473
15.01.2026 15:00:19	19,650	3,004	30,0358	0,035	0,3525
15.01.2026 15:00:19	19,700	3,017	30,1722	0,035	0,3531
15.01.2026 15:00:19	19,750	3,024	30,2361	0,035	0,3507
