"Time (s) Messreihe #1","Voltage, Ch A (V) Messreihe #1","Voltage, Ch B (V) Messreihe #1"
176.450,-1.967,0.022
176.500,-1.961,0.021
176.550,-1.959,0.022
176.600,-1.957,0.021
176.650,-1.953,0.022
176.700,-1.933,0.022
176.750,-1.919,0.022
176.800,-1.912,0.021
176.850,-1.909,0.022
176.900,-1.907,0.021
176.950,-1.906,0.022
177.000,-1.905,0.022
177.050,-1.906,0.022
177.100,-1.911,0.022
177.150,-1.911,0.022
177.200,-1.899,0.021
177.250,-1.886,0.022
177.300,-1.866,0.022
177.350,-1.844,0.022
177.400,-1.819,0.021
177.450,-1.799,0.022
177.500,-1.787,0.022
177.550,-1.775,0.022
177.600,-1.767,0.022
177.650,-1.758,0.022
177.700,-1.751,0.022
177.750,-1.746,0.022
177.800,-1.737,0.022
177.850,-1.729,0.023
177.900,-1.719,0.022
177.950,-1.713,0.023
178.000,-1.710,0.022
178.050,-1.708,0.022
178.100,-1.699,0.022
178.150,-1.687,0.023
178.200,-1.679,0.022
178.250,-1.669,0.022
178.300,-1.661,0.022
178.350,-1.651,0.022
178.400,-1.642,0.022
178.450,-1.631,0.023
178.500,-1.623,0.022
178.550,-1.613,0.023
178.600,-1.599,0.022
178.650,-1.587,0.023
178.700,-1.572,0.022
178.750,-1.552,0.023
178.800,-1.533,0.022
178.850,-1.519,0.023
178.900,-1.506,0.022
178.950,-1.496,0.023
179.000,-1.486,0.022
179.050,-1.479,0.023
179.100,-1.468,0.022
179.150,-1.454,0.023
179.200,-1.437,0.022
179.250,-1.422,0.023
179.300,-1.411,0.022
179.350,-1.396,0.023
179.400,-1.381,0.022
179.450,-1.366,0.023
179.500,-1.346,0.022
179.550,-1.331,0.023
179.600,-1.316,0.022
179.650,-1.301,0.023
179.700,-1.284,0.023
179.750,-1.270,0.023
179.800,-1.251,0.022
179.850,-1.239,0.023
179.900,-1.225,0.023
179.950,-1.218,0.023
180.000,-1.212,0.023
180.050,-1.203,0.023
180.100,-1.197,0.022
180.150,-1.187,0.023
180.200,-1.181,0.023
180.250,-1.179,0.023
180.300,-1.174,0.023
180.350,-1.167,0.023
180.400,-1.162,0.023
180.450,-1.160,0.023
180.500,-1.158,0.023
180.550,-1.158,0.023
180.600,-1.154,0.023
180.650,-1.148,0.023
180.700,-1.137,0.023
180.750,-1.124,0.023
180.800,-1.106,0.023
180.850,-1.097,0.023
180.900,-1.091,0.023
180.950,-1.082,0.024
181.000,-1.075,0.023
181.050,-1.072,0.024
181.100,-1.070,0.023
181.150,-1.070,0.024
181.200,-1.064,0.023
181.250,-1.058,0.023
181.300,-1.054,0.023
181.350,-1.052,0.024
181.400,-1.043,0.023
181.450,-1.036,0.024
181.500,-1.022,0.023
181.550,-1.011,0.024
181.600,-1.004,0.023
181.650,-1.002,0.024
181.700,-1.000,0.023
181.750,-1.000,0.024
181.800,-0.999,0.023
181.850,-0.999,0.024
181.900,-0.999,0.023
181.950,-0.999,0.024
182.000,-0.999,0.023
182.050,-0.999,0.024
182.100,-0.994,0.023
182.150,-0.959,0.024
182.200,-0.915,0.023
182.250,-0.887,0.024
182.300,-0.873,0.023
182.350,-0.866,0.024
182.400,-0.862,0.023
182.450,-0.861,0.024
182.500,-0.859,0.023
182.550,-0.848,0.024
182.600,-0.835,0.023
182.650,-0.829,0.024
182.700,-0.825,0.023
182.750,-0.820,0.024
182.800,-0.809,0.023
182.850,-0.798,0.024
182.900,-0.783,0.023
182.950,-0.766,0.024
183.000,-0.750,0.023
183.050,-0.734,0.024
183.100,-0.717,0.024
183.150,-0.704,0.024
183.200,-0.686,0.023
183.250,-0.671,0.024
183.300,-0.658,0.023
183.350,-0.653,0.024
183.400,-0.646,0.023
183.450,-0.637,0.024
183.500,-0.622,0.023
183.550,-0.602,0.024
183.600,-0.582,0.024
183.650,-0.568,0.024
183.700,-0.554,0.024
183.750,-0.547,0.024
183.800,-0.534,0.024
183.850,-0.520,0.025
183.900,-0.505,0.024
183.950,-0.492,0.025
184.000,-0.478,0.024
184.050,-0.465,0.025
184.100,-0.450,0.024
184.150,-0.435,0.025
184.200,-0.426,0.024
184.250,-0.415,0.025
184.300,-0.402,0.024
184.350,-0.391,0.025
184.400,-0.374,0.025
184.450,-0.354,0.025
184.500,-0.341,0.024
184.550,-0.336,0.025
184.600,-0.333,0.024
184.650,-0.327,0.025
184.700,-0.319,0.024
184.750,-0.316,0.025
184.800,-0.310,0.024
184.850,-0.303,0.025
184.900,-0.298,0.024
184.950,-0.289,0.025
185.000,-0.283,0.024
185.050,-0.280,0.025
185.100,-0.278,0.025
185.150,-0.271,0.025
185.200,-0.266,0.024
185.250,-0.262,0.025
185.300,-0.247,0.025
185.350,-0.224,0.025
185.400,-0.206,0.025
185.450,-0.193,0.025
185.500,-0.182,0.025
185.550,-0.180,0.025
185.600,-0.196,0.025
185.650,-0.219,0.025
185.700,-0.227,0.025
185.750,-0.228,0.025
185.800,-0.227,0.025
185.850,-0.227,0.025
185.900,-0.227,0.025
185.950,-0.227,0.026
186.000,-0.226,0.025
186.050,-0.226,0.025
186.100,-0.225,0.025
186.150,-0.225,0.025
186.200,-0.224,0.025
186.250,-0.225,0.025
186.300,-0.223,0.025
186.350,-0.214,0.025
186.400,-0.188,0.025
186.450,-0.152,0.025
186.500,-0.116,0.025
186.550,-0.092,0.026
186.600,-0.079,0.025
186.650,-0.074,0.025
186.700,-0.069,0.025
186.750,-0.068,0.026
186.800,-0.064,0.025
186.850,-0.058,0.025
186.900,-0.053,0.025
186.950,-0.047,0.025
187.000,-0.037,0.025
187.050,-0.026,0.026
187.100,-0.014,0.025
187.150,-3.925E-4,0.026
187.200,0.011,0.025
187.250,0.024,0.026
187.300,0.036,0.025
187.350,0.047,0.026
187.400,0.057,0.025
187.450,0.063,0.026
187.500,0.067,0.025
187.550,0.068,0.026
187.600,0.072,0.025
187.650,0.073,0.026
187.700,0.074,0.025
187.750,0.075,0.026
187.800,0.075,0.025
187.850,0.074,0.026
187.900,0.071,0.025
187.950,0.059,0.026
188.000,0.047,0.025
188.050,0.040,0.026
188.100,0.038,0.025
188.150,0.035,0.026
188.200,0.035,0.025
188.250,0.034,0.026
188.300,0.035,0.025
188.350,0.034,0.026
188.400,0.035,0.025
188.450,0.034,0.026
188.500,0.035,0.025
188.550,0.034,0.026
188.600,0.034,0.025
188.650,0.034,0.026
188.700,0.035,0.025
188.750,0.034,0.026
188.800,0.034,0.025
188.850,0.034,0.026
188.900,0.035,0.025
188.950,0.034,0.025
189.000,0.035,0.025
189.050,0.034,0.026
189.100,0.034,0.025
189.150,0.034,0.026
189.200,0.034,0.025
189.250,0.034,0.026
189.300,0.035,0.025
189.350,0.034,0.026
189.400,0.035,0.025
189.450,0.034,0.026
189.500,0.035,0.025
189.550,0.034,0.026
189.600,0.035,0.025
189.650,0.034,0.026
189.700,0.035,0.025
189.750,0.034,0.026
189.800,0.035,0.025
189.850,0.034,0.026
189.900,0.035,0.025
189.950,0.034,0.026
190.000,0.035,0.025
190.050,0.034,0.026
190.100,0.035,0.025
190.150,0.034,0.026
190.200,0.035,0.025
190.250,0.035,0.026
190.300,0.024,0.025
190.350,-0.033,0.026
190.400,-0.035,0.025
190.450,-0.032,0.026
190.500,-0.032,0.025
190.550,-0.031,0.026
190.600,-0.031,0.025
190.650,-0.030,0.026
190.700,-0.030,0.025
190.750,-0.030,0.026
190.800,-0.031,0.025
190.850,-0.030,0.026
190.900,-0.031,0.025
190.950,-0.030,0.026
191.000,-0.030,0.025
191.050,-0.030,0.026
191.100,-0.031,0.025
191.150,-0.030,0.026
191.200,-0.031,0.025
191.250,-0.030,0.026
191.300,-0.031,0.025
191.350,-0.030,0.026
191.400,-0.031,0.025
191.450,-0.030,0.026
191.500,-0.039,0.025
191.550,-0.055,0.026
191.600,-0.064,0.025
191.650,-0.068,0.026
191.700,-0.068,0.025
191.750,-0.047,0.026
191.800,-0.005,0.026
191.850,0.025,0.026
191.900,0.039,0.025
191.950,0.047,0.026
192.000,0.049,0.025
192.050,0.052,0.026
192.100,0.053,0.025
192.150,0.062,0.025
192.200,0.082,0.025
192.250,0.105,0.026
192.300,0.121,0.025
192.350,0.131,0.026
192.400,0.137,0.025
192.450,0.143,0.026
192.500,0.152,0.025
192.550,0.164,0.026
192.600,0.179,0.026
192.650,0.194,0.026
192.700,0.207,0.025
192.750,0.223,0.026
192.800,0.236,0.026
192.850,0.250,0.026
192.900,0.257,0.026
192.950,0.261,0.026
193.000,0.263,0.026
193.050,0.263,0.026
193.100,0.262,0.026
193.150,0.263,0.026
193.200,0.263,0.025
193.250,0.264,0.026
193.300,0.264,0.026
193.350,0.267,0.026
193.400,0.285,0.026
193.450,0.324,0.026
193.500,0.354,0.026
193.550,0.370,0.026
193.600,0.378,0.026
193.650,0.382,0.026
193.700,0.384,0.026
193.750,0.388,0.026
193.800,0.401,0.026
193.850,0.412,0.027
193.900,0.424,0.026
193.950,0.440,0.026
194.000,0.448,0.026
194.050,0.452,0.026
194.100,0.456,0.026
194.150,0.468,0.026
194.200,0.490,0.026
194.250,0.509,0.026
194.300,0.518,0.027
194.350,0.530,0.027
194.400,0.537,0.026
194.450,0.541,0.027
194.500,0.546,0.026
194.550,0.554,0.027
194.600,0.562,0.026
194.650,0.571,0.027
194.700,0.576,0.026
194.750,0.586,0.027
194.800,0.592,0.026
194.850,0.602,0.027
194.900,0.608,0.026
194.950,0.612,0.027
195.000,0.613,0.026
195.050,0.614,0.027
195.100,0.616,0.026
195.150,0.624,0.027
195.200,0.630,0.026
195.250,0.640,0.027
195.300,0.646,0.026
195.350,0.662,0.027
195.400,0.673,0.026
195.450,0.690,0.027
195.500,0.704,0.027
195.550,0.715,0.027
195.600,0.726,0.027
195.650,0.734,0.027
195.700,0.748,0.026
195.750,0.761,0.027
195.800,0.766,0.027
195.850,0.771,0.027
195.900,0.780,0.027
195.950,0.797,0.027
196.000,0.815,0.026
196.050,0.834,0.027
196.100,0.847,0.027
196.150,0.856,0.027
196.200,0.871,0.027
196.250,0.888,0.027
196.300,0.889,0.027
196.350,0.884,0.027
196.400,0.882,0.027
196.450,0.880,0.027
196.500,0.879,0.027
196.550,0.879,0.027
196.600,0.879,0.027
196.650,0.879,0.027
196.700,0.879,0.027
196.750,0.879,0.027
196.800,0.879,0.027
196.850,0.880,0.027
196.900,0.879,0.027
196.950,0.880,0.027
197.000,0.887,0.027
197.050,0.910,0.027
197.100,0.944,0.027
197.150,0.977,0.028
197.200,0.998,0.027
197.250,1.017,0.028
197.300,1.034,0.027
197.350,1.054,0.028
197.400,1.087,0.027
197.450,1.116,0.028
197.500,1.131,0.028
197.550,1.139,0.028
197.600,1.148,0.028
197.650,1.156,0.028
197.700,1.166,0.028
197.750,1.178,0.028
197.800,1.193,0.028
197.850,1.213,0.028
197.900,1.247,0.028
197.950,1.283,0.029
198.000,1.305,0.028
198.050,1.329,0.028
198.100,1.342,0.028
198.150,1.350,0.028
198.200,1.361,0.028
198.250,1.378,0.028
198.300,1.400,0.028
198.350,1.415,0.029
198.400,1.428,0.028
198.450,1.436,0.028
198.500,1.442,0.028
198.550,1.459,0.029
198.600,1.477,0.028
198.650,1.491,0.029
198.700,1.514,0.028
198.750,1.533,0.029
198.800,1.543,0.029
198.850,1.558,0.029
198.900,1.578,0.028
198.950,1.590,0.029
199.000,1.596,0.029
199.050,1.600,0.029
199.100,1.601,0.029
199.150,1.602,0.029
199.200,1.602,0.029
199.250,1.602,0.029
199.300,1.602,0.029
199.350,1.602,0.029
199.400,1.603,0.029
199.450,1.603,0.029
199.500,1.596,0.029
199.550,1.591,0.029
199.600,1.590,0.029
199.650,1.595,0.029
199.700,1.599,0.029
199.750,1.602,0.029
199.800,1.610,0.029
199.850,1.616,0.029
199.900,1.619,0.029
199.950,1.620,0.029
200.000,1.620,0.029
200.050,1.621,0.029
200.100,1.621,0.029
200.150,1.627,0.029
200.200,1.642,0.029
200.250,1.657,0.029
200.300,1.665,0.029
200.350,1.670,0.029
200.400,1.673,0.029
200.450,1.690,0.030
200.500,1.710,0.029
200.550,1.733,0.029
200.600,1.755,0.029
200.650,1.777,0.029
200.700,1.792,0.029
200.750,1.810,0.029
200.800,1.822,0.029
200.850,1.829,0.029
200.900,1.832,0.030
200.950,1.834,0.030
201.000,1.834,0.029
201.050,1.835,0.030
201.100,1.835,0.030
201.150,1.835,0.030
201.200,1.835,0.030
201.250,1.835,0.029
201.300,1.836,0.030
201.350,1.847,0.029
201.400,1.873,0.029
201.450,1.897,0.029
201.500,1.911,0.030
201.550,1.919,0.030
201.600,1.930,0.030
201.650,1.936,0.030
201.700,1.938,0.030
201.750,1.940,0.030
201.800,1.940,0.030
201.850,1.940,0.030
201.900,1.941,0.030
201.950,1.941,0.030
202.000,1.941,0.030
202.050,1.942,0.030
202.100,1.948,0.030
202.150,1.954,0.030
202.200,1.962,0.030
202.250,1.969,0.030
202.300,1.973,0.030
202.350,1.982,0.030
202.400,1.988,0.030
202.450,1.993,0.030
202.500,2.003,0.030
202.550,2.016,0.030
202.600,2.024,0.030
202.650,2.027,0.030
202.700,2.030,0.030
202.750,2.032,0.030
202.800,2.039,0.030
202.850,2.044,0.030
202.900,2.050,0.030
202.950,2.058,0.030
203.000,2.064,0.030
203.050,2.074,0.030
203.100,2.079,0.030
203.150,2.091,0.030
203.200,2.106,0.030
203.250,2.119,0.030
203.300,2.128,0.030
203.350,2.139,0.030
203.400,2.153,0.030
203.450,2.170,0.030
203.500,2.192,0.031
203.550,2.223,0.030
203.600,2.250,0.030
203.650,2.266,0.030
203.700,2.283,0.031
203.750,2.298,0.030
203.800,2.308,0.030
203.850,2.320,0.031
203.900,2.327,0.031
203.950,2.331,0.031
204.000,2.335,0.031
204.050,2.343,0.031
204.100,2.350,0.031
204.150,2.359,0.031
204.200,2.364,0.031
204.250,2.367,0.031
204.300,2.368,0.031
204.350,2.368,0.031
204.400,2.369,0.031
204.450,2.369,0.031
204.500,2.369,0.031
204.550,2.369,0.031
204.600,2.369,0.031
204.650,2.369,0.031
204.700,2.369,0.031
204.750,2.369,0.031
204.800,2.369,0.031
204.850,2.368,0.031
204.900,2.364,0.031
204.950,2.367,0.031
205.000,2.379,0.031
205.050,2.397,0.030
205.100,2.423,0.031
205.150,2.446,0.031
205.200,2.468,0.031
205.250,2.482,0.031
205.300,2.491,0.031
205.350,2.501,0.031
205.400,2.513,0.031
205.450,2.521,0.031
205.500,2.525,0.031
205.550,2.527,0.031
205.600,2.529,0.031
205.650,2.540,0.031
205.700,2.555,0.031
205.750,2.579,0.031
205.800,2.604,0.032
205.850,2.633,0.031
205.900,2.665,0.032
205.950,2.693,0.031
206.000,2.726,0.032
206.050,2.752,0.032
206.100,2.766,0.032
206.150,2.772,0.032
206.200,2.777,0.032
206.250,2.785,0.032
206.300,2.791,0.032
206.350,2.794,0.032
206.400,2.799,0.032
206.450,2.812,0.032
206.500,2.822,0.032
206.550,2.838,0.032
206.600,2.868,0.032
206.650,2.886,0.032
206.700,2.903,0.032
206.750,2.922,0.032
206.800,2.942,0.032
206.850,2.959,0.032
206.900,2.976,0.033
206.950,3.001,0.032
207.000,3.020,0.033
207.050,3.038,0.033
207.100,3.052,0.033
207.150,3.059,0.032
207.200,3.063,0.033
207.250,3.064,0.032
207.300,3.066,0.033
207.350,3.066,0.032
207.400,3.066,0.033
207.450,3.067,0.033
207.500,3.075,0.033
207.550,3.082,0.033
207.600,3.092,0.033
207.650,3.098,0.033
207.700,3.103,0.033
207.750,3.113,0.032
207.800,3.125,0.033
207.850,3.129,0.033
207.900,3.132,0.033
207.950,3.135,0.033
208.000,3.137,0.033
208.050,3.139,0.033
208.100,3.147,0.033
208.150,3.151,0.033
208.200,3.177,0.033
208.250,3.211,0.033
208.300,3.229,0.033
208.350,3.238,0.033
208.400,3.243,0.034
208.450,3.245,0.033
208.500,3.246,0.034
208.550,3.246,0.033
208.600,3.247,0.034
208.650,3.247,0.033
208.700,3.247,0.033
208.750,3.247,0.033
208.800,3.250,0.033
208.850,3.276,0.033
208.900,3.317,0.033
208.950,3.355,0.033
209.000,3.383,0.034
209.050,3.403,0.033
209.100,3.414,0.034
209.150,3.423,0.033
209.200,3.433,0.034
209.250,3.439,0.033
209.300,3.454,0.034
209.350,3.484,0.033
209.400,3.516,0.034
209.450,3.539,0.034
209.500,3.554,0.034
209.550,3.561,0.034
209.600,3.565,0.034
209.650,3.567,0.034
209.700,3.568,0.034
209.750,3.572,0.034
209.800,3.582,0.035
209.850,3.595,0.034
209.900,3.609,0.034
209.950,3.623,0.034
210.000,3.632,0.034
210.050,3.643,0.034
210.100,3.652,0.035
210.150,3.660,0.034
210.200,3.669,0.035
210.250,3.680,0.034
210.300,3.692,0.034
210.350,3.702,0.034
210.400,3.713,0.035
210.450,3.722,0.035
210.500,3.727,0.035
210.550,3.733,0.035
210.600,3.741,0.035
210.650,3.750,0.034
210.700,3.762,0.035
210.750,3.775,0.034
210.800,3.791,0.035
210.850,3.815,0.034
210.900,3.843,0.035
210.950,3.861,0.035
211.000,3.881,0.035
211.050,3.895,0.035
211.100,3.910,0.035
211.150,3.919,0.035
211.200,3.926,0.036
211.250,3.933,0.035
211.300,3.947,0.036
211.350,3.963,0.035
211.400,3.981,0.036
211.450,3.994,0.035
211.500,4.006,0.036
211.550,4.012,0.035
211.600,4.015,0.035
211.650,4.017,0.035
211.700,4.018,0.036
211.750,4.018,0.035
211.800,4.019,0.036
211.850,4.026,0.035
211.900,4.033,0.036
211.950,4.044,0.035
212.000,4.056,0.036
212.050,4.070,0.035
212.100,4.086,0.036
212.150,4.097,0.035
212.200,4.103,0.036
212.250,4.114,0.036
212.300,4.132,0.036
212.350,4.147,0.035
212.400,4.163,0.036
212.450,4.172,0.036
212.500,4.183,0.036
212.550,4.191,0.036
212.600,4.203,0.036
212.650,4.214,0.036
212.700,4.231,0.036
212.750,4.248,0.036
212.800,4.267,0.036
212.850,4.282,0.036
212.900,4.295,0.037
212.950,4.310,0.036
213.000,4.328,0.037
213.050,4.343,0.036
213.100,4.357,0.037
213.150,4.367,0.037
213.200,4.373,0.037
213.250,4.375,0.036
213.300,4.377,0.037
213.350,4.377,0.036
213.400,4.379,0.037
213.450,4.383,0.036
213.500,4.396,0.037
213.550,4.410,0.036
213.600,4.426,0.037
213.650,4.437,0.036
213.700,4.445,0.037
213.750,4.455,0.036
213.800,4.468,0.037
213.850,4.477,0.037
213.900,4.478,0.037
213.950,4.474,0.037
214.000,4.472,0.037
214.050,4.470,0.036
214.100,4.470,0.037
214.150,4.469,0.037
214.200,4.470,0.037
214.250,4.469,0.037
214.300,4.469,0.037
214.350,4.469,0.037
214.400,4.470,0.037
214.450,4.469,0.037
214.500,4.470,0.037
214.550,4.469,0.037
214.600,4.470,0.037
214.650,4.469,0.037
214.700,4.474,0.037
214.750,4.488,0.037
214.800,4.503,0.038
214.850,4.518,0.037
214.900,4.543,0.038
214.950,4.567,0.037
215.000,4.582,0.038
215.050,4.588,0.037
215.100,4.592,0.037
215.150,4.598,0.037
215.200,4.613,0.038
215.250,4.623,0.037
215.300,4.641,0.038
215.350,4.654,0.037
215.400,4.666,0.038
215.450,4.676,0.037
215.500,4.689,0.038
215.550,4.706,0.037
215.600,4.731,0.038
215.650,4.754,0.038
215.700,4.783,0.038
215.750,4.815,0.038
215.800,4.846,0.038
215.850,4.872,0.038
215.900,4.887,0.039
215.950,4.897,0.038
216.000,4.916,0.039
216.050,4.947,0.038
216.100,4.985,0.039
216.150,5.021,0.038
216.200,5.054,0.039
216.250,5.082,0.039
216.300,5.118,0.039
216.350,5.151,0.039
216.400,5.172,0.039
216.450,5.191,0.039
216.500,5.208,0.039
216.550,5.217,0.039
216.600,5.222,0.040
216.650,5.224,0.039
216.700,5.225,0.040
216.750,5.225,0.039
216.800,5.231,0.040
216.850,5.237,0.039
216.900,5.241,0.040
216.950,5.245,0.039
217.000,5.254,0.040
217.050,5.258,0.039
217.100,5.269,0.040
217.150,5.279,0.040
217.200,5.289,0.040
217.250,5.300,0.039
217.300,5.316,0.040
217.350,5.330,0.040
217.400,5.342,0.040
217.450,5.352,0.039
217.500,5.362,0.040
217.550,5.372,0.040
217.600,5.385,0.040
217.650,5.401,0.040
217.700,5.414,0.040
217.750,5.431,0.040
217.800,5.446,0.041
217.850,5.456,0.040
217.900,5.467,0.041
217.950,5.474,0.040
218.000,5.486,0.041
218.050,5.501,0.040
218.100,5.518,0.041
218.150,5.534,0.040
218.200,5.551,0.041
218.250,5.568,0.040
218.300,5.578,0.041
218.350,5.587,0.040
218.400,5.598,0.041
218.450,5.610,0.041
218.500,5.624,0.041
218.550,5.640,0.041
218.600,5.651,0.041
218.650,5.661,0.041
218.700,5.670,0.041
218.750,5.674,0.041
218.800,5.677,0.041
218.850,5.677,0.041
218.900,5.678,0.041
218.950,5.678,0.041
219.000,5.679,0.042
219.050,5.678,0.041
219.100,5.680,0.041
219.150,5.686,0.040
219.200,5.692,0.042
219.250,5.697,0.041
219.300,5.705,0.042
219.350,5.706,0.041
219.400,5.707,0.042
219.450,5.711,0.041
219.500,5.711,0.041
219.550,5.713,0.041
219.600,5.715,0.042
219.650,5.713,0.041
219.700,5.707,0.042
219.750,5.699,0.041
219.800,5.684,0.042
219.850,5.685,0.041
219.900,5.700,0.041
219.950,5.708,0.041
220.000,5.712,0.042
220.050,5.713,0.041
220.100,5.715,0.042
220.150,5.714,0.041
220.200,5.715,0.042
220.250,5.715,0.041
220.300,5.715,0.042
220.350,5.715,0.041
220.400,5.716,0.041
220.450,5.715,0.041
220.500,5.716,0.041
220.550,5.715,0.041
220.600,5.716,0.042
220.650,5.715,0.041
220.700,5.716,0.042
220.750,5.715,0.041
220.800,5.716,0.042
220.850,5.715,0.041
220.900,5.716,0.041
220.950,5.715,0.041
221.000,5.716,0.042
221.050,5.716,0.041
221.100,5.716,0.042
221.150,5.716,0.041
221.200,5.716,0.042
221.250,5.715,0.041
221.300,5.716,0.042
221.350,5.716,0.041
221.400,5.716,0.042
221.450,5.716,0.041
221.500,5.716,0.042
221.550,5.716,0.041
221.600,5.717,0.042
221.650,5.716,0.041
221.700,5.716,0.042
221.750,5.716,0.041
221.800,5.716,0.042
221.850,5.716,0.041
221.900,5.717,0.042
221.950,5.716,0.041
222.000,5.717,0.042
222.050,5.716,0.041
222.100,5.717,0.042
222.150,5.716,0.041
222.200,5.717,0.041
222.250,5.716,0.041
222.300,5.717,0.042
222.350,5.716,0.041
222.400,5.717,0.042
222.450,5.716,0.041
222.500,5.717,0.042
222.550,5.716,0.041
222.600,5.717,0.042
222.650,5.717,0.041
222.700,5.717,0.042
222.750,5.716,0.041
222.800,5.717,0.042
222.850,5.717,0.041
222.900,5.717,0.042
222.950,5.717,0.041
223.000,5.717,0.041
223.050,5.716,0.041
223.100,5.717,0.041
223.150,5.716,0.041
223.200,5.717,0.042
223.250,5.716,0.041
223.300,5.717,0.042
223.350,5.716,0.041
223.400,5.717,0.042
223.450,5.717,0.041
223.500,5.717,0.042
223.550,5.716,0.041
223.600,5.717,0.042
223.650,5.716,0.041
223.700,5.717,0.042
223.750,5.717,0.041
223.800,5.717,0.041
223.850,5.716,0.041
223.900,5.717,0.042
223.950,5.717,0.041
224.000,5.717,0.042
224.050,5.716,0.041
224.100,5.717,0.042
224.150,5.716,0.041
224.200,5.717,0.042
224.250,5.716,0.041
224.300,5.717,0.042
224.350,5.716,0.041
224.400,5.717,0.042
224.450,5.717,0.041
224.500,5.717,0.042
224.550,5.716,0.041
224.600,5.717,0.042
224.650,5.717,0.041
224.700,5.717,0.042
224.750,5.716,0.041
224.800,5.717,0.042
224.850,5.717,0.041
224.900,5.717,0.042
224.950,5.717,0.041
225.000,5.717,0.042
225.050,5.717,0.041
225.100,5.717,0.042
225.150,5.717,0.041
225.200,5.717,0.041
225.250,5.716,0.041
225.300,5.717,0.042
225.350,5.717,0.041
225.400,5.717,0.042
225.450,5.717,0.041
225.500,5.717,0.041
225.550,5.717,0.041
225.600,5.717,0.042
225.650,5.717,0.041
225.700,5.717,0.042
225.750,5.717,0.041
225.800,5.717,0.042
225.850,5.717,0.041
225.900,5.717,0.042
225.950,5.717,0.041
226.000,5.717,0.042
226.050,5.717,0.041
226.100,5.718,0.042
226.150,5.717,0.041
226.200,5.717,0.042
226.250,5.717,0.041
226.300,5.717,0.042
226.350,5.717,0.041
226.400,5.717,0.042
226.450,5.717,0.041
226.500,5.717,0.042
226.550,5.717,0.041
226.600,5.717,0.042
226.650,5.717,0.041
226.700,5.717,0.042
226.750,5.717,0.041
226.800,5.717,0.042
226.850,5.716,0.041
226.900,5.717,0.042
226.950,5.716,0.041
227.000,5.717,0.042
227.050,5.717,0.041
227.100,5.717,0.042
227.150,5.717,0.041
227.200,5.717,0.042
227.250,5.717,0.041
227.300,5.717,0.042
227.350,5.717,0.041
227.400,5.717,0.042
227.450,5.717,0.041
227.500,5.717,0.042
227.550,5.717,0.041
227.600,5.717,0.042
227.650,5.717,0.041
227.700,5.717,0.042
227.750,5.717,0.041
227.800,5.718,0.042
227.850,5.717,0.041
227.900,5.717,0.042
227.950,5.717,0.041
228.000,5.717,0.042
228.050,5.717,0.041
228.100,5.718,0.042
228.150,5.717,0.041
228.200,5.717,0.042
228.250,5.716,0.041
228.300,5.715,0.042
228.350,5.706,0.041
228.400,5.694,0.042
228.450,5.691,0.041
228.500,5.695,0.042
228.550,5.696,0.041
228.600,5.698,0.042
228.650,5.698,0.041
228.700,5.704,0.042
228.750,5.722,0.041
228.800,5.738,0.042
228.850,5.746,0.041
228.900,5.756,0.042
228.950,5.768,0.041
229.000,5.783,0.042
229.050,5.795,0.041
229.100,5.805,0.042
229.150,5.816,0.041
229.200,5.825,0.042
229.250,5.836,0.042
229.300,5.855,0.042
229.350,5.874,0.041
229.400,5.887,0.042
229.450,5.893,0.042
229.500,5.896,0.042
229.550,5.899,0.042
229.600,5.914,0.043
229.650,5.935,0.042
229.700,5.958,0.042
229.750,5.975,0.042
229.800,5.992,0.043
229.850,6.010,0.042
229.900,6.037,0.043
229.950,6.066,0.042
230.000,6.099,0.043
230.050,6.130,0.042
230.100,6.151,0.043
230.150,6.161,0.042
230.200,6.166,0.043
230.250,6.168,0.043
230.300,6.170,0.043
230.350,6.170,0.043
230.400,6.170,0.043
230.450,6.170,0.043
230.500,6.174,0.043
230.550,6.188,0.043
230.600,6.205,0.043
230.650,6.215,0.043
230.700,6.220,0.043
230.750,6.222,0.043
230.800,6.227,0.043
230.850,6.235,0.043
230.900,6.240,0.044
230.950,6.249,0.043
231.000,6.259,0.044
231.050,6.269,0.043
231.100,6.283,0.044
231.150,6.302,0.043
231.200,6.325,0.044
231.250,6.346,0.043
231.300,6.359,0.044
231.350,6.364,0.043
231.400,6.369,0.044
231.450,6.377,0.043
231.500,6.386,0.044
231.550,6.396,0.043
231.600,6.402,0.044
231.650,6.411,0.043
231.700,6.432,0.044
231.750,6.459,0.044
231.800,6.486,0.044
231.850,6.501,0.044
231.900,6.509,0.044
231.950,6.513,0.044
232.000,6.524,0.045
232.050,6.536,0.044
232.100,6.551,0.045
232.150,6.560,0.044
232.200,6.568,0.045
232.250,6.578,0.044
232.300,6.588,0.044
232.350,6.602,0.044
232.400,6.621,0.045
232.450,6.632,0.044
232.500,6.638,0.045
232.550,6.641,0.044
232.600,6.643,0.045
232.650,6.645,0.044
232.700,6.654,0.045
232.750,6.663,0.044
232.800,6.673,0.045
232.850,6.682,0.044
232.900,6.691,0.045
232.950,6.696,0.044
233.000,6.706,0.045
233.050,6.711,0.044
233.100,6.714,0.045
233.150,6.715,0.045
233.200,6.716,0.045
233.250,6.716,0.044
233.300,6.717,0.045
233.350,6.716,0.045
233.400,6.717,0.045
233.450,6.716,0.044
