Datum und Zeit Messreihe #1	Zeit (s) Messreihe #1	Spannung, Ch A (V) Messreihe #1	Stromsonde (PS-2184), Ch A (A) Messreihe #1	Spannung, Ch B (V) Messreihe #1	Stromsonde (PS-2184), Ch B (A) Messreihe #1
15.01.2026 15:06:03	3,100	0,011	0,1066	0,040	0,3952
15.01.2026 15:06:03	3,150	0,025	0,2468	0,039	0,3941
15.01.2026 15:06:03	3,200	0,038	0,3850	0,040	0,3960
15.01.2026 15:06:03	3,250	0,051	0,5090	0,040	0,3966
15.01.2026 15:06:03	3,300	0,063	0,6303	0,040	0,3952
15.01.2026 15:06:03	3,350	0,077	0,7669	0,039	0,3931
15.01.2026 15:06:03	3,400	0,085	0,8523	0,040	0,3960
15.01.2026 15:06:03	3,450	0,097	0,9745	0,039	0,3935
15.01.2026 15:06:03	3,500	0,111	1,1102	0,040	0,3972
15.01.2026 15:06:03	3,550	0,119	1,1935	0,039	0,3936
15.01.2026 15:06:03	3,600	0,124	1,2406	0,040	0,3966
15.01.2026 15:06:03	3,650	0,134	1,3360	0,040	0,3966
15.01.2026 15:06:03	3,700	0,139	1,3879	0,040	0,3971
15.01.2026 15:06:03	3,750	0,142	1,4219	0,039	0,3918
15.01.2026 15:06:03	3,800	0,147	1,4742	0,040	0,4000
15.01.2026 15:06:03	3,850	0,155	1,5483	0,039	0,3946
15.01.2026 15:06:03	3,900	0,165	1,6549	0,040	0,4024
15.01.2026 15:06:03	3,950	0,177	1,7686	0,039	0,3927
15.01.2026 15:06:04	4,000	0,188	1,8751	0,040	0,3962
15.01.2026 15:06:04	4,050	0,194	1,9358	0,039	0,3925
15.01.2026 15:06:04	4,100	0,202	2,0201	0,040	0,4009
15.01.2026 15:06:04	4,150	0,213	2,1335	0,039	0,3946
15.01.2026 15:06:04	4,200	0,226	2,2596	0,040	0,4007
15.01.2026 15:06:04	4,250	0,240	2,4001	0,039	0,3947
15.01.2026 15:06:04	4,300	0,254	2,5409	0,040	0,3990
15.01.2026 15:06:04	4,350	0,268	2,6798	0,040	0,3952
15.01.2026 15:06:04	4,400	0,279	2,7934	0,040	0,3968
15.01.2026 15:06:04	4,450	0,292	2,9200	0,040	0,3969
15.01.2026 15:06:04	4,500	0,306	3,0650	0,040	0,3992
15.01.2026 15:06:04	4,550	0,322	3,2197	0,039	0,3949
15.01.2026 15:06:04	4,600	0,331	3,3109	0,040	0,3962
15.01.2026 15:06:04	4,650	0,343	3,4257	0,039	0,3940
15.01.2026 15:06:04	4,700	0,349	3,4945	0,040	0,4007
15.01.2026 15:06:04	4,750	0,353	3,5269	0,039	0,3921
15.01.2026 15:06:04	4,800	0,360	3,6022	0,040	0,3963
15.01.2026 15:06:04	4,850	0,367	3,6683	0,039	0,3895
15.01.2026 15:06:04	4,900	0,374	3,7429	0,040	0,4011
15.01.2026 15:06:04	4,950	0,385	3,8487	0,039	0,3934
15.01.2026 15:06:05	5,000	0,397	3,9664	0,040	0,4009
15.01.2026 15:06:05	5,050	0,403	4,0279	0,039	0,3925
15.01.2026 15:06:05	5,100	0,408	4,0841	0,040	0,3951
15.01.2026 15:06:05	5,150	0,417	4,1723	0,039	0,3925
15.01.2026 15:06:05	5,200	0,424	4,2382	0,040	0,3969
15.01.2026 15:06:05	5,250	0,435	4,3459	0,039	0,3945
15.01.2026 15:06:05	5,300	0,447	4,4699	0,040	0,4006
15.01.2026 15:06:05	5,350	0,454	4,5434	0,040	0,3966
15.01.2026 15:06:05	5,400	0,458	4,5810	0,040	0,3969
15.01.2026 15:06:05	5,450	0,460	4,6048	0,040	0,3963
15.01.2026 15:06:05	5,500	0,461	4,6137	0,040	0,3988
15.01.2026 15:06:05	5,550	0,462	4,6216	0,040	0,3955
15.01.2026 15:06:05	5,600	0,466	4,6580	0,040	0,3983
15.01.2026 15:06:05	5,650	0,475	4,7545	0,040	0,3968
15.01.2026 15:06:05	5,700	0,494	4,9364	0,040	0,3977
15.01.2026 15:06:05	5,750	0,518	5,1790	0,039	0,3948
15.01.2026 15:06:05	5,800	0,534	5,3404	0,040	0,3983
15.01.2026 15:06:05	5,850	0,542	5,4224	0,040	0,3969
15.01.2026 15:06:05	5,900	0,546	5,4627	0,040	0,3990
15.01.2026 15:06:05	5,950	0,554	5,5357	0,039	0,3940
15.01.2026 15:06:06	6,000	0,565	5,6543	0,040	0,4016
15.01.2026 15:06:06	6,050	0,578	5,7836	0,040	0,3968
15.01.2026 15:06:06	6,100	0,591	5,9068	0,040	0,4015
15.01.2026 15:06:06	6,150	0,601	6,0052	0,040	0,3967
15.01.2026 15:06:06	6,200	0,611	6,1064	0,040	0,3994
15.01.2026 15:06:06	6,250	0,623	6,2336	0,039	0,3944
15.01.2026 15:06:06	6,300	0,639	6,3913	0,040	0,4015
15.01.2026 15:06:06	6,350	0,654	6,5427	0,039	0,3934
15.01.2026 15:06:06	6,400	0,670	6,6974	0,040	0,3998
15.01.2026 15:06:06	6,450	0,687	6,8659	0,039	0,3950
15.01.2026 15:06:06	6,500	0,702	7,0210	0,040	0,3987
15.01.2026 15:06:06	6,550	0,715	7,1498	0,039	0,3931
15.01.2026 15:06:06	6,600	0,729	7,2860	0,040	0,4016
15.01.2026 15:06:06	6,650	0,743	7,4332	0,040	0,3966
15.01.2026 15:06:06	6,700	0,759	7,5937	0,040	0,3998
15.01.2026 15:06:06	6,750	0,777	7,7668	0,039	0,3947
15.01.2026 15:06:06	6,800	0,797	7,9707	0,040	0,4006
15.01.2026 15:06:06	6,850	0,817	8,1698	0,040	0,3958
15.01.2026 15:06:06	6,900	0,838	8,3837	0,040	0,4004
15.01.2026 15:06:06	6,950	0,853	8,5251	0,039	0,3940
15.01.2026 15:06:07	7,000	0,865	8,6471	0,040	0,3985
15.01.2026 15:06:07	7,050	0,875	8,7458	0,040	0,3963
15.01.2026 15:06:07	7,100	0,880	8,7990	0,040	0,4001
15.01.2026 15:06:07	7,150	0,888	8,8801	0,040	0,3975
15.01.2026 15:06:07	7,200	0,895	8,9525	0,040	0,3999
15.01.2026 15:06:07	7,250	0,899	8,9939	0,039	0,3941
15.01.2026 15:06:07	7,300	0,902	9,0238	0,040	0,4027
15.01.2026 15:06:07	7,350	0,903	9,0344	0,039	0,3947
15.01.2026 15:06:07	7,400	0,905	9,0472	0,040	0,4002
15.01.2026 15:06:07	7,450	0,905	9,0499	0,039	0,3949
15.01.2026 15:06:07	7,500	0,906	9,0576	0,040	0,4030
15.01.2026 15:06:07	7,550	0,906	9,0566	0,040	0,3956
15.01.2026 15:06:07	7,600	0,910	9,1023	0,040	0,3995
15.01.2026 15:06:07	7,650	0,915	9,1542	0,039	0,3935
15.01.2026 15:06:07	7,700	0,918	9,1816	0,040	0,3981
15.01.2026 15:06:07	7,750	0,920	9,1971	0,040	0,3953
15.01.2026 15:06:07	7,800	0,921	9,2091	0,040	0,4019
15.01.2026 15:06:07	7,850	0,921	9,2120	0,040	0,3955
15.01.2026 15:06:07	7,900	0,921	9,2140	0,040	0,3994
15.01.2026 15:06:07	7,950	0,922	9,2212	0,039	0,3930
15.01.2026 15:06:08	8,000	0,930	9,2962	0,040	0,4004
15.01.2026 15:06:08	8,050	0,934	9,3416	0,039	0,3939
15.01.2026 15:06:08	8,100	0,937	9,3667	0,040	0,3956
15.01.2026 15:06:08	8,150	0,940	9,4026	0,039	0,3939
15.01.2026 15:06:08	8,200	0,948	9,4802	0,040	0,4001
15.01.2026 15:06:08	8,250	0,952	9,5220	0,040	0,3971
15.01.2026 15:06:08	8,300	0,955	9,5478	0,040	0,4021
15.01.2026 15:06:08	8,350	0,956	9,5650	0,040	0,3967
15.01.2026 15:06:08	8,400	0,964	9,6397	0,040	0,4002
15.01.2026 15:06:08	8,450	0,971	9,7142	0,039	0,3939
15.01.2026 15:06:08	8,500	0,983	9,8295	0,040	0,4002
15.01.2026 15:06:08	8,550	0,995	9,9526	0,040	0,3969
15.01.2026 15:06:08	8,600	1,002	10,0238	0,040	0,4009
15.01.2026 15:06:08	8,650	1,006	10,0560	0,040	0,3961
15.01.2026 15:06:08	8,700	1,008	10,0763	0,040	0,4013
15.01.2026 15:06:08	8,750	1,009	10,0932	0,039	0,3923
15.01.2026 15:06:08	8,800	1,017	10,1737	0,040	0,4001
15.01.2026 15:06:08	8,850	1,024	10,2436	0,040	0,3969
15.01.2026 15:06:08	8,900	1,035	10,3483	0,040	0,4009
15.01.2026 15:06:08	8,950	1,046	10,4587	0,039	0,3941
15.01.2026 15:06:09	9,000	1,054	10,5360	0,040	0,3975
15.01.2026 15:06:09	9,050	1,057	10,5736	0,039	0,3946
15.01.2026 15:06:09	9,100	1,062	10,6162	0,040	0,4008
15.01.2026 15:06:09	9,150	1,073	10,7253	0,039	0,3946
15.01.2026 15:06:09	9,200	1,085	10,8497	0,040	0,3993
15.01.2026 15:06:09	9,250	1,091	10,9066	0,039	0,3934
15.01.2026 15:06:09	9,300	1,094	10,9414	0,040	0,4016
15.01.2026 15:06:09	9,350	1,096	10,9554	0,040	0,3968
15.01.2026 15:06:09	9,400	1,097	10,9660	0,040	0,4017
15.01.2026 15:06:09	9,450	1,097	10,9670	0,040	0,3964
15.01.2026 15:06:09	9,500	1,097	10,9706	0,040	0,4001
15.01.2026 15:06:09	9,550	1,097	10,9669	0,039	0,3925
15.01.2026 15:06:09	9,600	1,097	10,9734	0,040	0,4006
15.01.2026 15:06:09	9,650	1,098	10,9782	0,040	0,4007
15.01.2026 15:06:09	9,700	1,098	10,9787	0,040	0,4020
15.01.2026 15:06:09	9,750	1,097	10,9717	0,039	0,3919
15.01.2026 15:06:09	9,800	1,099	10,9937	0,040	0,4004
15.01.2026 15:06:09	9,850	1,107	11,0663	0,040	0,3966
15.01.2026 15:06:09	9,900	1,111	11,1131	0,040	0,4024
15.01.2026 15:06:09	9,950	1,119	11,1851	0,039	0,3932
15.01.2026 15:06:10	10,000	1,133	11,3345	0,040	0,4018
15.01.2026 15:06:10	10,050	1,145	11,4538	0,040	0,3957
15.01.2026 15:06:10	10,100	1,164	11,6351	0,040	0,3995
15.01.2026 15:06:10	10,150	1,181	11,8081	0,039	0,3936
15.01.2026 15:06:10	10,200	1,199	11,9902	0,040	0,4015
15.01.2026 15:06:10	10,250	1,218	12,1790	0,039	0,3942
15.01.2026 15:06:10	10,300	1,236	12,3585	0,041	0,4055
15.01.2026 15:06:10	10,350	1,245	12,4516	0,039	0,3944
15.01.2026 15:06:10	10,400	1,251	12,5123	0,040	0,4004
15.01.2026 15:06:10	10,450	1,257	12,5652	0,039	0,3945
15.01.2026 15:06:10	10,500	1,270	12,7032	0,040	0,4006
15.01.2026 15:06:10	10,550	1,288	12,8849	0,040	0,3952
15.01.2026 15:06:10	10,600	1,302	13,0156	0,040	0,4018
15.01.2026 15:06:10	10,650	1,323	13,2289	0,040	0,3950
15.01.2026 15:06:10	10,700	1,343	13,4275	0,040	0,4002
15.01.2026 15:06:10	10,750	1,352	13,5241	0,039	0,3939
15.01.2026 15:06:10	10,800	1,364	13,6372	0,040	0,4045
15.01.2026 15:06:10	10,850	1,371	13,7133	0,039	0,3934
15.01.2026 15:06:10	10,900	1,384	13,8356	0,040	0,3999
15.01.2026 15:06:10	10,950	1,399	13,9926	0,039	0,3919
15.01.2026 15:06:11	11,000	1,415	14,1525	0,040	0,3999
15.01.2026 15:06:11	11,050	1,424	14,2402	0,040	0,3956
15.01.2026 15:06:11	11,100	1,429	14,2881	0,040	0,4014
15.01.2026 15:06:11	11,150	1,435	14,3463	0,039	0,3929
15.01.2026 15:06:11	11,200	1,451	14,5059	0,040	0,4016
15.01.2026 15:06:11	11,250	1,468	14,6795	0,039	0,3922
15.01.2026 15:06:11	11,300	1,482	14,8183	0,040	0,4007
15.01.2026 15:06:11	11,350	1,496	14,9568	0,040	0,3964
15.01.2026 15:06:11	11,400	1,509	15,0866	0,040	0,4009
15.01.2026 15:06:11	11,450	1,515	15,1528	0,040	0,3973
15.01.2026 15:06:11	11,500	1,519	15,1881	0,040	0,3990
15.01.2026 15:06:11	11,550	1,520	15,1998	0,039	0,3904
15.01.2026 15:06:11	11,600	1,522	15,2173	0,040	0,4004
15.01.2026 15:06:11	11,650	1,522	15,2244	0,039	0,3936
15.01.2026 15:06:11	11,700	1,535	15,3471	0,040	0,4031
15.01.2026 15:06:11	11,750	1,546	15,4636	0,039	0,3943
15.01.2026 15:06:11	11,800	1,554	15,5390	0,040	0,4000
15.01.2026 15:06:11	11,850	1,564	15,6353	0,040	0,3950
15.01.2026 15:06:11	11,900	1,569	15,6947	0,040	0,3982
15.01.2026 15:06:11	11,950	1,575	15,7521	0,040	0,3954
15.01.2026 15:06:12	12,000	1,584	15,8446	0,040	0,4003
15.01.2026 15:06:12	12,050	1,589	15,8891	0,039	0,3924
15.01.2026 15:06:12	12,100	1,592	15,9211	0,040	0,4004
15.01.2026 15:06:12	12,150	1,593	15,9330	0,039	0,3935
15.01.2026 15:06:12	12,200	1,595	15,9480	0,040	0,4046
15.01.2026 15:06:12	12,250	1,595	15,9461	0,039	0,3937
15.01.2026 15:06:12	12,300	1,596	15,9587	0,040	0,4012
15.01.2026 15:06:12	12,350	1,597	15,9651	0,039	0,3929
15.01.2026 15:06:12	12,400	1,603	16,0335	0,040	0,4004
15.01.2026 15:06:12	12,450	1,607	16,0738	0,039	0,3934
15.01.2026 15:06:12	12,500	1,617	16,1654	0,040	0,4012
15.01.2026 15:06:12	12,550	1,622	16,2198	0,039	0,3907
15.01.2026 15:06:12	12,600	1,631	16,3070	0,040	0,4027
15.01.2026 15:06:12	12,650	1,647	16,4683	0,040	0,3954
15.01.2026 15:06:12	12,700	1,664	16,6368	0,040	0,3995
15.01.2026 15:06:12	12,750	1,672	16,7248	0,039	0,3935
15.01.2026 15:06:12	12,800	1,678	16,7750	0,040	0,4004
15.01.2026 15:06:12	12,850	1,679	16,7930	0,039	0,3933
15.01.2026 15:06:12	12,900	1,682	16,8158	0,041	0,4057
15.01.2026 15:06:12	12,950	1,682	16,8213	0,039	0,3946
15.01.2026 15:06:13	13,000	1,690	16,9045	0,040	0,4023
15.01.2026 15:06:13	13,050	1,702	17,0216	0,040	0,3963
15.01.2026 15:06:13	13,100	1,710	17,1047	0,040	0,4017
15.01.2026 15:06:13	13,150	1,714	17,1395	0,040	0,3956
15.01.2026 15:06:13	13,200	1,716	17,1636	0,040	0,4003
15.01.2026 15:06:13	13,250	1,717	17,1734	0,040	0,3964
15.01.2026 15:06:13	13,300	1,718	17,1818	0,040	0,3999
15.01.2026 15:06:13	13,350	1,718	17,1830	0,039	0,3934
15.01.2026 15:06:13	13,400	1,721	17,2062	0,040	0,4014
15.01.2026 15:06:13	13,450	1,725	17,2518	0,039	0,3926
15.01.2026 15:06:13	13,500	1,731	17,3138	0,040	0,4045
15.01.2026 15:06:13	13,550	1,733	17,3346	0,040	0,3957
15.01.2026 15:06:13	13,600	1,735	17,3514	0,040	0,4008
15.01.2026 15:06:13	13,650	1,735	17,3544	0,040	0,3959
15.01.2026 15:06:13	13,700	1,736	17,3612	0,040	0,4020
15.01.2026 15:06:13	13,750	1,736	17,3564	0,039	0,3933
15.01.2026 15:06:13	13,800	1,737	17,3701	0,040	0,4015
15.01.2026 15:06:13	13,850	1,744	17,4372	0,039	0,3948
15.01.2026 15:06:13	13,900	1,753	17,5322	0,040	0,4031
15.01.2026 15:06:13	13,950	1,762	17,6189	0,039	0,3914
15.01.2026 15:06:14	14,000	1,770	17,7027	0,040	0,4019
15.01.2026 15:06:14	14,050	1,779	17,7898	0,039	0,3933
15.01.2026 15:06:14	14,100	1,785	17,8493	0,040	0,4039
15.01.2026 15:06:14	14,150	1,787	17,8655	0,039	0,3941
15.01.2026 15:06:14	14,200	1,789	17,8911	0,040	0,4003
15.01.2026 15:06:14	14,250	1,797	17,9681	0,039	0,3947
15.01.2026 15:06:14	14,300	1,803	18,0289	0,040	0,4009
15.01.2026 15:06:14	14,350	1,805	18,0512	0,040	0,3951
15.01.2026 15:06:14	14,400	1,807	18,0709	0,040	0,4010
15.01.2026 15:06:14	14,450	1,807	18,0725	0,039	0,3941
15.01.2026 15:06:14	14,500	1,811	18,1075	0,040	0,4033
15.01.2026 15:06:14	14,550	1,826	18,2614	0,040	0,3964
15.01.2026 15:06:14	14,600	1,844	18,4377	0,040	0,4035
15.01.2026 15:06:14	14,650	1,852	18,5237	0,039	0,3945
15.01.2026 15:06:14	14,700	1,859	18,5895	0,040	0,4042
15.01.2026 15:06:14	14,750	1,869	18,6897	0,039	0,3948
15.01.2026 15:06:14	14,800	1,883	18,8300	0,040	0,4030
15.01.2026 15:06:14	14,850	1,889	18,8921	0,039	0,3949
15.01.2026 15:06:14	14,900	1,897	18,9721	0,040	0,4028
15.01.2026 15:06:14	14,950	1,967	19,6713	0,039	0,3944
15.01.2026 15:06:15	15,000	2,047	20,4663	0,040	0,4016
15.01.2026 15:06:15	15,050	2,086	20,8643	0,040	0,3994
15.01.2026 15:06:15	15,100	2,107	21,0681	0,041	0,4072
15.01.2026 15:06:15	15,150	2,116	21,1592	0,040	0,3952
15.01.2026 15:06:15	15,200	2,122	21,2181	0,040	0,4024
15.01.2026 15:06:15	15,250	2,124	21,2378	0,039	0,3945
15.01.2026 15:06:15	15,300	2,126	21,2581	0,040	0,4017
15.01.2026 15:06:15	15,350	2,126	21,2625	0,040	0,3957
15.01.2026 15:06:15	15,400	2,125	21,2470	0,040	0,4026
15.01.2026 15:06:15	15,450	2,115	21,1454	0,039	0,3946
15.01.2026 15:06:15	15,500	2,104	21,0438	0,040	0,4013
15.01.2026 15:06:15	15,550	2,098	20,9847	0,039	0,3933
15.01.2026 15:06:15	15,600	2,097	20,9680	0,040	0,4040
15.01.2026 15:06:15	15,650	2,095	20,9477	0,040	0,3951
15.01.2026 15:06:15	15,700	2,098	20,9762	0,041	0,4052
15.01.2026 15:06:15	15,750	2,123	21,2256	0,039	0,3945
15.01.2026 15:06:15	15,800	2,172	21,7175	0,040	0,4026
15.01.2026 15:06:15	15,850	2,209	22,0890	0,040	0,3958
15.01.2026 15:06:15	15,900	2,240	22,4015	0,040	0,4016
15.01.2026 15:06:15	15,950	2,254	22,5438	0,039	0,3941
15.01.2026 15:06:16	16,000	2,255	22,5476	0,040	0,4029
15.01.2026 15:06:16	16,050	2,255	22,5469	0,040	0,3954
15.01.2026 15:06:16	16,100	2,267	22,6725	0,040	0,4014
15.01.2026 15:06:16	16,150	2,296	22,9644	0,040	0,3969
15.01.2026 15:06:16	16,200	2,326	23,2618	0,040	0,4049
15.01.2026 15:06:16	16,250	2,342	23,4249	0,040	0,3959
15.01.2026 15:06:16	16,300	2,358	23,5813	0,041	0,4051
15.01.2026 15:06:16	16,350	2,380	23,8036	0,040	0,3973
15.01.2026 15:06:16	16,400	2,412	24,1180	0,040	0,4021
15.01.2026 15:06:16	16,450	2,431	24,3136	0,040	0,3974
15.01.2026 15:06:16	16,500	2,448	24,4817	0,040	0,4026
15.01.2026 15:06:16	16,550	2,458	24,5775	0,040	0,3969
15.01.2026 15:06:16	16,600	2,470	24,7006	0,040	0,4046
15.01.2026 15:06:16	16,650	2,478	24,7819	0,040	0,3966
15.01.2026 15:06:16	16,700	2,492	24,9237	0,041	0,4065
15.01.2026 15:06:16	16,750	2,505	25,0470	0,040	0,3952
15.01.2026 15:06:16	16,800	2,513	25,1286	0,040	0,4031
15.01.2026 15:06:16	16,850	2,516	25,1637	0,040	0,3955
15.01.2026 15:06:16	16,900	2,525	25,2482	0,040	0,4046
15.01.2026 15:06:16	16,950	2,539	25,3859	0,040	0,3955
15.01.2026 15:06:17	17,000	2,558	25,5772	0,040	0,4044
15.01.2026 15:06:17	17,050	2,575	25,7476	0,039	0,3948
15.01.2026 15:06:17	17,100	2,591	25,9097	0,040	0,4040
15.01.2026 15:06:17	17,150	2,600	25,9957	0,040	0,3958
15.01.2026 15:06:17	17,200	2,606	26,0624	0,040	0,4026
15.01.2026 15:06:17	17,250	2,616	26,1557	0,040	0,3955
15.01.2026 15:06:17	17,300	2,626	26,2618	0,040	0,4035
15.01.2026 15:06:17	17,350	2,650	26,5007	0,040	0,3960
15.01.2026 15:06:17	17,400	2,676	26,7626	0,040	0,4041
15.01.2026 15:06:17	17,450	2,695	26,9542	0,040	0,4000
15.01.2026 15:06:17	17,500	2,706	27,0566	0,040	0,4032
15.01.2026 15:06:17	17,550	2,710	27,1034	0,040	0,3974
15.01.2026 15:06:17	17,600	2,713	27,1336	0,040	0,4024
15.01.2026 15:06:17	17,650	2,714	27,1428	0,040	0,3973
15.01.2026 15:06:17	17,700	2,716	27,1627	0,040	0,4026
15.01.2026 15:06:17	17,750	2,724	27,2372	0,040	0,3985
15.01.2026 15:06:17	17,800	2,730	27,2976	0,040	0,4030
15.01.2026 15:06:17	17,850	2,739	27,3873	0,040	0,3976
15.01.2026 15:06:17	17,900	2,746	27,4594	0,040	0,4039
15.01.2026 15:06:17	17,950	2,749	27,4879	0,040	0,3981
15.01.2026 15:06:18	18,000	2,754	27,5420	0,040	0,4038
15.01.2026 15:06:18	18,050	2,762	27,6201	0,039	0,3949
15.01.2026 15:06:18	18,100	2,775	27,7517	0,040	0,4017
15.01.2026 15:06:18	18,150	2,792	27,9174	0,040	0,3956
15.01.2026 15:06:18	18,200	2,808	28,0793	0,040	0,4034
15.01.2026 15:06:18	18,250	2,815	28,1537	0,039	0,3950
15.01.2026 15:06:18	18,300	2,820	28,2030	0,040	0,4033
15.01.2026 15:06:18	18,350	2,828	28,2786	0,040	0,3957
15.01.2026 15:06:18	18,400	2,844	28,4427	0,040	0,4028
15.01.2026 15:06:18	18,450	2,861	28,6093	0,040	0,4018
15.01.2026 15:06:18	18,500	2,872	28,7201	0,040	0,4031
15.01.2026 15:06:18	18,550	2,883	28,8328	0,040	0,3977
15.01.2026 15:06:18	18,600	2,896	28,9635	0,040	0,4012
15.01.2026 15:06:18	18,650	2,914	29,1365	0,040	0,3992
15.01.2026 15:06:18	18,700	2,931	29,3138	0,040	0,4005
15.01.2026 15:06:18	18,750	2,941	29,4090	0,040	0,3953
15.01.2026 15:06:18	18,800	2,946	29,4562	0,040	0,4013
15.01.2026 15:06:18	18,850	2,947	29,4709	0,039	0,3943
15.01.2026 15:06:18	18,900	2,949	29,4940	0,041	0,4052
15.01.2026 15:06:18	18,950	2,957	29,5719	0,040	0,3976
15.01.2026 15:06:19	19,000	2,978	29,7758	0,040	0,4049
15.01.2026 15:06:19	19,050	2,999	29,9859	0,040	0,3999
15.01.2026 15:06:19	19,100	3,019	30,1890	0,040	0,4040
15.01.2026 15:06:19	19,150	3,029	30,2924	0,040	0,3979
15.01.2026 15:06:19	19,200	3,035	30,3523	0,040	0,4028
15.01.2026 15:06:19	19,250	3,038	30,3834	0,040	0,4027
15.01.2026 15:06:19	19,300	3,047	30,4742	0,040	0,4039
15.01.2026 15:06:19	19,350	3,063	30,6285	0,040	0,3990
15.01.2026 15:06:19	19,400	3,079	30,7950	0,041	0,4052
