"Time (s) Messreihe #1","Voltage, Ch A (V) Messreihe #1","Voltage, Ch B (V) Messreihe #1"
237.500,0.046,-0.116
237.550,0.046,-0.113
237.600,0.047,-0.109
237.650,0.048,-0.106
237.700,0.048,-0.102
237.750,0.049,-0.100
237.800,0.050,-0.095
237.850,0.051,-0.092
237.900,0.051,-0.087
237.950,0.052,-0.084
238.000,0.053,-0.080
238.050,0.054,-0.077
238.100,0.054,-0.072
238.150,0.055,-0.070
238.200,0.056,-0.066
238.250,0.056,-0.063
238.300,0.057,-0.060
238.350,0.058,-0.057
238.400,0.059,-0.053
238.450,0.059,-0.051
238.500,0.060,-0.047
238.550,0.061,-0.045
238.600,0.061,-0.042
238.650,0.062,-0.039
238.700,0.064,-0.035
238.750,0.065,-0.033
238.800,0.066,-0.029
238.850,0.067,-0.026
238.900,0.067,-0.023
238.950,0.068,-0.021
239.000,0.070,-0.017
239.050,0.071,-0.015
239.100,0.072,-0.011
239.150,0.073,-0.010
239.200,0.073,-0.006
239.250,0.075,-0.005
239.300,0.076,-0.001
239.350,0.077,2.671E-4
239.400,0.078,0.003
239.450,0.079,0.005
239.500,0.080,0.008
239.550,0.081,0.009
239.600,0.083,0.012
239.650,0.084,0.013
239.700,0.085,0.016
239.750,0.086,0.017
239.800,0.087,0.020
239.850,0.089,0.021
239.900,0.090,0.024
239.950,0.091,0.025
240.000,0.092,0.028
240.050,0.093,0.029
240.100,0.094,0.031
240.150,0.095,0.032
240.200,0.096,0.034
240.250,0.097,0.035
240.300,0.098,0.037
240.350,0.099,0.037
240.400,0.100,0.039
240.450,0.101,0.040
240.500,0.100,0.041
240.550,0.100,0.041
240.600,0.098,0.041
240.650,0.095,0.040
240.700,0.094,0.040
240.750,0.092,0.039
240.800,0.091,0.040
240.850,0.090,0.039
240.900,0.088,0.039
240.950,0.088,0.038
241.000,0.087,0.039
241.050,0.086,0.037
241.100,0.085,0.038
241.150,0.084,0.037
241.200,0.083,0.037
241.250,0.081,0.036
241.300,0.080,0.036
241.350,0.078,0.035
241.400,0.076,0.035
241.450,0.074,0.033
241.500,0.073,0.034
241.550,0.073,0.033
241.600,0.072,0.033
241.650,0.072,0.032
241.700,0.071,0.033
241.750,0.071,0.032
241.800,0.070,0.032
241.850,0.069,0.031
241.900,0.068,0.032
241.950,0.067,0.030
242.000,0.066,0.031
242.050,0.064,0.029
242.100,0.063,0.029
242.150,0.063,0.028
242.200,0.062,0.029
242.250,0.062,0.028
242.300,0.062,0.028
242.350,0.062,0.028
242.400,0.061,0.028
242.450,0.062,0.028
242.500,0.061,0.028
242.550,0.060,0.027
242.600,0.059,0.028
242.650,0.058,0.026
242.700,0.057,0.027
242.750,0.056,0.025
242.800,0.055,0.025
242.850,0.054,0.024
242.900,0.053,0.025
242.950,0.052,0.023
243.000,0.051,0.023
243.050,0.051,0.023
243.100,0.051,0.023
243.150,0.051,0.022
243.200,0.050,0.023
243.250,0.050,0.022
243.300,0.050,0.022
243.350,0.049,0.022
243.400,0.049,0.022
243.450,0.048,0.021
243.500,0.048,0.022
243.550,0.047,0.020
243.600,0.047,0.021
243.650,0.045,0.019
243.700,0.045,0.020
243.750,0.044,0.019
243.800,0.044,0.019
243.850,0.043,0.018
243.900,0.042,0.018
243.950,0.042,0.017
244.000,0.041,0.018
244.050,0.040,0.016
244.100,0.039,0.016
244.150,0.039,0.015
244.200,0.038,0.016
244.250,0.037,0.014
244.300,0.036,0.015
244.350,0.035,0.013
244.400,0.035,0.014
244.450,0.034,0.012
244.500,0.033,0.012
244.550,0.032,0.011
244.600,0.031,0.011
244.650,0.031,0.010
244.700,0.030,0.010
244.750,0.030,0.009
244.800,0.030,0.010
244.850,0.029,0.009
244.900,0.029,0.009
244.950,0.029,0.008
245.000,0.028,0.009
245.050,0.027,0.007
245.100,0.027,0.008
245.150,0.026,0.007
245.200,0.026,0.007
245.250,0.026,0.006
245.300,0.025,0.006
245.350,0.024,0.005
245.400,0.024,0.006
245.450,0.024,0.004
245.500,0.023,0.005
245.550,0.023,0.003
245.600,0.022,0.004
245.650,0.022,0.003
245.700,0.021,0.003
245.750,0.021,0.002
245.800,0.021,0.002
245.850,0.020,0.001
245.900,0.019,0.002
245.950,0.019,6.675E-4
246.000,0.018,6.919E-4
246.050,0.018,-2.126E-4
246.100,0.017,-1.125E-4
246.150,0.017,-0.002
246.200,0.016,-0.001
246.250,0.015,-0.003
246.300,0.015,-0.002
246.350,0.014,-0.004
246.400,0.013,-0.004
246.450,0.012,-0.006
246.500,0.012,-0.005
246.550,0.011,-0.007
246.600,0.011,-0.006
246.650,0.010,-0.008
246.700,0.010,-0.008
246.750,0.009,-0.009
246.800,0.009,-0.008
246.850,0.009,-0.009
246.900,0.009,-0.009
246.950,0.008,-0.010
247.000,0.008,-0.009
247.050,0.008,-0.010
247.100,0.007,-0.010
247.150,0.006,-0.012
247.200,0.006,-0.012
247.250,0.005,-0.013
247.300,0.005,-0.012
247.350,0.004,-0.014
247.400,0.004,-0.014
247.450,0.004,-0.015
247.500,0.003,-0.015
247.550,0.003,-0.016
247.600,0.003,-0.016
247.650,0.003,-0.016
247.700,0.003,-0.015
247.750,0.003,-0.017
247.800,0.003,-0.016
247.850,0.003,-0.017
247.900,0.002,-0.016
247.950,0.002,-0.017
248.000,0.002,-0.017
248.050,0.002,-0.018
248.100,0.002,-0.017
248.150,0.002,-0.018
248.200,0.002,-0.017
248.250,0.002,-0.018
248.300,0.002,-0.017
248.350,0.002,-0.018
248.400,0.001,-0.017
248.450,5.084E-4,-0.019
248.500,-5.829E-4,-0.019
248.550,-0.002,-0.021
248.600,-0.002,-0.021
248.650,-0.002,-0.022
248.700,-0.003,-0.023
248.750,-0.004,-0.024
248.800,-0.005,-0.024
248.850,-0.005,-0.026
248.900,-0.006,-0.026
248.950,-0.007,-0.028
249.000,-0.007,-0.028
249.050,-0.008,-0.030
249.100,-0.008,-0.030
249.150,-0.009,-0.031
249.200,-0.009,-0.032
249.250,-0.010,-0.033
249.300,-0.011,-0.033
249.350,-0.011,-0.035
249.400,-0.011,-0.035
249.450,-0.012,-0.037
249.500,-0.013,-0.037
249.550,-0.013,-0.039
249.600,-0.013,-0.039
249.650,-0.014,-0.041
249.700,-0.015,-0.041
249.750,-0.015,-0.042
249.800,-0.016,-0.043
249.850,-0.016,-0.044
249.900,-0.017,-0.045
249.950,-0.017,-0.046
250.000,-0.017,-0.046
250.050,-0.018,-0.048
250.100,-0.018,-0.048
250.150,-0.019,-0.050
250.200,-0.019,-0.050
250.250,-0.019,-0.051
250.300,-0.019,-0.051
250.350,-0.020,-0.053
250.400,-0.021,-0.054
250.450,-0.021,-0.055
250.500,-0.021,-0.055
250.550,-0.022,-0.057
250.600,-0.022,-0.057
250.650,-0.022,-0.058
250.700,-0.022,-0.058
250.750,-0.022,-0.059
250.800,-0.023,-0.060
250.850,-0.023,-0.061
250.900,-0.023,-0.061
250.950,-0.023,-0.062
251.000,-0.023,-0.063
251.050,-0.024,-0.064
251.100,-0.024,-0.064
251.150,-0.024,-0.065
251.200,-0.024,-0.065
251.250,-0.024,-0.067
251.300,-0.024,-0.066
251.350,-0.025,-0.068
251.400,-0.025,-0.068
251.450,-0.026,-0.070
251.500,-0.026,-0.070
251.550,-0.026,-0.071
251.600,-0.026,-0.072
251.650,-0.026,-0.073
251.700,-0.027,-0.073
251.750,-0.026,-0.074
251.800,-0.027,-0.075
251.850,-0.027,-0.076
251.900,-0.027,-0.077
251.950,-0.027,-0.078
252.000,-0.027,-0.078
252.050,-0.028,-0.079
252.100,-0.028,-0.080
252.150,-0.028,-0.081
252.200,-0.028,-0.082
252.250,-0.028,-0.083
252.300,-0.029,-0.084
252.350,-0.029,-0.085
252.400,-0.029,-0.086
252.450,-0.029,-0.087
252.500,-0.029,-0.087
252.550,-0.030,-0.089
252.600,-0.030,-0.089
252.650,-0.030,-0.091
252.700,-0.030,-0.091
252.750,-0.030,-0.093
252.800,-0.031,-0.093
252.850,-0.031,-0.095
252.900,-0.031,-0.096
252.950,-0.031,-0.097
253.000,-0.031,-0.098
253.050,-0.032,-0.100
253.100,-0.032,-0.101
253.150,-0.032,-0.102
253.200,-0.032,-0.103
253.250,-0.032,-0.104
253.300,-0.033,-0.105
253.350,-0.033,-0.107
253.400,-0.033,-0.108
253.450,-0.033,-0.109
253.500,-0.033,-0.110
253.550,-0.034,-0.112
253.600,-0.034,-0.113
253.650,-0.034,-0.114
253.700,-0.034,-0.116
253.750,-0.035,-0.118
253.800,-0.035,-0.118
253.850,-0.035,-0.120
253.900,-0.036,-0.121
253.950,-0.036,-0.123
254.000,-0.036,-0.125
254.050,-0.037,-0.127
254.100,-0.037,-0.128
254.150,-0.037,-0.130
254.200,-0.037,-0.130
254.250,-0.037,-0.132
254.300,-0.037,-0.133
254.350,-0.038,-0.135
254.400,-0.038,-0.136
254.450,-0.038,-0.138
254.500,-0.039,-0.140
254.550,-0.039,-0.142
254.600,-0.039,-0.143
254.650,-0.040,-0.145
254.700,-0.040,-0.147
254.750,-0.041,-0.149
254.800,-0.041,-0.150
254.850,-0.041,-0.153
254.900,-0.042,-0.154
254.950,-0.042,-0.157
255.000,-0.043,-0.158
255.050,-0.044,-0.161
255.100,-0.044,-0.162
255.150,-0.044,-0.165
255.200,-0.044,-0.166
255.250,-0.045,-0.169
255.300,-0.045,-0.171
255.350,-0.046,-0.174
255.400,-0.047,-0.176
255.450,-0.047,-0.179
255.500,-0.047,-0.180
255.550,-0.048,-0.183
255.600,-0.049,-0.185
255.650,-0.049,-0.188
255.700,-0.050,-0.190
255.750,-0.050,-0.192
255.800,-0.050,-0.193
255.850,-0.051,-0.196
255.900,-0.052,-0.198
255.950,-0.052,-0.200
256.000,-0.052,-0.202
256.050,-0.053,-0.204
256.100,-0.053,-0.206
256.150,-0.054,-0.208
256.200,-0.054,-0.210
256.250,-0.055,-0.212
256.300,-0.056,-0.214
256.350,-0.057,-0.217
256.400,-0.057,-0.219
256.450,-0.058,-0.221
256.500,-0.059,-0.223
256.550,-0.060,-0.226
256.600,-0.060,-0.228
256.650,-0.061,-0.230
256.700,-0.062,-0.232
256.750,-0.062,-0.234
256.800,-0.063,-0.236
256.850,-0.064,-0.238
256.900,-0.064,-0.239
256.950,-0.065,-0.241
257.000,-0.065,-0.243
257.050,-0.066,-0.244
257.100,-0.065,-0.245
257.150,-0.066,-0.247
257.200,-0.067,-0.248
257.250,-0.067,-0.249
257.300,-0.067,-0.250
257.350,-0.068,-0.251
257.400,-0.068,-0.252
257.450,-0.068,-0.253
257.500,-0.068,-0.253
257.550,-0.068,-0.254
257.600,-0.068,-0.254
257.650,-0.068,-0.254
257.700,-0.068,-0.254
257.750,-0.068,-0.255
257.800,-0.068,-0.255
257.850,-0.068,-0.255
257.900,-0.067,-0.254
257.950,-0.066,-0.255
258.000,-0.065,-0.254
258.050,-0.065,-0.254
258.100,-0.064,-0.254
258.150,-0.064,-0.254
258.200,-0.062,-0.253
258.250,-0.061,-0.253
258.300,-0.060,-0.253
258.350,-0.060,-0.253
258.400,-0.060,-0.253
258.450,-0.060,-0.253
258.500,-0.059,-0.252
258.550,-0.058,-0.252
258.600,-0.057,-0.252
258.650,-0.056,-0.252
258.700,-0.055,-0.251
258.750,-0.054,-0.251
258.800,-0.054,-0.251
258.850,-0.053,-0.251
258.900,-0.053,-0.250
258.950,-0.052,-0.250
259.000,-0.051,-0.250
259.050,-0.051,-0.250
259.100,-0.050,-0.249
259.150,-0.049,-0.249
259.200,-0.048,-0.248
259.250,-0.047,-0.248
259.300,-0.047,-0.248
259.350,-0.046,-0.247
259.400,-0.045,-0.247
259.450,-0.044,-0.247
259.500,-0.044,-0.246
259.550,-0.043,-0.246
259.600,-0.042,-0.245
259.650,-0.042,-0.245
259.700,-0.041,-0.245
259.750,-0.040,-0.245
259.800,-0.040,-0.244
259.850,-0.039,-0.244
259.900,-0.038,-0.244
259.950,-0.037,-0.243
260.000,-0.036,-0.243
260.050,-0.036,-0.242
260.100,-0.035,-0.242
260.150,-0.034,-0.241
260.200,-0.033,-0.240
260.250,-0.033,-0.241
260.300,-0.032,-0.240
260.350,-0.032,-0.240
260.400,-0.031,-0.239
260.450,-0.030,-0.239
260.500,-0.029,-0.238
260.550,-0.029,-0.238
260.600,-0.028,-0.237
260.650,-0.027,-0.237
260.700,-0.026,-0.236
260.750,-0.025,-0.236
260.800,-0.024,-0.235
260.850,-0.023,-0.234
260.900,-0.022,-0.234
260.950,-0.021,-0.233
261.000,-0.020,-0.232
261.050,-0.019,-0.232
261.100,-0.019,-0.231
261.150,-0.018,-0.231
261.200,-0.017,-0.230
261.250,-0.017,-0.230
261.300,-0.016,-0.229
261.350,-0.016,-0.229
261.400,-0.016,-0.228
261.450,-0.016,-0.228
261.500,-0.016,-0.228
261.550,-0.015,-0.228
261.600,-0.013,-0.227
261.650,-0.012,-0.226
261.700,-0.011,-0.225
261.750,-0.011,-0.224
261.800,-0.010,-0.224
261.850,-0.009,-0.223
261.900,-0.009,-0.222
261.950,-0.008,-0.222
262.000,-0.008,-0.222
262.050,-0.008,-0.222
262.100,-0.007,-0.221
262.150,-0.007,-0.221
262.200,-0.007,-0.220
262.250,-0.006,-0.220
262.300,-0.005,-0.219
262.350,-0.004,-0.219
262.400,-0.003,-0.218
262.450,-0.002,-0.217
262.500,-0.002,-0.216
262.550,-0.002,-0.215
262.600,-0.001,-0.215
262.650,-5.719E-4,-0.214
262.700,-5.829E-4,-0.214
262.750,-3.235E-5,-0.213
262.800,3.180E-4,-0.213
262.850,8.661E-4,-0.212
262.900,7.452E-4,-0.212
262.950,7.233E-4,-0.212
263.000,0.001,-0.212
263.050,0.001,-0.212
263.100,0.001,-0.211
263.150,0.001,-0.211
263.200,0.002,-0.211
263.250,0.002,-0.211
263.300,0.002,-0.210
263.350,0.002,-0.210
263.400,0.002,-0.211
263.450,0.002,-0.211
263.500,0.003,-0.210
263.550,0.003,-0.210
263.600,0.004,-0.208
263.650,0.005,-0.208
263.700,0.005,-0.207
263.750,0.006,-0.206
263.800,0.006,-0.206
263.850,0.007,-0.205
263.900,0.008,-0.204
263.950,0.008,-0.203
264.000,0.009,-0.202
264.050,0.009,-0.202
264.100,0.011,-0.200
264.150,0.012,-0.198
264.200,0.013,-0.197
264.250,0.014,-0.195
264.300,0.014,-0.194
264.350,0.015,-0.193
264.400,0.015,-0.192
264.450,0.016,-0.191
264.500,0.017,-0.190
264.550,0.017,-0.189
264.600,0.018,-0.188
264.650,0.019,-0.186
264.700,0.019,-0.185
264.750,0.020,-0.183
264.800,0.021,-0.182
264.850,0.022,-0.180
264.900,0.022,-0.179
264.950,0.022,-0.178
265.000,0.023,-0.176
265.050,0.023,-0.175
265.100,0.024,-0.174
265.150,0.024,-0.173
265.200,0.024,-0.171
265.250,0.025,-0.170
265.300,0.025,-0.169
265.350,0.026,-0.168
265.400,0.026,-0.166
265.450,0.027,-0.165
265.500,0.027,-0.163
265.550,0.028,-0.162
265.600,0.028,-0.160
265.650,0.028,-0.158
265.700,0.028,-0.157
265.750,0.029,-0.155
265.800,0.029,-0.154
265.850,0.030,-0.152
265.900,0.030,-0.150
265.950,0.031,-0.148
266.000,0.031,-0.146
266.050,0.031,-0.145
266.100,0.031,-0.143
266.150,0.032,-0.142
266.200,0.032,-0.140
266.250,0.032,-0.139
266.300,0.033,-0.136
266.350,0.033,-0.135
266.400,0.034,-0.133
266.450,0.034,-0.130
266.500,0.035,-0.128
266.550,0.035,-0.126
266.600,0.036,-0.123
266.650,0.036,-0.121
266.700,0.037,-0.117
266.750,0.037,-0.115
266.800,0.038,-0.112
266.850,0.038,-0.110
266.900,0.039,-0.107
266.950,0.039,-0.106
267.000,0.040,-0.103
267.050,0.040,-0.101
267.100,0.040,-0.098
267.150,0.041,-0.096
267.200,0.041,-0.093
267.250,0.042,-0.091
267.300,0.043,-0.088
267.350,0.043,-0.085
267.400,0.044,-0.082
267.450,0.045,-0.079
267.500,0.046,-0.076
267.550,0.046,-0.073
267.600,0.047,-0.070
267.650,0.048,-0.067
267.700,0.049,-0.064
267.750,0.049,-0.061
267.800,0.050,-0.058
267.850,0.051,-0.055
267.900,0.052,-0.052
267.950,0.053,-0.049
268.000,0.054,-0.046
268.050,0.054,-0.044
268.100,0.055,-0.041
268.150,0.056,-0.038
268.200,0.057,-0.035
268.250,0.058,-0.033
268.300,0.058,-0.031
268.350,0.059,-0.029
268.400,0.060,-0.027
268.450,0.061,-0.025
268.500,0.061,-0.023
268.550,0.062,-0.021
268.600,0.062,-0.020
268.650,0.062,-0.019
268.700,0.061,-0.018
268.750,0.061,-0.019
268.800,0.060,-0.018
268.850,0.058,-0.019
268.900,0.057,-0.019
268.950,0.056,-0.019
269.000,0.055,-0.019
269.050,0.055,-0.020
269.100,0.054,-0.020
269.150,0.054,-0.020
269.200,0.053,-0.020
269.250,0.051,-0.021
269.300,0.051,-0.021
269.350,0.049,-0.022
269.400,0.049,-0.022
269.450,0.049,-0.022
269.500,0.049,-0.021
269.550,0.049,-0.022
269.600,0.048,-0.022
269.650,0.047,-0.022
269.700,0.045,-0.023
269.750,0.044,-0.023
269.800,0.043,-0.024
269.850,0.042,-0.024
269.900,0.042,-0.024
269.950,0.041,-0.025
270.000,0.040,-0.025
270.050,0.040,-0.026
270.100,0.039,-0.026
270.150,0.038,-0.027
270.200,0.037,-0.027
270.250,0.036,-0.027
270.300,0.036,-0.027
270.350,0.035,-0.028
270.400,0.034,-0.028
270.450,0.034,-0.029
270.500,0.033,-0.029
270.550,0.031,-0.030
270.600,0.030,-0.030
270.650,0.029,-0.031
270.700,0.028,-0.032
270.750,0.028,-0.032
270.800,0.027,-0.032
270.850,0.027,-0.033
270.900,0.027,-0.032
270.950,0.027,-0.033
271.000,0.026,-0.033
271.050,0.026,-0.033
271.100,0.026,-0.033
271.150,0.026,-0.034
271.200,0.026,-0.033
271.250,0.025,-0.034
271.300,0.024,-0.034
271.350,0.024,-0.035
271.400,0.022,-0.035
271.450,0.022,-0.036
271.500,0.020,-0.036
271.550,0.019,-0.038
271.600,0.018,-0.038
271.650,0.018,-0.039
271.700,0.017,-0.039
271.750,0.016,-0.040
271.800,0.016,-0.040
271.850,0.015,-0.041
271.900,0.014,-0.041
271.950,0.014,-0.042
272.000,0.013,-0.042
272.050,0.012,-0.043
272.100,0.012,-0.044
272.150,0.011,-0.044
272.200,0.011,-0.044
272.250,0.010,-0.046
272.300,0.009,-0.046
272.350,0.008,-0.047
272.400,0.008,-0.047
272.450,0.007,-0.048
272.500,0.006,-0.048
272.550,0.006,-0.050
272.600,0.005,-0.049
272.650,0.005,-0.050
272.700,0.004,-0.051
272.750,0.004,-0.051
272.800,0.004,-0.051
272.850,0.004,-0.052
272.900,0.003,-0.052
272.950,0.003,-0.053
273.000,0.003,-0.053
273.050,0.003,-0.053
273.100,0.003,-0.053
273.150,0.003,-0.053
273.200,0.003,-0.053
273.250,0.002,-0.054
273.300,0.002,-0.053
273.350,0.002,-0.054
273.400,0.002,-0.053
273.450,0.002,-0.054
273.500,0.002,-0.053
273.550,0.002,-0.054
273.600,0.002,-0.054
273.650,0.001,-0.054
273.700,5.548E-4,-0.054
273.750,-8.710E-4,-0.056
273.800,-0.002,-0.057
273.850,-0.003,-0.058
273.900,-0.003,-0.059
273.950,-0.004,-0.060
274.000,-0.004,-0.060
274.050,-0.005,-0.062
274.100,-0.006,-0.062
274.150,-0.007,-0.064
274.200,-0.007,-0.064
274.250,-0.008,-0.066
274.300,-0.008,-0.066
274.350,-0.009,-0.067
274.400,-0.010,-0.068
274.450,-0.010,-0.069
274.500,-0.011,-0.070
274.550,-0.012,-0.071
274.600,-0.012,-0.072
274.650,-0.013,-0.073
274.700,-0.014,-0.074
274.750,-0.014,-0.076
274.800,-0.015,-0.076
274.850,-0.016,-0.078
274.900,-0.016,-0.079
274.950,-0.016,-0.080
275.000,-0.016,-0.080
275.050,-0.017,-0.082
275.100,-0.017,-0.082
275.150,-0.017,-0.083
275.200,-0.018,-0.084
275.250,-0.018,-0.085
275.300,-0.019,-0.085
275.350,-0.019,-0.086
275.400,-0.019,-0.087
275.450,-0.020,-0.088
275.500,-0.020,-0.089
275.550,-0.020,-0.090
275.600,-0.021,-0.091
275.650,-0.021,-0.092
275.700,-0.021,-0.093
275.750,-0.022,-0.095
275.800,-0.023,-0.096
275.850,-0.023,-0.097
275.900,-0.023,-0.098
275.950,-0.024,-0.100
276.000,-0.024,-0.101
276.050,-0.025,-0.103
276.100,-0.025,-0.104
276.150,-0.025,-0.106
276.200,-0.026,-0.107
276.250,-0.026,-0.109
276.300,-0.026,-0.110
276.350,-0.027,-0.112
276.400,-0.027,-0.114
276.450,-0.028,-0.116
276.500,-0.028,-0.117
276.550,-0.029,-0.120
276.600,-0.029,-0.121
276.650,-0.030,-0.124
276.700,-0.030,-0.126
276.750,-0.030,-0.128
276.800,-0.031,-0.130
276.850,-0.031,-0.133
276.900,-0.032,-0.134
276.950,-0.032,-0.137
277.000,-0.032,-0.139
277.050,-0.033,-0.141
277.100,-0.033,-0.142
277.150,-0.034,-0.145
277.200,-0.034,-0.147
277.250,-0.035,-0.150
277.300,-0.035,-0.151
277.350,-0.036,-0.154
277.400,-0.036,-0.155
277.450,-0.037,-0.158
277.500,-0.037,-0.159
277.550,-0.037,-0.162
277.600,-0.038,-0.163
277.650,-0.038,-0.165
277.700,-0.038,-0.167
277.750,-0.039,-0.169
277.800,-0.039,-0.170
277.850,-0.039,-0.172
277.900,-0.040,-0.173
277.950,-0.040,-0.175
278.000,-0.041,-0.176
278.050,-0.041,-0.178
278.100,-0.041,-0.179
278.150,-0.042,-0.181
278.200,-0.042,-0.182
278.250,-0.042,-0.184
278.300,-0.043,-0.185
278.350,-0.043,-0.187
278.400,-0.043,-0.187
278.450,-0.044,-0.189
278.500,-0.044,-0.190
278.550,-0.044,-0.192
278.600,-0.045,-0.192
278.650,-0.045,-0.194
278.700,-0.045,-0.195
278.750,-0.046,-0.197
278.800,-0.046,-0.197
278.850,-0.046,-0.199
278.900,-0.047,-0.199
278.950,-0.047,-0.201
279.000,-0.047,-0.201
279.050,-0.048,-0.203
279.100,-0.048,-0.204
279.150,-0.048,-0.205
279.200,-0.049,-0.206
279.250,-0.049,-0.207
279.300,-0.049,-0.208
279.350,-0.050,-0.209
279.400,-0.050,-0.209
279.450,-0.049,-0.210
279.500,-0.049,-0.210
279.550,-0.049,-0.211
279.600,-0.049,-0.210
279.650,-0.048,-0.211
279.700,-0.047,-0.209
279.750,-0.047,-0.210
279.800,-0.046,-0.209
279.850,-0.045,-0.210
279.900,-0.045,-0.209
279.950,-0.043,-0.209
280.000,-0.041,-0.208
280.050,-0.040,-0.208
280.100,-0.039,-0.207
280.150,-0.038,-0.208
280.200,-0.038,-0.207
280.250,-0.037,-0.207
280.300,-0.037,-0.207
280.350,-0.037,-0.207
280.400,-0.036,-0.206
280.450,-0.035,-0.206
280.500,-0.035,-0.206
280.550,-0.034,-0.206
280.600,-0.033,-0.205
280.650,-0.032,-0.205
280.700,-0.031,-0.204
280.750,-0.031,-0.204
280.800,-0.030,-0.203
280.850,-0.029,-0.204
280.900,-0.028,-0.202
280.950,-0.027,-0.202
281.000,-0.025,-0.201
281.050,-0.025,-0.201
281.100,-0.024,-0.200
281.150,-0.023,-0.200
281.200,-0.023,-0.199
281.250,-0.023,-0.200
281.300,-0.023,-0.199
281.350,-0.022,-0.199
281.400,-0.022,-0.199
281.450,-0.022,-0.199
281.500,-0.022,-0.199
281.550,-0.021,-0.199
281.600,-0.020,-0.198
281.650,-0.019,-0.198
281.700,-0.018,-0.196
281.750,-0.017,-0.196
281.800,-0.016,-0.195
281.850,-0.015,-0.195
281.900,-0.014,-0.194
281.950,-0.014,-0.194
282.000,-0.014,-0.193
282.050,-0.013,-0.193
282.100,-0.013,-0.192
282.150,-0.012,-0.193
282.200,-0.011,-0.191
282.250,-0.011,-0.192
282.300,-0.010,-0.190
282.350,-0.010,-0.191
282.400,-0.009,-0.190
282.450,-0.008,-0.190
282.500,-0.008,-0.188
282.550,-0.007,-0.189
282.600,-0.007,-0.187
282.650,-0.006,-0.187
282.700,-0.006,-0.187
282.750,-0.005,-0.187
282.800,-0.005,-0.186
282.850,-0.005,-0.186
282.900,-0.004,-0.185
282.950,-0.004,-0.185
283.000,-0.003,-0.184
283.050,-0.002,-0.184
283.100,-0.002,-0.183
283.150,-0.001,-0.183
283.200,-9.955E-4,-0.182
283.250,-5.554E-5,-0.181
283.300,-7.996E-5,-0.181
283.350,1.459E-4,-0.181
283.400,4.242E-4,-0.180
283.450,7.635E-4,-0.180
283.500,0.002,-0.179
283.550,0.002,-0.180
283.600,0.003,-0.178
283.650,0.004,-0.178
283.700,0.005,-0.176
283.750,0.006,-0.175
283.800,0.007,-0.173
283.850,0.008,-0.173
283.900,0.008,-0.172
283.950,0.009,-0.171
284.000,0.009,-0.170
284.050,0.010,-0.169
284.100,0.011,-0.168
284.150,0.011,-0.168
284.200,0.011,-0.167
284.250,0.011,-0.167
284.300,0.012,-0.166
284.350,0.013,-0.166
284.400,0.013,-0.164
284.450,0.014,-0.163
284.500,0.015,-0.162
284.550,0.015,-0.162
284.600,0.016,-0.159
284.650,0.017,-0.159
284.700,0.017,-0.157
284.750,0.018,-0.156
284.800,0.019,-0.154
284.850,0.019,-0.154
284.900,0.020,-0.152
284.950,0.021,-0.151
285.000,0.022,-0.149
285.050,0.022,-0.148
285.100,0.023,-0.145
285.150,0.024,-0.144
285.200,0.025,-0.141
285.250,0.025,-0.140
285.300,0.026,-0.138
285.350,0.026,-0.137
285.400,0.027,-0.134
285.450,0.027,-0.133
285.500,0.028,-0.130
285.550,0.028,-0.128
285.600,0.029,-0.126
285.650,0.029,-0.125
285.700,0.030,-0.121
285.750,0.030,-0.120
285.800,0.030,-0.118
285.850,0.031,-0.116
285.900,0.031,-0.114
285.950,0.032,-0.112
286.000,0.032,-0.109
286.050,0.033,-0.108
286.100,0.033,-0.105
286.150,0.033,-0.104
286.200,0.034,-0.101
286.250,0.034,-0.100
286.300,0.035,-0.098
286.350,0.035,-0.097
286.400,0.036,-0.094
286.450,0.036,-0.093
286.500,0.036,-0.090
286.550,0.037,-0.089
286.600,0.037,-0.086
286.650,0.038,-0.085
286.700,0.038,-0.083
286.750,0.039,-0.082
286.800,0.039,-0.080
286.850,0.039,-0.079
286.900,0.040,-0.076
286.950,0.040,-0.076
287.000,0.041,-0.073
287.050,0.041,-0.072
287.100,0.042,-0.070
287.150,0.042,-0.069
287.200,0.042,-0.067
287.250,0.043,-0.066
287.300,0.044,-0.064
287.350,0.044,-0.063
287.400,0.044,-0.061
287.450,0.045,-0.060
287.500,0.045,-0.058
287.550,0.046,-0.058
287.600,0.045,-0.057
287.650,0.045,-0.057
287.700,0.045,-0.056
287.750,0.044,-0.056
287.800,0.043,-0.056
287.850,0.043,-0.057
287.900,0.041,-0.056
287.950,0.041,-0.057
288.000,0.040,-0.057
288.050,0.040,-0.057
288.100,0.038,-0.057
288.150,0.038,-0.058
288.200,0.037,-0.058
288.250,0.037,-0.058
288.300,0.036,-0.058
288.350,0.036,-0.059
288.400,0.035,-0.058
288.450,0.034,-0.059
288.500,0.034,-0.059
288.550,0.033,-0.060
288.600,0.032,-0.059
288.650,0.032,-0.060
288.700,0.031,-0.060
288.750,0.031,-0.061
288.800,0.030,-0.061
288.850,0.030,-0.061
288.900,0.030,-0.060
288.950,0.030,-0.061
289.000,0.030,-0.060
289.050,0.029,-0.062
289.100,0.028,-0.061
289.150,0.028,-0.062
289.200,0.028,-0.062
289.250,0.028,-0.062
289.300,0.028,-0.062
289.350,0.027,-0.063
289.400,0.027,-0.062
289.450,0.027,-0.063
289.500,0.026,-0.063
