Datum und Zeit Messreihe #1	Zeit (s) Messreihe #1	Spannung, Ch A (V) Messreihe #1	Stromsonde (PS-2184), Ch A (A) Messreihe #1	Spannung, Ch B (V) Messreihe #1	Stromsonde (PS-2184), Ch B (A) Messreihe #1
15.01.2026 17:36:41	70,400	-2,844	-28,4439	9,055E-4	0,0091
15.01.2026 17:36:41	70,450	-2,834	-28,3370	3,440E-4	0,0034
15.01.2026 17:36:41	70,500	-2,829	-28,2950	5,503E-4	0,0055
15.01.2026 17:36:41	70,550	-2,805	-28,0509	2,756E-4	0,0028
15.01.2026 17:36:41	70,600	-2,774	-27,7353	0,001	0,0104
15.01.2026 17:36:41	70,650	-2,739	-27,3910	3,770E-4	0,0038
15.01.2026 17:36:41	70,700	-2,714	-27,1358	7,725E-4	0,0077
15.01.2026 17:36:41	70,750	-2,700	-27,0041	2,305E-4	0,0023
15.01.2026 17:36:41	70,800	-2,670	-26,7034	0,001	0,0110
15.01.2026 17:36:41	70,850	-2,641	-26,4090	4,355E-4	0,0044
15.01.2026 17:36:41	70,900	-2,636	-26,3635	8,433E-4	0,0084
15.01.2026 17:36:41	70,950	-2,616	-26,1569	4,551E-4	0,0046
15.01.2026 17:36:42	71,000	-2,599	-25,9921	0,001	0,0124
15.01.2026 17:36:42	71,050	-2,578	-25,7837	4,990E-4	0,0050
15.01.2026 17:36:42	71,100	-2,560	-25,6026	9,348E-4	0,0093
15.01.2026 17:36:42	71,150	-2,560	-25,5961	6,284E-4	0,0063
15.01.2026 17:36:42	71,200	-2,546	-25,4594	9,543E-4	0,0095
15.01.2026 17:36:42	71,250	-2,505	-25,0458	5,991E-4	0,0060
15.01.2026 17:36:42	71,300	-2,476	-24,7561	0,001	0,0114
15.01.2026 17:36:42	71,350	-2,440	-24,4049	5,186E-4	0,0052
15.01.2026 17:36:42	71,400	-2,416	-24,1559	0,001	0,0116
15.01.2026 17:36:42	71,450	-2,413	-24,1309	3,513E-4	0,0035
15.01.2026 17:36:42	71,500	-2,413	-24,1328	9,763E-4	0,0098
15.01.2026 17:36:42	71,550	-2,413	-24,1274	7,700E-4	0,0077
15.01.2026 17:36:42	71,600	-2,413	-24,1312	0,001	0,0116
15.01.2026 17:36:42	71,650	-2,413	-24,1319	3,477E-4	0,0035
15.01.2026 17:36:42	71,700	-2,413	-24,1288	0,001	0,0130
15.01.2026 17:36:42	71,750	-2,414	-24,1443	3,245E-4	0,0032
15.01.2026 17:36:42	71,800	-2,402	-24,0209	7,786E-4	0,0078
15.01.2026 17:36:42	71,850	-2,337	-23,3664	3,708E-4	0,0037
15.01.2026 17:36:42	71,900	-2,307	-23,0745	9,507E-4	0,0095
15.01.2026 17:36:42	71,950	-2,274	-22,7379	1,951E-4	0,0020
15.01.2026 17:36:43	72,000	-2,261	-22,6126	0,001	0,0117
15.01.2026 17:36:43	72,050	-2,247	-22,4706	2,793E-4	0,0028
15.01.2026 17:36:43	72,100	-2,220	-22,1991	0,001	0,0140
15.01.2026 17:36:43	72,150	-2,193	-21,9316	5,442E-4	0,0054
15.01.2026 17:36:43	72,200	-2,182	-21,8172	0,001	0,0135
15.01.2026 17:36:43	72,250	-2,172	-21,7199	3,965E-4	0,0040
15.01.2026 17:36:43	72,300	-2,165	-21,6455	9,238E-4	0,0092
15.01.2026 17:36:43	72,350	-2,145	-21,4509	6,174E-4	0,0062
15.01.2026 17:36:43	72,400	-2,121	-21,2092	0,001	0,0104
15.01.2026 17:36:43	72,450	-2,093	-20,9290	4,600E-4	0,0046
15.01.2026 17:36:43	72,500	-2,081	-20,8055	0,001	0,0144
15.01.2026 17:36:43	72,550	-2,074	-20,7364	6,467E-4	0,0065
15.01.2026 17:36:43	72,600	-2,068	-20,6805	0,001	0,0124
15.01.2026 17:36:43	72,650	-2,065	-20,6453	5,442E-4	0,0054
15.01.2026 17:36:43	72,700	-2,050	-20,5049	0,001	0,0122
15.01.2026 17:36:43	72,750	-2,029	-20,2915	4,417E-4	0,0044
15.01.2026 17:36:43	72,800	-1,999	-19,9891	0,001	0,0127
15.01.2026 17:36:43	72,850	-1,991	-19,9107	4,343E-4	0,0043
15.01.2026 17:36:43	72,900	-1,977	-19,7662	0,001	0,0147
15.01.2026 17:36:43	72,950	-1,965	-19,6484	6,272E-4	0,0063
15.01.2026 17:36:44	73,000	-1,952	-19,5216	0,001	0,0117
15.01.2026 17:36:44	73,050	-1,941	-19,4076	7,944E-4	0,0079
15.01.2026 17:36:44	73,100	-1,932	-19,3204	0,001	0,0127
15.01.2026 17:36:44	73,150	-1,929	-19,2889	7,236E-4	0,0072
15.01.2026 17:36:44	73,200	-1,926	-19,2601	0,001	0,0127
15.01.2026 17:36:44	73,250	-1,922	-19,2157	7,859E-4	0,0079
15.01.2026 17:36:44	73,300	-1,923	-19,2252	0,001	0,0140
15.01.2026 17:36:44	73,350	-1,922	-19,2218	7,847E-4	0,0078
15.01.2026 17:36:44	73,400	-1,922	-19,2222	0,001	0,0143
15.01.2026 17:36:44	73,450	-1,922	-19,2246	6,003E-4	0,0060
15.01.2026 17:36:44	73,500	-1,924	-19,2356	0,001	0,0145
15.01.2026 17:36:44	73,550	-1,923	-19,2262	7,749E-4	0,0077
15.01.2026 17:36:44	73,600	-1,922	-19,2224	0,001	0,0141
15.01.2026 17:36:44	73,650	-1,909	-19,0896	7,139E-4	0,0071
15.01.2026 17:36:44	73,700	-1,872	-18,7167	0,001	0,0134
15.01.2026 17:36:44	73,750	-1,834	-18,3425	0,001	0,0101
15.01.2026 17:36:44	73,800	-1,811	-18,1140	0,002	0,0163
15.01.2026 17:36:44	73,850	-1,780	-17,8044	6,736E-4	0,0067
15.01.2026 17:36:44	73,900	-1,760	-17,6029	0,001	0,0122
15.01.2026 17:36:44	73,950	-1,736	-17,3560	7,371E-4	0,0074
15.01.2026 17:36:45	74,000	-1,710	-17,1034	0,001	0,0144
15.01.2026 17:36:45	74,050	-1,681	-16,8114	7,603E-4	0,0076
15.01.2026 17:36:45	74,100	-1,653	-16,5304	0,001	0,0147
15.01.2026 17:36:45	74,150	-1,626	-16,2644	8,079E-4	0,0081
15.01.2026 17:36:45	74,200	-1,618	-16,1809	0,001	0,0136
15.01.2026 17:36:45	74,250	-1,609	-16,0896	7,090E-4	0,0071
15.01.2026 17:36:45	74,300	-1,586	-15,8620	0,001	0,0146
15.01.2026 17:36:45	74,350	-1,567	-15,6713	8,018E-4	0,0080
15.01.2026 17:36:45	74,400	-1,553	-15,5287	0,001	0,0128
15.01.2026 17:36:45	74,450	-1,546	-15,4571	8,848E-4	0,0088
15.01.2026 17:36:45	74,500	-1,542	-15,4249	0,001	0,0139
15.01.2026 17:36:45	74,550	-1,541	-15,4116	6,675E-4	0,0067
15.01.2026 17:36:45	74,600	-1,519	-15,1937	0,002	0,0152
15.01.2026 17:36:45	74,650	-1,497	-14,9741	5,710E-4	0,0057
15.01.2026 17:36:45	74,700	-1,483	-14,8310	0,001	0,0147
15.01.2026 17:36:45	74,750	-1,472	-14,7202	5,967E-4	0,0060
15.01.2026 17:36:45	74,800	-1,473	-14,7324	0,001	0,0147
15.01.2026 17:36:45	74,850	-1,473	-14,7335	7,236E-4	0,0072
15.01.2026 17:36:45	74,900	-1,473	-14,7343	0,001	0,0143
15.01.2026 17:36:45	74,950	-1,474	-14,7353	4,465E-4	0,0045
15.01.2026 17:36:46	75,000	-1,471	-14,7116	0,002	0,0152
15.01.2026 17:36:46	75,050	-1,462	-14,6237	6,309E-4	0,0063
15.01.2026 17:36:46	75,100	-1,433	-14,3300	0,001	0,0149
15.01.2026 17:36:46	75,150	-1,360	-13,5997	8,445E-4	0,0084
15.01.2026 17:36:46	75,200	-1,317	-13,1698	0,002	0,0170
15.01.2026 17:36:46	75,250	-1,293	-12,9289	5,588E-4	0,0056
15.01.2026 17:36:46	75,300	-1,264	-12,6353	0,002	0,0188
15.01.2026 17:36:46	75,350	-1,244	-12,4423	9,128E-4	0,0091
15.01.2026 17:36:46	75,400	-1,233	-12,3294	0,002	0,0185
15.01.2026 17:36:46	75,450	-1,210	-12,1029	7,749E-4	0,0077
15.01.2026 17:36:46	75,500	-1,188	-11,8791	0,002	0,0153
15.01.2026 17:36:46	75,550	-1,167	-11,6656	5,161E-4	0,0052
15.01.2026 17:36:46	75,600	-1,149	-11,4859	0,001	0,0147
15.01.2026 17:36:46	75,650	-1,136	-11,3619	8,286E-4	0,0083
15.01.2026 17:36:46	75,700	-1,118	-11,1827	0,002	0,0177
15.01.2026 17:36:46	75,750	-1,112	-11,1231	9,763E-4	0,0098
15.01.2026 17:36:46	75,800	-1,102	-11,0188	0,002	0,0206
15.01.2026 17:36:46	75,850	-1,085	-10,8466	9,910E-4	0,0099
15.01.2026 17:36:46	75,900	-1,078	-10,7793	0,001	0,0146
15.01.2026 17:36:46	75,950	-1,051	-10,5086	0,001	0,0108
15.01.2026 17:36:47	76,000	-1,038	-10,3773	0,002	0,0196
15.01.2026 17:36:47	76,050	-1,030	-10,3018	7,834E-4	0,0078
15.01.2026 17:36:47	76,100	-1,018	-10,1775	0,002	0,0203
15.01.2026 17:36:47	76,150	-1,008	-10,0767	0,001	0,0120
15.01.2026 17:36:47	76,200	-0,968	-9,6836	0,002	0,0186
15.01.2026 17:36:47	76,250	-0,912	-9,1162	0,001	0,0122
15.01.2026 17:36:47	76,300	-0,895	-8,9451	0,002	0,0165
15.01.2026 17:36:47	76,350	-0,861	-8,6143	7,444E-4	0,0074
15.01.2026 17:36:47	76,400	-0,838	-8,3797	0,002	0,0155
15.01.2026 17:36:47	76,450	-0,832	-8,3236	0,001	0,0133
15.01.2026 17:36:47	76,500	-0,822	-8,2201	0,002	0,0161
15.01.2026 17:36:47	76,550	-0,820	-8,2011	0,001	0,0109
15.01.2026 17:36:47	76,600	-0,821	-8,2142	0,001	0,0147
15.01.2026 17:36:47	76,650	-0,821	-8,2142	6,455E-4	0,0065
15.01.2026 17:36:47	76,700	-0,821	-8,2130	0,002	0,0160
15.01.2026 17:36:47	76,750	-0,821	-8,2104	0,001	0,0103
15.01.2026 17:36:47	76,800	-0,791	-7,9052	0,002	0,0182
15.01.2026 17:36:47	76,850	-0,656	-6,5550	7,761E-4	0,0078
15.01.2026 17:36:47	76,900	-0,618	-6,1812	0,002	0,0191
15.01.2026 17:36:47	76,950	-0,609	-6,0859	0,001	0,0110
15.01.2026 17:36:48	77,000	-0,577	-5,7742	0,002	0,0160
15.01.2026 17:36:48	77,050	-0,553	-5,5338	0,001	0,0110
15.01.2026 17:36:48	77,100	-0,531	-5,3089	0,001	0,0144
15.01.2026 17:36:48	77,150	-0,505	-5,0506	8,860E-4	0,0089
15.01.2026 17:36:48	77,200	-0,492	-4,9249	0,002	0,0195
15.01.2026 17:36:48	77,250	-0,483	-4,8290	0,001	0,0112
15.01.2026 17:36:48	77,300	-0,468	-4,6841	0,002	0,0164
15.01.2026 17:36:48	77,350	-0,450	-4,5031	0,001	0,0109
15.01.2026 17:36:48	77,400	-0,417	-4,1722	0,002	0,0210
15.01.2026 17:36:48	77,450	-0,391	-3,9067	9,958E-4	0,0100
15.01.2026 17:36:48	77,500	-0,375	-3,7486	0,002	0,0190
15.01.2026 17:36:48	77,550	-0,364	-3,6379	0,001	0,0120
15.01.2026 17:36:48	77,600	-0,323	-3,2289	0,002	0,0218
15.01.2026 17:36:48	77,650	-0,293	-2,9321	0,001	0,0123
15.01.2026 17:36:48	77,700	-0,282	-2,8207	0,002	0,0220
15.01.2026 17:36:48	77,750	-0,242	-2,4210	0,001	0,0106
15.01.2026 17:36:48	77,800	-0,204	-2,0438	0,002	0,0177
15.01.2026 17:36:48	77,850	-0,161	-1,6133	0,001	0,0114
15.01.2026 17:36:48	77,900	-0,148	-1,4781	0,002	0,0183
15.01.2026 17:36:48	77,950	-0,133	-1,3286	0,001	0,0103
15.01.2026 17:36:49	78,000	-0,130	-1,2984	0,002	0,0202
15.01.2026 17:36:49	78,050	-0,133	-1,3326	0,001	0,0136
15.01.2026 17:36:49	78,100	-0,134	-1,3354	0,002	0,0194
15.01.2026 17:36:49	78,150	-0,133	-1,3343	0,001	0,0118
15.01.2026 17:36:49	78,200	-0,133	-1,3345	0,002	0,0195
15.01.2026 17:36:49	78,250	-0,133	-1,3346	0,001	0,0102
15.01.2026 17:36:49	78,300	-0,131	-1,3130	0,002	0,0177
15.01.2026 17:36:49	78,350	-0,117	-1,1711	0,001	0,0118
15.01.2026 17:36:49	78,400	-0,110	-1,0993	0,002	0,0202
15.01.2026 17:36:49	78,450	-0,103	-1,0260	0,001	0,0108
15.01.2026 17:36:49	78,500	-0,077	-0,7701	0,002	0,0191
15.01.2026 17:36:49	78,550	-0,044	-0,4402	0,001	0,0130
15.01.2026 17:36:49	78,600	-0,019	-0,1860	0,002	0,0218
15.01.2026 17:36:49	78,650	-4,449E-4	-0,0044	0,001	0,0109
15.01.2026 17:36:49	78,700	0,004	0,0448	0,002	0,0210
15.01.2026 17:36:49	78,750	0,004	0,0440	0,001	0,0121
15.01.2026 17:36:49	78,800	0,004	0,0408	0,002	0,0168
15.01.2026 17:36:49	78,850	0,004	0,0420	9,836E-4	0,0098
15.01.2026 17:36:49	78,900	0,004	0,0409	0,002	0,0176
15.01.2026 17:36:49	78,950	0,004	0,0401	8,811E-4	0,0088
15.01.2026 17:36:50	79,000	0,004	0,0448	0,002	0,0204
15.01.2026 17:36:50	79,050	0,004	0,0441	0,001	0,0125
15.01.2026 17:36:50	79,100	0,004	0,0414	0,002	0,0172
15.01.2026 17:36:50	79,150	0,004	0,0442	0,001	0,0123
15.01.2026 17:36:50	79,200	0,004	0,0445	0,002	0,0207
15.01.2026 17:36:50	79,250	0,004	0,0428	0,001	0,0112
15.01.2026 17:36:50	79,300	0,004	0,0429	0,002	0,0188
15.01.2026 17:36:50	79,350	0,002	0,0249	0,001	0,0121
15.01.2026 17:36:50	79,400	-5,695E-4	-0,0057	0,002	0,0189
15.01.2026 17:36:50	79,450	-3,339E-4	-0,0033	0,001	0,0148
15.01.2026 17:36:50	79,500	-5,219E-4	-0,0052	0,002	0,0186
15.01.2026 17:36:50	79,550	-7,477E-4	-0,0075	8,958E-4	0,0090
15.01.2026 17:36:50	79,600	-5,353E-4	-0,0054	0,002	0,0183
15.01.2026 17:36:50	79,650	-3,778E-4	-0,0038	0,001	0,0124
15.01.2026 17:36:50	79,700	-4,425E-4	-0,0044	0,002	0,0194
15.01.2026 17:36:50	79,750	-5,389E-4	-0,0054	0,001	0,0102
15.01.2026 17:36:50	79,800	0,020	0,1977	0,002	0,0164
15.01.2026 17:36:50	79,850	0,048	0,4829	0,001	0,0114
15.01.2026 17:36:50	79,900	0,090	0,9009	0,002	0,0182
15.01.2026 17:36:50	79,950	0,142	1,4165	0,001	0,0117
15.01.2026 17:36:51	80,000	0,176	1,7640	0,002	0,0215
15.01.2026 17:36:51	80,050	0,205	2,0512	0,001	0,0100
15.01.2026 17:36:51	80,100	0,235	2,3478	0,002	0,0198
15.01.2026 17:36:51	80,150	0,275	2,7451	0,001	0,0123
15.01.2026 17:36:51	80,200	0,320	3,1977	0,002	0,0201
15.01.2026 17:36:51	80,250	0,352	3,5184	0,001	0,0116
15.01.2026 17:36:51	80,300	0,376	3,7621	0,002	0,0216
15.01.2026 17:36:51	80,350	0,395	3,9470	0,001	0,0140
15.01.2026 17:36:51	80,400	0,415	4,1486	0,002	0,0208
15.01.2026 17:36:51	80,450	0,447	4,4667	0,001	0,0134
15.01.2026 17:36:51	80,500	0,473	4,7328	0,002	0,0233
15.01.2026 17:36:51	80,550	0,503	5,0273	0,001	0,0118
15.01.2026 17:36:51	80,600	0,532	5,3232	0,002	0,0208
15.01.2026 17:36:51	80,650	0,564	5,6382	0,001	0,0122
15.01.2026 17:36:51	80,700	0,597	5,9721	0,002	0,0201
15.01.2026 17:36:51	80,750	0,653	6,5298	0,001	0,0133
15.01.2026 17:36:51	80,800	0,705	7,0505	0,002	0,0191
15.01.2026 17:36:51	80,850	0,730	7,2954	0,001	0,0113
15.01.2026 17:36:51	80,900	0,739	7,3919	0,002	0,0188
15.01.2026 17:36:51	80,950	0,749	7,4861	0,001	0,0123
15.01.2026 17:36:52	81,000	0,743	7,4274	0,002	0,0193
15.01.2026 17:36:52	81,050	0,741	7,4113	0,001	0,0149
15.01.2026 17:36:52	81,100	0,741	7,4088	0,002	0,0206
15.01.2026 17:36:52	81,150	0,741	7,4078	0,001	0,0116
15.01.2026 17:36:52	81,200	0,741	7,4095	0,002	0,0217
15.01.2026 17:36:52	81,250	0,741	7,4093	0,001	0,0136
15.01.2026 17:36:52	81,300	0,741	7,4080	0,002	0,0201
15.01.2026 17:36:52	81,350	0,741	7,4111	0,001	0,0130
15.01.2026 17:36:52	81,400	0,751	7,5112	0,002	0,0168
15.01.2026 17:36:52	81,450	0,764	7,6358	0,001	0,0136
15.01.2026 17:36:52	81,500	0,778	7,7801	0,002	0,0232
15.01.2026 17:36:52	81,550	0,802	8,0166	0,002	0,0152
15.01.2026 17:36:52	81,600	0,828	8,2796	0,002	0,0240
15.01.2026 17:36:52	81,650	0,853	8,5331	0,001	0,0138
15.01.2026 17:36:52	81,700	0,882	8,8245	0,002	0,0244
15.01.2026 17:36:52	81,750	0,924	9,2404	0,001	0,0147
15.01.2026 17:36:52	81,800	0,964	9,6423	0,002	0,0221
15.01.2026 17:36:52	81,850	0,998	9,9839	0,001	0,0135
15.01.2026 17:36:52	81,900	1,034	10,3428	0,002	0,0231
15.01.2026 17:36:52	81,950	1,050	10,5010	0,001	0,0112
15.01.2026 17:36:53	82,000	1,072	10,7239	0,002	0,0245
15.01.2026 17:36:53	82,050	1,100	10,9983	0,002	0,0168
15.01.2026 17:36:53	82,100	1,113	11,1334	0,002	0,0219
15.01.2026 17:36:53	82,150	1,125	11,2527	0,001	0,0115
15.01.2026 17:36:53	82,200	1,137	11,3688	0,002	0,0224
15.01.2026 17:36:53	82,250	1,153	11,5339	0,002	0,0157
15.01.2026 17:36:53	82,300	1,178	11,7760	0,002	0,0200
15.01.2026 17:36:53	82,350	1,197	11,9730	0,002	0,0155
15.01.2026 17:36:53	82,400	1,225	12,2488	0,002	0,0236
15.01.2026 17:36:53	82,450	1,233	12,3301	0,001	0,0128
15.01.2026 17:36:53	82,500	1,242	12,4212	0,002	0,0217
15.01.2026 17:36:53	82,550	1,264	12,6419	0,002	0,0160
15.01.2026 17:36:53	82,600	1,278	12,7753	0,002	0,0195
15.01.2026 17:36:53	82,650	1,293	12,9308	0,001	0,0150
15.01.2026 17:36:53	82,700	1,313	13,1306	0,002	0,0236
15.01.2026 17:36:53	82,750	1,327	13,2720	0,002	0,0161
15.01.2026 17:36:53	82,800	1,341	13,4117	0,002	0,0231
15.01.2026 17:36:53	82,850	1,361	13,6127	0,002	0,0164
15.01.2026 17:36:53	82,900	1,386	13,8564	0,002	0,0234
15.01.2026 17:36:53	82,950	1,409	14,0913	0,002	0,0156
15.01.2026 17:36:54	83,000	1,435	14,3526	0,002	0,0245
15.01.2026 17:36:54	83,050	1,463	14,6307	0,001	0,0135
15.01.2026 17:36:54	83,100	1,486	14,8569	0,002	0,0212
15.01.2026 17:36:54	83,150	1,508	15,0845	0,001	0,0134
15.01.2026 17:36:54	83,200	1,540	15,4036	0,002	0,0243
15.01.2026 17:36:54	83,250	1,565	15,6519	0,002	0,0168
15.01.2026 17:36:54	83,300	1,606	16,0569	0,003	0,0255
15.01.2026 17:36:54	83,350	1,654	16,5358	0,002	0,0179
15.01.2026 17:36:54	83,400	1,705	17,0514	0,003	0,0270
15.01.2026 17:36:54	83,450	1,765	17,6501	0,002	0,0169
15.01.2026 17:36:54	83,500	1,806	18,0600	0,003	0,0272
15.01.2026 17:36:54	83,550	1,820	18,2041	0,001	0,0145
15.01.2026 17:36:54	83,600	1,840	18,4018	0,003	0,0261
15.01.2026 17:36:54	83,650	1,858	18,5766	0,002	0,0177
15.01.2026 17:36:54	83,700	1,869	18,6938	0,002	0,0223
15.01.2026 17:36:54	83,750	1,870	18,7021	0,001	0,0137
15.01.2026 17:36:54	83,800	1,870	18,7012	0,002	0,0228
15.01.2026 17:36:54	83,850	1,870	18,7017	0,002	0,0163
15.01.2026 17:36:54	83,900	1,870	18,7012	0,003	0,0250
15.01.2026 17:36:54	83,950	1,870	18,7021	0,002	0,0185
15.01.2026 17:36:55	84,000	1,871	18,7076	0,002	0,0244
15.01.2026 17:36:55	84,050	1,876	18,7603	0,001	0,0146
15.01.2026 17:36:55	84,100	1,914	19,1442	0,002	0,0209
15.01.2026 17:36:55	84,150	1,967	19,6736	0,002	0,0164
15.01.2026 17:36:55	84,200	2,008	20,0772	0,003	0,0274
15.01.2026 17:36:55	84,250	2,045	20,4490	0,002	0,0157
15.01.2026 17:36:55	84,300	2,078	20,7767	0,002	0,0228
15.01.2026 17:36:55	84,350	2,107	21,0719	0,001	0,0143
15.01.2026 17:36:55	84,400	2,130	21,3030	0,002	0,0242
15.01.2026 17:36:55	84,450	2,143	21,4340	0,002	0,0172
15.01.2026 17:36:55	84,500	2,162	21,6155	0,002	0,0248
15.01.2026 17:36:55	84,550	2,201	22,0129	0,002	0,0172
15.01.2026 17:36:55	84,600	2,240	22,3959	0,002	0,0229
15.01.2026 17:36:55	84,650	2,277	22,7745	0,002	0,0152
15.01.2026 17:36:55	84,700	2,306	23,0647	0,003	0,0282
15.01.2026 17:36:55	84,750	2,329	23,2887	0,002	0,0189
15.01.2026 17:36:55	84,800	2,348	23,4785	0,003	0,0261
15.01.2026 17:36:55	84,850	2,368	23,6780	0,002	0,0168
15.01.2026 17:36:55	84,900	2,385	23,8473	0,003	0,0263
15.01.2026 17:36:55	84,950	2,401	24,0092	0,002	0,0171
15.01.2026 17:36:56	85,000	2,420	24,1957	0,002	0,0197
15.01.2026 17:36:56	85,050	2,434	24,3447	0,002	0,0166
15.01.2026 17:36:56	85,100	2,449	24,4877	0,003	0,0259
15.01.2026 17:36:56	85,150	2,465	24,6451	0,002	0,0203
15.01.2026 17:36:56	85,200	2,476	24,7626	0,003	0,0266
15.01.2026 17:36:56	85,250	2,494	24,9407	0,002	0,0179
15.01.2026 17:36:56	85,300	2,513	25,1275	0,003	0,0258
15.01.2026 17:36:56	85,350	2,513	25,1323	0,002	0,0164
15.01.2026 17:36:56	85,400	2,513	25,1303	0,002	0,0241
15.01.2026 17:36:56	85,450	2,513	25,1275	0,001	0,0146
15.01.2026 17:36:56	85,500	2,513	25,1295	0,003	0,0259
15.01.2026 17:36:56	85,550	2,512	25,1236	0,001	0,0125
15.01.2026 17:36:56	85,600	2,484	24,8384	0,003	0,0252
15.01.2026 17:36:56	85,650	2,480	24,8018	0,002	0,0171
15.01.2026 17:36:56	85,700	2,483	24,8289	0,002	0,0225
15.01.2026 17:36:56	85,750	2,509	25,0879	0,002	0,0161
15.01.2026 17:36:56	85,800	2,544	25,4404	0,003	0,0258
15.01.2026 17:36:56	85,850	2,570	25,6955	0,002	0,0214
15.01.2026 17:36:56	85,900	2,588	25,8786	0,003	0,0262
15.01.2026 17:36:56	85,950	2,614	26,1372	0,002	0,0181
15.01.2026 17:36:57	86,000	2,634	26,3435	0,002	0,0231
15.01.2026 17:36:57	86,050	2,650	26,4997	0,002	0,0156
15.01.2026 17:36:57	86,100	2,683	26,8330	0,003	0,0286
15.01.2026 17:36:57	86,150	2,699	26,9896	0,002	0,0192
15.01.2026 17:36:57	86,200	2,713	27,1263	0,003	0,0261
15.01.2026 17:36:57	86,250	2,733	27,3304	0,002	0,0180
15.01.2026 17:36:57	86,300	2,753	27,5336	0,003	0,0280
15.01.2026 17:36:57	86,350	2,776	27,7594	0,002	0,0181
15.01.2026 17:36:57	86,400	2,801	28,0149	0,002	0,0248
15.01.2026 17:36:57	86,450	2,833	28,3349	0,002	0,0203
15.01.2026 17:36:57	86,500	2,857	28,5651	0,003	0,0268
15.01.2026 17:36:57	86,550	2,870	28,6997	0,002	0,0189
15.01.2026 17:36:57	86,600	2,885	28,8545	0,003	0,0256
15.01.2026 17:36:57	86,650	2,898	28,9804	0,002	0,0190
15.01.2026 17:36:57	86,700	2,908	29,0767	0,003	0,0288
15.01.2026 17:36:57	86,750	2,924	29,2418	0,002	0,0192
15.01.2026 17:36:57	86,800	2,931	29,3121	0,003	0,0281
15.01.2026 17:36:57	86,850	2,938	29,3839	0,002	0,0185
15.01.2026 17:36:57	86,900	2,948	29,4809	0,003	0,0258
15.01.2026 17:36:57	86,950	2,954	29,5389	0,002	0,0215
15.01.2026 17:36:58	87,000	2,979	29,7884	0,003	0,0271
15.01.2026 17:36:58	87,050	3,021	30,2117	0,002	0,0203
15.01.2026 17:36:58	87,100	3,036	30,3607	0,003	0,0256
15.01.2026 17:36:58	87,150	3,065	30,6495	0,002	0,0196
15.01.2026 17:36:58	87,200	3,080	30,8042	0,003	0,0252
15.01.2026 17:36:58	87,250	3,113	31,1251	0,002	0,0205
15.01.2026 17:36:58	87,300	3,152	31,5214	0,003	0,0252
15.01.2026 17:36:58	87,350	3,195	31,9532	0,002	0,0176
15.01.2026 17:36:58	87,400	3,229	32,2936	0,003	0,0251
15.01.2026 17:36:58	87,450	3,231	32,3143	0,002	0,0181
15.01.2026 17:36:58	87,500	3,231	32,3075	0,003	0,0289
15.01.2026 17:36:58	87,550	3,230	32,3034	0,002	0,0178
15.01.2026 17:36:58	87,600	3,231	32,3064	0,003	0,0262
15.01.2026 17:36:58	87,650	3,233	32,3294	0,002	0,0193
15.01.2026 17:36:58	87,700	3,233	32,3305	0,003	0,0280
15.01.2026 17:36:58	87,750	3,235	32,3501	0,002	0,0190
15.01.2026 17:36:58	87,800	3,257	32,5677	0,003	0,0265
15.01.2026 17:36:58	87,850	3,293	32,9294	0,002	0,0195
15.01.2026 17:36:58	87,900	3,339	33,3872	0,003	0,0279
15.01.2026 17:36:58	87,950	3,386	33,8566	0,002	0,0188
15.01.2026 17:36:59	88,000	3,396	33,9638	0,003	0,0284
15.01.2026 17:36:59	88,050	3,423	34,2259	0,002	0,0210
15.01.2026 17:36:59	88,100	3,475	34,7497	0,003	0,0288
15.01.2026 17:36:59	88,150	3,522	35,2156	0,002	0,0181
15.01.2026 17:36:59	88,200	3,535	35,3548	0,003	0,0273
15.01.2026 17:36:59	88,250	3,563	35,6251	0,002	0,0220
15.01.2026 17:36:59	88,300	3,568	35,6784	0,003	0,0288
15.01.2026 17:36:59	88,350	3,596	35,9606	0,002	0,0198
15.01.2026 17:36:59	88,400	3,627	36,2723	0,003	0,0302
15.01.2026 17:36:59	88,450	3,649	36,4901	0,002	0,0220
15.01.2026 17:36:59	88,500	3,669	36,6939	0,003	0,0280
15.01.2026 17:36:59	88,550	3,689	36,8943	0,002	0,0228
15.01.2026 17:36:59	88,600	3,710	37,1000	0,003	0,0282
15.01.2026 17:36:59	88,650	3,734	37,3406	0,002	0,0212
15.01.2026 17:36:59	88,700	3,765	37,6486	0,003	0,0283
15.01.2026 17:36:59	88,750	3,795	37,9532	0,002	0,0194
15.01.2026 17:36:59	88,800	3,820	38,2042	0,003	0,0268
15.01.2026 17:36:59	88,850	3,856	38,5613	0,002	0,0207
15.01.2026 17:36:59	88,900	3,890	38,8973	0,003	0,0276
15.01.2026 17:36:59	88,950	3,914	39,1399	0,002	0,0195
15.01.2026 17:37:00	89,000	3,942	39,4240	0,003	0,0273
15.01.2026 17:37:00	89,050	3,965	39,6502	0,002	0,0198
15.01.2026 17:37:00	89,100	3,993	39,9338	0,003	0,0310
15.01.2026 17:37:00	89,150	4,023	40,2320	0,002	0,0237
15.01.2026 17:37:00	89,200	4,052	40,5248	0,003	0,0307
15.01.2026 17:37:00	89,250	4,078	40,7812	0,002	0,0213
15.01.2026 17:37:00	89,300	4,097	40,9678	0,003	0,0292
