"Time (s) Messreihe #1","Voltage, Ch A (V) Messreihe #1","Voltage, Ch B (V) Messreihe #1"
110.650,0.078,-0.308
110.700,0.078,-0.308
110.750,0.078,-0.308
110.800,0.078,-0.308
110.850,0.079,-0.308
110.900,0.078,-0.308
110.950,0.078,-0.309
111.000,0.079,-0.308
111.050,0.079,-0.308
111.100,0.078,-0.308
111.150,0.078,-0.308
111.200,0.078,-0.308
111.250,0.078,-0.308
111.300,0.078,-0.308
111.350,0.079,-0.308
111.400,0.078,-0.308
111.450,0.079,-0.308
111.500,0.079,-0.308
111.550,0.079,-0.308
111.600,0.078,-0.308
111.650,0.078,-0.308
111.700,0.078,-0.308
111.750,0.078,-0.308
111.800,0.079,-0.308
111.850,0.078,-0.308
111.900,0.079,-0.308
111.950,0.079,-0.308
112.000,0.079,-0.308
112.050,0.078,-0.308
112.100,0.079,-0.308
112.150,0.078,-0.308
112.200,0.078,-0.308
112.250,0.078,-0.308
112.300,0.078,-0.308
112.350,0.079,-0.308
112.400,0.079,-0.308
112.450,0.079,-0.308
112.500,0.078,-0.308
112.550,0.079,-0.308
112.600,0.079,-0.308
112.650,0.078,-0.308
112.700,0.079,-0.308
112.750,0.078,-0.309
112.800,0.079,-0.308
112.850,0.078,-0.308
112.900,0.079,-0.308
112.950,0.078,-0.308
113.000,0.078,-0.308
113.050,0.078,-0.308
113.100,0.078,-0.308
113.150,0.079,-0.308
113.200,0.079,-0.307
113.250,0.079,-0.308
113.300,0.079,-0.308
113.350,0.079,-0.308
113.400,0.079,-0.308
113.450,0.044,-0.308
113.500,-0.082,-0.308
113.550,-0.078,-0.308
113.600,-0.077,-0.308
113.650,-0.075,-0.308
113.700,-0.075,-0.308
113.750,-0.075,-0.308
113.800,-0.075,-0.308
113.850,-0.075,-0.308
113.900,-0.075,-0.308
113.950,-0.075,-0.308
114.000,-0.075,-0.308
114.050,-0.075,-0.308
114.100,-0.075,-0.307
114.150,-0.075,-0.308
114.200,-0.075,-0.307
114.250,-0.075,-0.308
114.300,-0.075,-0.308
114.350,-0.075,-0.308
114.400,-0.075,-0.308
114.450,-0.075,-0.308
114.500,-0.075,-0.308
114.550,-0.075,-0.308
114.600,-0.075,-0.308
114.650,-0.075,-0.308
114.700,-0.075,-0.308
114.750,-0.075,-0.308
114.800,-0.075,-0.308
114.850,-0.075,-0.308
114.900,-0.075,-0.308
114.950,-0.075,-0.308
115.000,-0.075,-0.307
115.050,-0.075,-0.308
115.100,-0.075,-0.308
115.150,-0.075,-0.308
115.200,-0.075,-0.308
115.250,-0.075,-0.308
115.300,-0.070,-0.307
115.350,-0.057,-0.308
115.400,-0.041,-0.308
115.450,-0.023,-0.308
115.500,-0.002,-0.307
115.550,0.017,-0.308
115.600,0.039,-0.308
115.650,0.061,-0.308
115.700,0.085,-0.308
115.750,0.104,-0.308
115.800,0.123,-0.308
115.850,0.142,-0.308
115.900,0.164,-0.308
115.950,0.187,-0.308
116.000,0.216,-0.307
116.050,0.240,-0.308
116.100,0.263,-0.307
116.150,0.284,-0.308
116.200,0.302,-0.308
116.250,0.321,-0.308
116.300,0.336,-0.307
116.350,0.349,-0.308
116.400,0.359,-0.307
116.450,0.372,-0.308
116.500,0.389,-0.307
116.550,0.407,-0.307
116.600,0.422,-0.307
116.650,0.436,-0.307
116.700,0.454,-0.307
116.750,0.475,-0.307
116.800,0.492,-0.307
116.850,0.511,-0.307
116.900,0.534,-0.306
116.950,0.555,-0.307
117.000,0.574,-0.307
117.050,0.590,-0.307
117.100,0.606,-0.306
117.150,0.618,-0.307
117.200,0.630,-0.306
117.250,0.645,-0.307
117.300,0.660,-0.306
117.350,0.671,-0.307
117.400,0.682,-0.306
117.450,0.691,-0.307
117.500,0.703,-0.306
117.550,0.712,-0.307
117.600,0.723,-0.306
117.650,0.728,-0.307
117.700,0.732,-0.306
117.750,0.741,-0.306
117.800,0.772,-0.306
117.850,0.796,-0.306
117.900,0.810,-0.306
117.950,0.816,-0.306
118.000,0.820,-0.305
118.050,0.821,-0.306
118.100,0.822,-0.305
118.150,0.822,-0.306
118.200,0.823,-0.306
118.250,0.823,-0.306
118.300,0.823,-0.305
118.350,0.823,-0.306
118.400,0.823,-0.305
118.450,0.823,-0.306
118.500,0.823,-0.305
118.550,0.823,-0.305
118.600,0.823,-0.305
118.650,0.823,-0.306
118.700,0.824,-0.305
118.750,0.823,-0.306
118.800,0.823,-0.305
118.850,0.823,-0.306
118.900,0.823,-0.305
118.950,0.823,-0.305
119.000,0.823,-0.305
119.050,0.823,-0.305
119.100,0.823,-0.305
119.150,0.823,-0.306
119.200,0.823,-0.305
119.250,0.823,-0.305
119.300,0.823,-0.305
119.350,0.823,-0.306
119.400,0.823,-0.305
119.450,0.823,-0.305
119.500,0.823,-0.305
119.550,0.823,-0.306
119.600,0.831,-0.305
119.650,0.852,-0.306
119.700,0.889,-0.304
119.750,0.916,-0.305
119.800,0.931,-0.304
119.850,0.938,-0.305
119.900,0.947,-0.304
119.950,0.955,-0.304
120.000,0.972,-0.303
120.050,0.993,-0.303
120.100,1.010,-0.302
120.150,1.020,-0.302
120.200,1.026,-0.300
120.250,1.029,-0.300
120.300,1.035,-0.299
120.350,1.040,-0.298
120.400,1.047,-0.296
120.450,1.051,-0.295
120.500,1.056,-0.292
120.550,1.060,-0.290
120.600,1.064,-0.287
120.650,1.067,-0.283
120.700,1.072,-0.279
120.750,1.076,-0.274
120.800,1.079,-0.267
120.850,1.082,-0.260
120.900,1.086,-0.251
120.950,1.088,-0.241
121.000,1.090,-0.229
121.050,1.095,-0.216
121.100,1.101,-0.199
121.150,1.107,-0.181
121.200,1.111,-0.160
121.250,1.114,-0.138
121.300,1.121,-0.112
121.350,1.132,-0.085
121.400,1.142,-0.055
121.450,1.157,-0.025
121.500,1.168,0.009
121.550,1.180,0.043
121.600,1.188,0.081
121.650,1.197,0.118
121.700,1.205,0.159
121.750,1.218,0.201
121.800,1.224,0.246
121.850,1.240,0.291
121.900,1.262,0.338
121.950,1.281,0.385
122.000,1.310,0.433
122.050,1.359,0.479
122.100,1.547,0.520
122.150,1.956,0.535
122.200,1.665,0.535
122.250,1.511,0.535
122.300,1.434,0.535
122.350,1.394,0.535
122.400,1.375,0.536
122.450,1.370,0.535
122.500,1.371,0.535
122.550,1.370,0.535
122.600,1.371,0.535
122.650,1.374,0.535
122.700,1.381,0.535
122.750,1.384,0.534
122.800,1.387,0.535
122.850,1.387,0.535
122.900,1.388,0.535
122.950,1.388,0.535
123.000,1.388,0.535
123.050,1.387,0.534
123.100,1.388,0.535
123.150,1.387,0.535
123.200,1.388,0.535
123.250,1.387,0.535
123.300,1.394,0.534
123.350,1.399,0.534
123.400,1.406,0.535
123.450,1.413,0.534
123.500,1.418,0.535
123.550,1.426,0.535
123.600,1.437,0.535
123.650,1.447,0.534
123.700,1.453,0.535
123.750,1.461,0.534
123.800,1.471,0.535
123.850,1.481,0.534
123.900,1.494,0.535
123.950,1.505,0.534
124.000,1.517,0.535
124.050,1.522,0.534
124.100,1.532,0.535
124.150,1.543,0.534
124.200,1.557,0.535
124.250,1.570,0.534
124.300,1.584,0.535
124.350,1.597,0.534
124.400,1.613,0.535
124.450,1.624,0.534
124.500,1.637,0.535
124.550,1.652,0.534
124.600,1.662,0.534
124.650,1.674,0.534
124.700,1.689,0.535
124.750,1.704,0.534
124.800,1.715,0.535
124.850,1.728,0.534
124.900,1.745,0.535
124.950,1.760,0.535
125.000,1.769,0.535
125.050,1.782,0.534
125.100,1.797,0.535
125.150,1.807,0.534
125.200,1.818,0.535
125.250,1.826,0.534
125.300,1.837,0.535
125.350,1.848,0.534
125.400,1.858,0.535
125.450,1.869,0.534
125.500,1.881,0.535
125.550,1.890,0.534
125.600,1.899,0.535
125.650,1.913,0.534
125.700,1.928,0.535
125.750,1.942,0.534
125.800,1.962,0.535
125.850,1.975,0.534
125.900,1.982,0.535
125.950,1.985,0.534
126.000,1.987,0.535
126.050,1.987,0.534
126.100,2.000,0.535
126.150,2.020,0.534
126.200,2.032,0.535
126.250,2.036,0.534
126.300,2.040,0.535
126.350,2.040,0.534
126.400,2.042,0.535
126.450,2.041,0.534
126.500,2.042,0.535
126.550,2.042,0.534
126.600,2.042,0.535
126.650,2.042,0.534
126.700,2.042,0.535
126.750,2.042,0.534
126.800,2.042,0.535
126.850,2.042,0.535
126.900,2.043,0.535
126.950,2.042,0.535
127.000,2.042,0.535
127.050,2.042,0.534
127.100,2.042,0.535
127.150,2.048,0.535
127.200,2.063,0.535
127.250,2.083,0.534
127.300,2.098,0.535
127.350,2.101,0.534
127.400,2.100,0.535
127.450,2.104,0.534
127.500,2.108,0.535
127.550,2.111,0.534
127.600,2.113,0.535
127.650,2.112,0.534
127.700,2.115,0.535
127.750,2.125,0.534
127.800,2.139,0.535
127.850,2.158,0.534
127.900,2.184,0.535
127.950,2.202,0.534
128.000,2.217,0.535
128.050,2.234,0.534
128.100,2.252,0.535
128.150,2.268,0.534
128.200,2.286,0.535
128.250,2.305,0.535
128.300,2.321,0.535
128.350,2.335,0.534
128.400,2.353,0.535
128.450,2.371,0.535
128.500,2.388,0.535
128.550,2.409,0.535
128.600,2.434,0.535
128.650,2.456,0.534
128.700,2.477,0.535
128.750,2.501,0.535
128.800,2.525,0.535
128.850,2.546,0.535
128.900,2.573,0.535
128.950,2.599,0.535
129.000,2.628,0.536
129.050,2.656,0.535
129.100,2.685,0.535
129.150,2.707,0.535
129.200,2.729,0.536
129.250,2.751,0.535
129.300,2.777,0.536
129.350,2.795,0.535
129.400,2.818,0.536
129.450,2.838,0.535
129.500,2.857,0.536
129.550,2.874,0.535
129.600,2.898,0.536
129.650,2.926,0.535
129.700,2.952,0.536
129.750,2.976,0.535
129.800,2.996,0.536
129.850,3.015,0.535
129.900,3.034,0.536
129.950,3.050,0.535
130.000,3.073,0.536
130.050,3.102,0.535
130.100,3.133,0.536
130.150,3.157,0.535
130.200,3.174,0.536
130.250,3.194,0.535
130.300,3.207,0.536
130.350,3.213,0.536
130.400,3.224,0.536
130.450,3.238,0.535
130.500,3.247,0.536
130.550,3.251,0.535
130.600,3.254,0.536
130.650,3.254,0.535
130.700,3.255,0.536
130.750,3.256,0.536
130.800,3.256,0.536
130.850,3.255,0.535
130.900,3.256,0.536
130.950,3.256,0.535
131.000,3.256,0.536
131.050,3.256,0.536
131.100,3.256,0.536
131.150,3.256,0.536
131.200,3.257,0.536
131.250,3.256,0.535
131.300,3.256,0.536
131.350,3.256,0.536
131.400,3.256,0.536
131.450,3.256,0.535
131.500,3.256,0.536
131.550,3.256,0.536
131.600,3.256,0.536
131.650,3.256,0.536
131.700,3.256,0.536
131.750,3.256,0.535
131.800,3.256,0.536
131.850,3.256,0.535
131.900,3.257,0.536
131.950,3.256,0.536
132.000,3.256,0.536
132.050,3.256,0.535
132.100,3.257,0.536
132.150,3.256,0.535
132.200,3.257,0.536
132.250,3.256,0.535
132.300,3.257,0.536
132.350,3.256,0.535
132.400,3.257,0.536
132.450,3.256,0.535
132.500,3.257,0.536
132.550,3.257,0.536
132.600,3.257,0.536
132.650,3.256,0.535
132.700,3.257,0.536
132.750,3.256,0.535
132.800,3.257,0.536
132.850,3.256,0.536
132.900,3.257,0.536
132.950,3.256,0.535
133.000,3.257,0.536
133.050,3.256,0.535
133.100,3.257,0.536
133.150,3.257,0.536
133.200,3.257,0.536
133.250,3.256,0.535
133.300,3.257,0.536
133.350,3.257,0.536
133.400,3.257,0.536
133.450,3.257,0.535
133.500,3.257,0.536
133.550,3.257,0.535
133.600,3.257,0.536
133.650,3.257,0.536
133.700,3.257,0.536
133.750,3.257,0.535
133.800,3.257,0.536
133.850,3.257,0.535
133.900,3.257,0.536
133.950,3.256,0.535
134.000,3.257,0.536
134.050,3.257,0.535
134.100,3.257,0.536
134.150,3.257,0.536
134.200,3.257,0.536
134.250,3.257,0.536
134.300,3.257,0.536
134.350,3.257,0.535
134.400,3.257,0.536
134.450,3.257,0.535
134.500,3.257,0.536
134.550,3.257,0.535
134.600,3.257,0.536
134.650,3.257,0.535
134.700,3.257,0.536
134.750,3.257,0.535
134.800,3.258,0.536
134.850,3.256,0.535
134.900,3.257,0.536
134.950,3.257,0.535
135.000,3.257,0.536
135.050,3.257,0.536
135.100,3.257,0.536
135.150,3.257,0.535
135.200,3.257,0.536
135.250,3.257,0.535
135.300,3.257,0.536
135.350,3.257,0.535
135.400,3.257,0.536
135.450,3.257,0.535
135.500,3.257,0.536
135.550,3.257,0.535
135.600,3.257,0.536
135.650,3.257,0.535
135.700,3.257,0.536
135.750,3.257,0.535
135.800,3.257,0.536
135.850,3.257,0.535
135.900,3.257,0.536
135.950,3.257,0.535
136.000,3.258,0.536
136.050,3.257,0.535
136.100,3.258,0.536
136.150,3.257,0.536
136.200,3.258,0.536
136.250,3.257,0.536
136.300,3.258,0.536
136.350,3.257,0.535
136.400,3.257,0.536
136.450,3.257,0.536
136.500,3.258,0.536
136.550,3.257,0.535
136.600,3.258,0.536
136.650,3.257,0.535
136.700,3.257,0.536
136.750,3.257,0.535
136.800,3.257,0.536
136.850,3.257,0.535
136.900,3.257,0.536
136.950,3.257,0.535
137.000,3.257,0.536
137.050,3.257,0.535
137.100,3.257,0.536
137.150,3.257,0.535
