,,,-00.000000948000,  -4.80000,
,,,-00.000000947000,  -4.80000,
,,,-00.000000946000,  -4.80000,
,,,-00.000000945000,  -4.60000,
,,,-00.000000944000,  -5.00000,
,,,-00.000000943000,  -4.60000,
,,,-00.000000942000,  -4.80000,
,,,-00.000000941000,  -4.80000,
,,,-00.000000940000,  -4.60000,
,,,-00.000000939000,  -4.80000,
,,,-00.000000938000,  -4.80000,
,,,-00.000000937000,  -4.80000,
,,,-00.000000936000,  -4.60000,
,,,-00.000000935000,  -4.80000,
,,,-00.000000934000,  -4.80000,
,,,-00.000000933000,  -4.80000,
,,,-00.000000932000,  -4.80000,
,,,-00.000000931000,  -4.80000,
,,,-00.000000930000,  -4.80000,
,,,-00.000000929000,  -4.80000,
,,,-00.000000928000,  -4.80000,
,,,-00.000000927000,  -4.80000,
,,,-00.000000926000,  -4.80000,
,,,-00.000000925000,  -4.60000,
,,,-00.000000924000,  -4.80000,
,,,-00.000000923000,  -5.00000,
,,,-00.000000922000,  -4.80000,
,,,-00.000000921000,  -4.80000,
,,,-00.000000920000,  -4.80000,
,,,-00.000000919000,  -4.80000,
,,,-00.000000918000,  -4.80000,
,,,-00.000000917000,  -4.80000,
,,,-00.000000916000,  -4.80000,
,,,-00.000000915000,  -5.00000,
,,,-00.000000914000,  -4.80000,
,,,-00.000000913000,  -4.80000,
,,,-00.000000912000,  -4.60000,
,,,-00.000000911000,  -4.80000,
,,,-00.000000910000,  -4.80000,
,,,-00.000000909000,  -4.60000,
,,,-00.000000908000,  -4.60000,
,,,-00.000000907000,  -4.60000,
,,,-00.000000906000,  -4.80000,
,,,-00.000000905000,  -5.00000,
,,,-00.000000904000,  -4.60000,
,,,-00.000000903000,  -4.60000,
,,,-00.000000902000,  -5.00000,
,,,-00.000000901000,  -4.80000,
,,,-00.000000900000,  -4.80000,
,,,-00.000000899000,  -4.60000,
,,,-00.000000898000,  -5.00000,
,,,-00.000000897000,  -4.60000,
,,,-00.000000896000,  -4.80000,
,,,-00.000000895000,  -4.80000,
,,,-00.000000894000,  -4.60000,
,,,-00.000000893000,  -4.80000,
,,,-00.000000892000,  -4.80000,
,,,-00.000000891000,  -4.60000,
,,,-00.000000890000,  -4.80000,
,,,-00.000000889000,  -4.60000,
,,,-00.000000888000,  -4.60000,
,,,-00.000000887000,  -4.80000,
,,,-00.000000886000,  -4.80000,
,,,-00.000000885000,  -4.80000,
,,,-00.000000884000,  -5.00000,
,,,-00.000000883000,  -4.60000,
,,,-00.000000882000,  -4.60000,
,,,-00.000000881000,  -4.80000,
,,,-00.000000880000,  -4.80000,
,,,-00.000000879000,  -4.80000,
,,,-00.000000878000,  -4.60000,
,,,-00.000000877000,  -4.80000,
,,,-00.000000876000,  -4.80000,
,,,-00.000000875000,  -4.80000,
,,,-00.000000874000,  -4.80000,
,,,-00.000000873000,  -4.60000,
,,,-00.000000872000,  -5.00000,
,,,-00.000000871000,  -4.60000,
,,,-00.000000870000,  -4.80000,
,,,-00.000000869000,  -4.80000,
,,,-00.000000868000,  -4.60000,
,,,-00.000000867000,  -4.60000,
,,,-00.000000866000,  -4.60000,
,,,-00.000000865000,  -4.80000,
,,,-00.000000864000,  -4.60000,
,,,-00.000000863000,  -4.80000,
,,,-00.000000862000,  -4.80000,
,,,-00.000000861000,  -5.00000,
,,,-00.000000860000,  -4.60000,
,,,-00.000000859000,  -4.60000,
,,,-00.000000858000,  -4.80000,
,,,-00.000000857000,  -4.60000,
,,,-00.000000856000,  -4.80000,
,,,-00.000000855000,  -4.60000,
,,,-00.000000854000,  -4.80000,
,,,-00.000000853000,  -4.80000,
,,,-00.000000852000,  -4.60000,
,,,-00.000000851000,  -4.80000,
,,,-00.000000850000,  -5.00000,
,,,-00.000000849000,  -4.80000,
,,,-00.000000848000,  -4.80000,
,,,-00.000000847000,  -5.00000,
,,,-00.000000846000,  -4.80000,
,,,-00.000000845000,  -4.80000,
,,,-00.000000844000,  -4.80000,
,,,-00.000000843000,  -4.80000,
,,,-00.000000842000,  -4.80000,
,,,-00.000000841000,  -4.80000,
,,,-00.000000840000,  -4.60000,
,,,-00.000000839000,  -4.80000,
,,,-00.000000838000,  -4.80000,
,,,-00.000000837000,  -4.60000,
,,,-00.000000836000,  -4.80000,
,,,-00.000000835000,  -4.80000,
,,,-00.000000834000,  -4.80000,
,,,-00.000000833000,  -4.80000,
,,,-00.000000832000,  -4.80000,
,,,-00.000000831000,  -4.40000,
,,,-00.000000830000,  -4.80000,
,,,-00.000000829000,  -4.60000,
,,,-00.000000828000,  -4.40000,
,,,-00.000000827000,  -5.00000,
,,,-00.000000826000,  -4.40000,
,,,-00.000000825000,  -4.60000,
,,,-00.000000824000,  -4.80000,
,,,-00.000000823000,  -4.80000,
,,,-00.000000822000,  -4.80000,
,,,-00.000000821000,  -4.60000,
,,,-00.000000820000,  -4.60000,
,,,-00.000000819000,  -4.80000,
,,,-00.000000818000,  -4.80000,
,,,-00.000000817000,  -4.80000,
,,,-00.000000816000,  -4.60000,
,,,-00.000000815000,  -4.80000,
,,,-00.000000814000,  -4.80000,
,,,-00.000000813000,  -4.80000,
,,,-00.000000812000,  -4.80000,
,,,-00.000000811000,  -4.80000,
,,,-00.000000810000,  -4.80000,
,,,-00.000000809000,  -5.00000,
,,,-00.000000808000,  -4.60000,
,,,-00.000000807000,  -4.80000,
,,,-00.000000806000,  -4.80000,
,,,-00.000000805000,  -4.80000,
,,,-00.000000804000,  -4.80000,
,,,-00.000000803000,  -5.00000,
,,,-00.000000802000,  -4.80000,
,,,-00.000000801000,  -4.80000,
,,,-00.000000800000,  -4.60000,
,,,-00.000000799000,  -4.80000,
,,,-00.000000798000,  -4.80000,
,,,-00.000000797000,  -4.40000,
,,,-00.000000796000,  -4.60000,
,,,-00.000000795000,  -4.60000,
,,,-00.000000794000,  -4.60000,
,,,-00.000000793000,  -4.80000,
,,,-00.000000792000,  -4.60000,
,,,-00.000000791000,  -4.60000,
,,,-00.000000790000,  -4.80000,
,,,-00.000000789000,  -4.60000,
,,,-00.000000788000,  -5.00000,
,,,-00.000000787000,  -4.80000,
,,,-00.000000786000,  -4.80000,
,,,-00.000000785000,  -4.80000,
,,,-00.000000784000,  -4.80000,
,,,-00.000000783000,  -5.00000,
,,,-00.000000782000,  -4.60000,
,,,-00.000000781000,  -4.80000,
,,,-00.000000780000,  -4.60000,
,,,-00.000000779000,  -4.60000,
,,,-00.000000778000,  -5.00000,
,,,-00.000000777000,  -4.60000,
,,,-00.000000776000,  -4.60000,
,,,-00.000000775000,  -4.80000,
,,,-00.000000774000,  -4.60000,
,,,-00.000000773000,  -4.80000,
,,,-00.000000772000,  -4.80000,
,,,-00.000000771000,  -4.60000,
,,,-00.000000770000,  -4.60000,
,,,-00.000000769000,  -4.60000,
,,,-00.000000768000,  -4.80000,
,,,-00.000000767000,  -4.80000,
,,,-00.000000766000,  -4.80000,
,,,-00.000000765000,  -4.80000,
,,,-00.000000764000,  -4.60000,
,,,-00.000000763000,  -4.80000,
,,,-00.000000762000,  -4.60000,
,,,-00.000000761000,  -4.80000,
,,,-00.000000760000,  -4.60000,
,,,-00.000000759000,  -4.80000,
,,,-00.000000758000,  -4.60000,
,,,-00.000000757000,  -5.00000,
,,,-00.000000756000,  -4.80000,
,,,-00.000000755000,  -4.80000,
,,,-00.000000754000,  -4.80000,
,,,-00.000000753000,  -4.80000,
,,,-00.000000752000,  -5.00000,
,,,-00.000000751000,  -4.80000,
,,,-00.000000750000,  -4.80000,
,,,-00.000000749000,  -4.80000,
,,,-00.000000748000,  -4.80000,
,,,-00.000000747000,  -4.80000,
,,,-00.000000746000,  -4.60000,
,,,-00.000000745000,  -4.60000,
,,,-00.000000744000,  -4.80000,
,,,-00.000000743000,  -4.80000,
,,,-00.000000742000,  -4.60000,
,,,-00.000000741000,  -4.80000,
,,,-00.000000740000,  -4.80000,
,,,-00.000000739000,  -4.80000,
,,,-00.000000738000,  -4.80000,
,,,-00.000000737000,  -4.80000,
,,,-00.000000736000,  -4.60000,
,,,-00.000000735000,  -4.60000,
,,,-00.000000734000,  -4.80000,
,,,-00.000000733000,  -4.60000,
,,,-00.000000732000,  -4.60000,
,,,-00.000000731000,  -4.80000,
,,,-00.000000730000,  -4.60000,
,,,-00.000000729000,  -4.60000,
,,,-00.000000728000,  -4.80000,
,,,-00.000000727000,  -4.80000,
,,,-00.000000726000,  -4.80000,
,,,-00.000000725000,  -4.80000,
,,,-00.000000724000,  -5.00000,
,,,-00.000000723000,  -4.80000,
,,,-00.000000722000,  -5.00000,
,,,-00.000000721000,  -4.60000,
,,,-00.000000720000,  -4.80000,
,,,-00.000000719000,  -4.80000,
,,,-00.000000718000,  -4.80000,
,,,-00.000000717000,  -5.00000,
,,,-00.000000716000,  -5.00000,
,,,-00.000000715000,  -4.60000,
,,,-00.000000714000,  -4.80000,
,,,-00.000000713000,  -4.80000,
,,,-00.000000712000,  -4.80000,
,,,-00.000000711000,  -4.60000,
,,,-00.000000710000,  -4.80000,
,,,-00.000000709000,  -4.80000,
,,,-00.000000708000,  -4.80000,
,,,-00.000000707000,  -4.80000,
,,,-00.000000706000,  -4.80000,
,,,-00.000000705000,  -4.60000,
,,,-00.000000704000,  -4.80000,
,,,-00.000000703000,  -4.80000,
,,,-00.000000702000,  -5.00000,
,,,-00.000000701000,  -4.60000,
,,,-00.000000700000,  -4.80000,
,,,-00.000000699000,  -4.80000,
,,,-00.000000698000,  -4.60000,
,,,-00.000000697000,  -4.80000,
,,,-00.000000696000,  -4.60000,
,,,-00.000000695000,  -4.80000,
,,,-00.000000694000,  -4.60000,
,,,-00.000000693000,  -4.80000,
,,,-00.000000692000,  -4.80000,
,,,-00.000000691000,  -4.80000,
,,,-00.000000690000,  -4.80000,
,,,-00.000000689000,  -4.60000,
,,,-00.000000688000,  -4.80000,
,,,-00.000000687000,  -4.80000,
,,,-00.000000686000,  -4.80000,
,,,-00.000000685000,  -4.80000,
,,,-00.000000684000,  -4.60000,
,,,-00.000000683000,  -4.80000,
,,,-00.000000682000,  -4.80000,
,,,-00.000000681000,  -4.60000,
,,,-00.000000680000,  -4.60000,
,,,-00.000000679000,  -5.00000,
,,,-00.000000678000,  -4.80000,
,,,-00.000000677000,  -4.80000,
,,,-00.000000676000,  -4.80000,
,,,-00.000000675000,  -4.60000,
,,,-00.000000674000,  -5.00000,
,,,-00.000000673000,  -4.80000,
,,,-00.000000672000,  -4.80000,
,,,-00.000000671000,  -4.80000,
,,,-00.000000670000,  -4.80000,
,,,-00.000000669000,  -4.80000,
,,,-00.000000668000,  -4.80000,
,,,-00.000000667000,  -4.80000,
,,,-00.000000666000,  -4.60000,
,,,-00.000000665000,  -4.60000,
,,,-00.000000664000,  -4.80000,
,,,-00.000000663000,  -4.80000,
,,,-00.000000662000,  -4.80000,
,,,-00.000000661000,  -4.80000,
,,,-00.000000660000,  -4.60000,
,,,-00.000000659000,  -4.60000,
,,,-00.000000658000,  -4.80000,
,,,-00.000000657000,  -4.80000,
,,,-00.000000656000,  -4.80000,
,,,-00.000000655000,  -4.80000,
,,,-00.000000654000,  -4.80000,
,,,-00.000000653000,  -5.00000,
,,,-00.000000652000,  -4.60000,
,,,-00.000000651000,  -4.80000,
,,,-00.000000650000,  -4.80000,
,,,-00.000000649000,  -4.80000,
,,,-00.000000648000,  -4.60000,
,,,-00.000000647000,  -4.80000,
,,,-00.000000646000,  -4.80000,
,,,-00.000000645000,  -4.60000,
,,,-00.000000644000,  -4.80000,
,,,-00.000000643000,  -4.60000,
,,,-00.000000642000,  -4.80000,
,,,-00.000000641000,  -4.80000,
,,,-00.000000640000,  -4.80000,
,,,-00.000000639000,  -4.80000,
,,,-00.000000638000,  -4.80000,
,,,-00.000000637000,  -4.80000,
,,,-00.000000636000,  -4.80000,
,,,-00.000000635000,  -4.80000,
,,,-00.000000634000,  -4.80000,
,,,-00.000000633000,  -4.60000,
,,,-00.000000632000,  -4.60000,
,,,-00.000000631000,  -4.80000,
,,,-00.000000630000,  -4.60000,
,,,-00.000000629000,  -4.60000,
,,,-00.000000628000,  -4.80000,
,,,-00.000000627000,  -4.80000,
,,,-00.000000626000,  -4.80000,
,,,-00.000000625000,  -4.80000,
,,,-00.000000624000,  -5.00000,
,,,-00.000000623000,  -4.80000,
,,,-00.000000622000,  -4.60000,
,,,-00.000000621000,  -4.80000,
,,,-00.000000620000,  -4.80000,
,,,-00.000000619000,  -4.80000,
,,,-00.000000618000,  -4.80000,
,,,-00.000000617000,  -4.80000,
,,,-00.000000616000,  -4.60000,
,,,-00.000000615000,  -4.80000,
,,,-00.000000614000,  -4.80000,
,,,-00.000000613000,  -4.80000,
,,,-00.000000612000,  -4.80000,
,,,-00.000000611000,  -4.80000,
,,,-00.000000610000,  -4.60000,
,,,-00.000000609000,  -4.60000,
,,,-00.000000608000,  -4.80000,
,,,-00.000000607000,  -4.60000,
,,,-00.000000606000,  -4.60000,
,,,-00.000000605000,  -4.80000,
,,,-00.000000604000,  -4.80000,
,,,-00.000000603000,  -4.80000,
,,,-00.000000602000,  -4.60000,
,,,-00.000000601000,  -4.80000,
,,,-00.000000600000,  -4.60000,
,,,-00.000000599000,  -4.40000,
,,,-00.000000598000,  -4.80000,
,,,-00.000000597000,  -4.60000,
,,,-00.000000596000,  -4.80000,
,,,-00.000000595000,  -4.60000,
,,,-00.000000594000,  -4.40000,
,,,-00.000000593000,  -4.60000,
,,,-00.000000592000,  -4.40000,
,,,-00.000000591000,  -4.60000,
,,,-00.000000590000,  -4.80000,
,,,-00.000000589000,  -4.80000,
,,,-00.000000588000,  -4.80000,
,,,-00.000000587000,  -4.80000,
,,,-00.000000586000,  -5.00000,
,,,-00.000000585000,  -4.80000,
,,,-00.000000584000,  -4.80000,
,,,-00.000000583000,  -5.00000,
,,,-00.000000582000,  -4.80000,
,,,-00.000000581000,  -4.80000,
,,,-00.000000580000,  -4.80000,
,,,-00.000000579000,  -4.80000,
,,,-00.000000578000,  -4.80000,
,,,-00.000000577000,  -5.00000,
,,,-00.000000576000,  -4.60000,
,,,-00.000000575000,  -4.60000,
,,,-00.000000574000,  -4.80000,
,,,-00.000000573000,  -4.80000,
,,,-00.000000572000,  -4.80000,
,,,-00.000000571000,  -4.60000,
,,,-00.000000570000,  -4.80000,
,,,-00.000000569000,  -4.60000,
,,,-00.000000568000,  -4.60000,
,,,-00.000000567000,  -4.80000,
,,,-00.000000566000,  -4.60000,
,,,-00.000000565000,  -4.80000,
,,,-00.000000564000,  -4.60000,
,,,-00.000000563000,  -4.80000,
,,,-00.000000562000,  -4.60000,
,,,-00.000000561000,  -4.80000,
,,,-00.000000560000,  -4.60000,
,,,-00.000000559000,  -4.80000,
,,,-00.000000558000,  -4.80000,
,,,-00.000000557000,  -4.80000,
,,,-00.000000556000,  -5.00000,
,,,-00.000000555000,  -5.00000,
,,,-00.000000554000,  -4.80000,
,,,-00.000000553000,  -4.80000,
,,,-00.000000552000,  -4.80000,
,,,-00.000000551000,  -4.80000,
,,,-00.000000550000,  -5.00000,
,,,-00.000000549000,  -4.60000,
,,,-00.000000548000,  -4.80000,
,,,-00.000000547000,  -5.00000,
,,,-00.000000546000,  -4.80000,
,,,-00.000000545000,  -4.80000,
,,,-00.000000544000,  -4.80000,
,,,-00.000000543000,  -4.80000,
,,,-00.000000542000,  -5.00000,
,,,-00.000000541000,  -4.80000,
,,,-00.000000540000,  -4.80000,
,,,-00.000000539000,  -4.80000,
,,,-00.000000538000,  -4.60000,
,,,-00.000000537000,  -4.80000,
,,,-00.000000536000,  -4.60000,
,,,-00.000000535000,  -4.80000,
,,,-00.000000534000,  -4.80000,
,,,-00.000000533000,  -4.80000,
,,,-00.000000532000,  -4.60000,
,,,-00.000000531000,  -4.60000,
,,,-00.000000530000,  -4.80000,
,,,-00.000000529000,  -4.80000,
,,,-00.000000528000,  -4.80000,
,,,-00.000000527000,  -4.80000,
,,,-00.000000526000,  -4.80000,
,,,-00.000000525000,  -4.60000,
,,,-00.000000524000,  -4.80000,
,,,-00.000000523000,  -4.60000,
,,,-00.000000522000,  -4.80000,
,,,-00.000000521000,  -4.80000,
,,,-00.000000520000,  -5.00000,
,,,-00.000000519000,  -4.80000,
,,,-00.000000518000,  -4.80000,
,,,-00.000000517000,  -4.80000,
,,,-00.000000516000,  -4.80000,
,,,-00.000000515000,  -4.80000,
,,,-00.000000514000,  -4.80000,
,,,-00.000000513000,  -4.80000,
,,,-00.000000512000,  -4.60000,
,,,-00.000000511000,  -4.80000,
,,,-00.000000510000,  -4.60000,
,,,-00.000000509000,  -4.80000,
,,,-00.000000508000,  -4.80000,
,,,-00.000000507000,  -4.60000,
,,,-00.000000506000,  -4.60000,
,,,-00.000000505000,  -4.80000,
,,,-00.000000504000,  -4.80000,
,,,-00.000000503000,  -4.80000,
,,,-00.000000502000,  -5.00000,
,,,-00.000000501000,  -4.80000,
,,,-00.000000500000,  -4.40000,
,,,-00.000000499000,  -4.80000,
,,,-00.000000498000,  -4.60000,
,,,-00.000000497000,  -4.80000,
,,,-00.000000496000,  -4.80000,
,,,-00.000000495000,  -4.60000,
,,,-00.000000494000,  -4.80000,
,,,-00.000000493000,  -4.60000,
,,,-00.000000492000,  -4.80000,
,,,-00.000000491000,  -4.80000,
,,,-00.000000490000,  -4.80000,
,,,-00.000000489000,  -4.60000,
,,,-00.000000488000,  -4.60000,
,,,-00.000000487000,  -4.80000,
,,,-00.000000486000,  -5.00000,
,,,-00.000000485000,  -4.80000,
,,,-00.000000484000,  -4.80000,
,,,-00.000000483000,  -4.60000,
,,,-00.000000482000,  -4.60000,
,,,-00.000000481000,  -4.80000,
,,,-00.000000480000,  -4.60000,
,,,-00.000000479000,  -4.80000,
,,,-00.000000478000,  -4.80000,
,,,-00.000000477000,  -4.80000,
,,,-00.000000476000,  -4.80000,
,,,-00.000000475000,  -4.80000,
,,,-00.000000474000,  -4.80000,
,,,-00.000000473000,  -4.80000,
,,,-00.000000472000,  -4.80000,
,,,-00.000000471000,  -4.80000,
,,,-00.000000470000,  -4.80000,
,,,-00.000000469000,  -4.80000,
,,,-00.000000468000,  -4.60000,
,,,-00.000000467000,  -4.60000,
,,,-00.000000466000,  -4.80000,
,,,-00.000000465000,  -4.80000,
,,,-00.000000464000,  -4.80000,
,,,-00.000000463000,  -4.80000,
,,,-00.000000462000,  -4.80000,
,,,-00.000000461000,  -4.80000,
,,,-00.000000460000,  -4.80000,
,,,-00.000000459000,  -4.80000,
,,,-00.000000458000,  -4.80000,
,,,-00.000000457000,  -4.80000,
,,,-00.000000456000,  -4.80000,
,,,-00.000000455000,  -4.80000,
,,,-00.000000454000,  -4.60000,
,,,-00.000000453000,  -4.80000,
,,,-00.000000452000,  -4.80000,
,,,-00.000000451000,  -4.80000,
,,,-00.000000450000,  -4.80000,
,,,-00.000000449000,  -4.80000,
,,,-00.000000448000,  -4.60000,
,,,-00.000000447000,  -4.80000,
,,,-00.000000446000,  -4.60000,
,,,-00.000000445000,  -5.00000,
,,,-00.000000444000,  -4.80000,
,,,-00.000000443000,  -4.80000,
,,,-00.000000442000,  -5.00000,
,,,-00.000000441000,  -4.80000,
,,,-00.000000440000,  -5.00000,
,,,-00.000000439000,  -5.00000,
,,,-00.000000438000,  -4.80000,
,,,-00.000000437000,  -4.80000,
,,,-00.000000436000,  -4.80000,
,,,-00.000000435000,  -4.60000,
,,,-00.000000434000,  -4.60000,
,,,-00.000000433000,  -4.60000,
,,,-00.000000432000,  -4.80000,
,,,-00.000000431000,  -4.80000,
,,,-00.000000430000,  -4.80000,
,,,-00.000000429000,  -4.80000,
,,,-00.000000428000,  -4.60000,
,,,-00.000000427000,  -4.80000,
,,,-00.000000426000,  -4.80000,
,,,-00.000000425000,  -5.00000,
,,,-00.000000424000,  -4.60000,
,,,-00.000000423000,  -4.80000,
,,,-00.000000422000,  -4.80000,
,,,-00.000000421000,  -4.60000,
,,,-00.000000420000,  -4.80000,
,,,-00.000000419000,  -4.80000,
,,,-00.000000418000,  -4.80000,
,,,-00.000000417000,  -4.60000,
,,,-00.000000416000,  -4.80000,
,,,-00.000000415000,  -4.80000,
,,,-00.000000414000,  -4.80000,
,,,-00.000000413000,  -5.00000,
,,,-00.000000412000,  -4.60000,
,,,-00.000000411000,  -5.00000,
,,,-00.000000410000,  -4.80000,
,,,-00.000000409000,  -4.60000,
,,,-00.000000408000,  -4.60000,
,,,-00.000000407000,  -5.00000,
,,,-00.000000406000,  -4.60000,
,,,-00.000000405000,  -4.80000,
,,,-00.000000404000,  -4.80000,
,,,-00.000000403000,  -5.00000,
,,,-00.000000402000,  -4.60000,
,,,-00.000000401000,  -4.60000,
,,,-00.000000400000,  -4.60000,
,,,-00.000000399000,  -4.80000,
,,,-00.000000398000,  -4.60000,
,,,-00.000000397000,  -4.80000,
,,,-00.000000396000,  -4.80000,
,,,-00.000000395000,  -4.80000,
,,,-00.000000394000,  -4.60000,
,,,-00.000000393000,  -4.60000,
,,,-00.000000392000,  -4.80000,
,,,-00.000000391000,  -4.80000,
,,,-00.000000390000,  -4.80000,
,,,-00.000000389000,  -4.80000,
,,,-00.000000388000,  -4.80000,
,,,-00.000000387000,  -4.80000,
,,,-00.000000386000,  -4.80000,
,,,-00.000000385000,  -4.80000,
,,,-00.000000384000,  -4.80000,
,,,-00.000000383000,  -4.60000,
,,,-00.000000382000,  -4.80000,
,,,-00.000000381000,  -4.80000,
,,,-00.000000380000,  -4.80000,
,,,-00.000000379000,  -4.60000,
,,,-00.000000378000,  -4.80000,
,,,-00.000000377000,  -4.80000,
,,,-00.000000376000,  -4.80000,
,,,-00.000000375000,  -4.80000,
,,,-00.000000374000,  -4.80000,
,,,-00.000000373000,  -4.60000,
,,,-00.000000372000,  -4.80000,
,,,-00.000000371000,  -4.60000,
,,,-00.000000370000,  -5.00000,
,,,-00.000000369000,  -4.60000,
,,,-00.000000368000,  -4.80000,
,,,-00.000000367000,  -4.80000,
,,,-00.000000366000,  -4.80000,
,,,-00.000000365000,  -5.00000,
,,,-00.000000364000,  -4.60000,
,,,-00.000000363000,  -4.60000,
,,,-00.000000362000,  -4.60000,
,,,-00.000000361000,  -4.80000,
,,,-00.000000360000,  -4.80000,
,,,-00.000000359000,  -4.80000,
,,,-00.000000358000,  -4.80000,
,,,-00.000000357000,  -4.80000,
,,,-00.000000356000,  -4.80000,
,,,-00.000000355000,  -4.80000,
,,,-00.000000354000,  -5.00000,
